Date/Time,Electricity:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Water:Facility [m3](Hourly) 
 02/10  18:00:00,485817047.84952,311397111.502976,3.717270088888888E-002 
 02/10  19:00:00,482700801.242074,293993994.947747,1.858635044444444E-002 
 02/10  20:00:00,168554793.242074,648342.889842714,0.0 
 02/10  21:00:00,12964410.5814144,8905640.36909676,0.0 
 02/10  22:00:00,12964410.5814144,11469761.4091691,0.0 
 02/10  23:00:00,12167826.1189344,13045213.7164977,0.0 
 02/10  24:00:00,10574657.1939744,14170491.7354722,0.0 
 02/11  01:00:00,9761104.7920944,14304261.3359406,0.0 
 02/11  02:00:00,9761104.7920944,16806640.2169897,0.0 
 02/11  03:00:00,9761104.7920944,19949441.4637608,0.0 
 02/11  04:00:00,9761104.7920944,24139780.5251601,0.0 
 02/11  05:00:00,9761104.7920944,28988014.9863492,0.0 
 02/11  06:00:00,9761104.7920944,34350439.907778,0.0 
 02/11  07:00:00,9761104.7920944,46342173.5962404,0.0 
 02/11  08:00:00,9778072.7314944,58803171.4499715,0.0 
 02/11  09:00:00,10660430.5714944,62045834.4018131,0.0 
 02/11  10:00:00,10660430.5714944,48648618.1963938,0.0 
 02/11  11:00:00,10660430.5714944,43108992.0667761,0.0 
 02/11  12:00:00,10660430.5714944,29011029.7891864,0.0 
 02/11  13:00:00,10660430.5714944,22574018.0476484,0.0 
 02/11  14:00:00,10660430.5714944,26427428.8317306,0.0 
 02/11  15:00:00,10660430.5714944,30272684.408055,0.0 
 02/11  16:00:00,10660430.5714944,37558356.9371999,0.0 
 02/11  17:00:00,10660430.5714944,52728205.5645565,0.0 
 02/11  18:00:00,10660430.5714944,69391585.8693264,0.0 
 02/11  19:00:00,9778072.7314944,79032499.3341736,0.0 
 02/11  20:00:00,9778072.7314944,87900106.6366327,0.0 
 02/11  21:00:00,9778072.7314944,94285082.1177983,0.0 
 02/11  22:00:00,9778072.7314944,102827527.513489,0.0 
 02/11  23:00:00,9778072.7314944,109903274.376968,0.0 
 02/11  24:00:00,9778072.7314944,118509190.111211,0.0 
 02/12  01:00:00,9761104.7920944,125538846.937039,0.0 
 02/12  02:00:00,9761104.7920944,128830694.381353,0.0 
 02/12  03:00:00,9761104.7920944,131215625.914435,0.0 
 02/12  04:00:00,9761104.7920944,138202109.515843,0.0 
 02/12  05:00:00,9761104.7920944,144691250.961697,0.0 
 02/12  06:00:00,9761104.7920944,146927457.596985,0.0 
 02/12  07:00:00,9761104.7920944,154248013.437273,0.0 
 02/12  08:00:00,9778072.7314944,160264927.864984,0.0 
 02/12  09:00:00,9778072.7314944,156724607.079402,0.0 
 02/12  10:00:00,9778072.7314944,139396493.051885,0.0 
 02/12  11:00:00,9778072.7314944,117641083.151446,0.0 
 02/12  12:00:00,9778072.7314944,94483560.45485,0.0 
 02/12  13:00:00,9778072.7314944,87256631.8923331,0.0 
 02/12  14:00:00,9778072.7314944,94714003.826737,0.0 
 02/12  15:00:00,9778072.7314944,89418795.2124639,0.0 
 02/12  16:00:00,9778072.7314944,79862372.9260628,0.0 
 02/12  17:00:00,9778072.7314944,97626502.4391863,0.0 
 02/12  18:00:00,9778072.7314944,112755399.679661,0.0 
 02/12  19:00:00,9778072.7314944,121410862.051501,0.0 
 02/12  20:00:00,9778072.7314944,124124107.327334,0.0 
 02/12  21:00:00,9778072.7314944,126476813.573721,0.0 
 02/12  22:00:00,9778072.7314944,131090861.47815,0.0 
 02/12  23:00:00,9778072.7314944,138109601.841017,0.0 
 02/12  24:00:00,9778072.7314944,143380097.919071,0.0 
 02/13  01:00:00,9761104.7920944,274613219.217226,0.0 
 02/13  02:00:00,9761104.7920944,261535016.43314,0.0 
 02/13  03:00:00,9761104.7920944,254712274.753456,0.0 
 02/13  04:00:00,9761104.7920944,251041509.342474,0.0 
 02/13  05:00:00,9761104.7920944,251735050.518252,0.0 
 02/13  06:00:00,9761104.7920944,960748876.609588,0.0 
 02/13  07:00:00,14346905.2545744,949018286.516828,2.444085151515151E-004 
 02/13  08:00:00,459677131.666729,1152208713.04734,4.797188754545453E-002 
 02/13  09:00:00,340649085.607631,1152428386.7337,6.680264650505051E-002 
 02/13  10:00:00,296372221.316834,1153982345.04199,0.103975347393939 
 02/13  11:00:00,272043178.255366,1099666293.00528,0.103975347393939 
 02/13  12:00:00,262544797.473634,1032565499.99548,0.134665347393939 
 02/13  13:00:00,254434962.42657,913352283.687342,0.208148996949495 
 02/13  14:00:00,251048003.448997,764460520.732242,0.208148996949495 
 02/13  15:00:00,251969309.646874,716801176.569658,0.195800938878788 
 02/13  16:00:00,254400771.438512,684144767.194135,0.103242121848485 
 02/13  17:00:00,304667185.452852,487197779.279497,7.458981029292929E-002 
 02/13  18:00:00,485817047.84952,380839584.24376,3.717270088888888E-002 
 02/13  19:00:00,482700801.242074,351617451.342537,1.858635044444444E-002 
 02/13  20:00:00,168554793.242074,752719.071653138,0.0 
 02/13  21:00:00,12964410.5814144,8218791.41659151,0.0 
 02/13  22:00:00,12964410.5814144,10193247.5304541,0.0 
 02/13  23:00:00,12167826.1189344,11273264.9004276,0.0 
 02/13  24:00:00,10574657.1939744,12263003.0298066,0.0 
 02/14  01:00:00,9761104.7920944,13438927.827777,0.0 
 02/14  02:00:00,9761104.7920944,16411273.0934212,0.0 
 02/14  03:00:00,9761104.7920944,20765997.4013925,0.0 
 02/14  04:00:00,9761104.7920944,26179837.5349295,0.0 
 02/14  05:00:00,9761104.7920944,33136030.7088071,0.0 
 02/14  06:00:00,9761104.7920944,870235158.096421,0.0 
 02/14  07:00:00,14346905.2545744,814760307.283132,2.444085151515151E-004 
 02/14  08:00:00,457961475.5508,926751015.295226,4.797188754545453E-002 
 02/14  09:00:00,323416483.578704,890356319.539176,6.680264650505051E-002 
 02/14  10:00:00,263978040.655677,831100481.468921,0.103975347393939 
 02/14  11:00:00,254465937.925691,714404846.172596,0.103975347393939 
 02/14  12:00:00,253287390.25053,609484734.333625,0.134665347393939 
 02/14  13:00:00,251860746.78772,519838946.471301,0.208148996949495 
 02/14  14:00:00,252687957.201008,469996942.973103,0.208148996949495 
 02/14  15:00:00,252375032.290758,449521086.367072,0.195800938878788 
 02/14  16:00:00,254109765.439202,428120837.892698,0.103242121848485 
 02/14  17:00:00,298290347.811451,321169847.983618,7.458981029292927E-002 
 02/14  18:00:00,485817047.84952,232530034.797598,3.717270088888888E-002 
 02/14  19:00:00,482700801.242074,218494544.764061,1.858635044444444E-002 
 02/14  20:00:00,168554793.242074,0.0,0.0 
 02/14  21:00:00,12964410.5814144,3030190.51327657,0.0 
 02/14  22:00:00,12964410.5814144,5712422.27119349,0.0 
 02/14  23:00:00,12167826.1189344,7154374.62213231,0.0 
 02/14  24:00:00,10574657.1939744,8333980.07742475,0.0 
 02/15  01:00:00,9761104.7920944,9609392.05050054,0.0 
 02/15  02:00:00,9761104.7920944,10853716.6355686,0.0 
 02/15  03:00:00,9761104.7920944,11816993.6477512,0.0 
 02/15  04:00:00,9761104.7920944,12930367.9742232,0.0 
 02/15  05:00:00,9761104.7920944,16164641.258476,0.0 
 02/15  06:00:00,9761104.7920944,854615129.309675,0.0 
 02/15  07:00:00,14346905.2545744,768383041.359012,2.444085151515151E-004 
 02/15  08:00:00,443363288.029467,858970754.093754,4.797188754545455E-002 
 02/15  09:00:00,297619754.655889,826282904.186483,6.680264650505051E-002 
 02/15  10:00:00,257975321.370382,773980062.528216,0.103975347393939 
 02/15  11:00:00,253717338.77678,666348899.947756,0.103975347393939 
 02/15  12:00:00,254198585.918594,573058402.217778,0.134665347393939 
 02/15  13:00:00,252945135.774775,508278288.680605,0.208148996949495 
 02/15  14:00:00,252404970.674018,461308294.555843,0.208148996949495 
 02/15  15:00:00,251840210.647485,440541476.369476,0.195800938878788 
 02/15  16:00:00,250894870.267324,419040282.679371,0.103242121848485 
 02/15  17:00:00,273659611.244465,308214600.981081,7.458981029292927E-002 
 02/15  18:00:00,485817047.84952,227647382.089043,3.717270088888888E-002 
 02/15  19:00:00,482700801.242074,216457574.064355,1.858635044444444E-002 
 02/15  20:00:00,168554793.242074,0.0,0.0 
 02/15  21:00:00,12964410.5814144,4745307.50752443,0.0 
 02/15  22:00:00,12964410.5814144,7412075.07158512,0.0 
 02/15  23:00:00,12167826.1189344,8628064.51012242,0.0 
 02/15  24:00:00,10574657.1939744,9512874.5809343,0.0 
 02/16  01:00:00,9761104.7920944,10506687.7786019,0.0 
 02/16  02:00:00,9761104.7920944,11476276.1172766,0.0 
 02/16  03:00:00,9761104.7920944,12118114.5079326,0.0 
 02/16  04:00:00,9761104.7920944,12954883.15668,0.0 
 02/16  05:00:00,9761104.7920944,14789075.2178376,0.0 
 02/16  06:00:00,9761104.7920944,840627977.694461,0.0 
 02/16  07:00:00,14346905.2545744,740519935.212381,2.444085151515151E-004 
 02/16  08:00:00,433799597.516319,805098452.958467,4.797188754545453E-002 
 02/16  09:00:00,289234255.793988,759192640.977392,6.680264650505051E-002 
 02/16  10:00:00,259862089.707646,698498516.444681,0.103975347393939 
 02/16  11:00:00,253925948.03523,603992242.618718,0.103975347393939 
 02/16  12:00:00,253126021.520249,516409761.645885,0.134665347393939 
 02/16  13:00:00,252741450.168693,456903721.798163,0.208148996949495 
 02/16  14:00:00,251740779.354287,412749555.183833,0.208148996949495 
 02/16  15:00:00,250830844.561586,391801529.166457,0.195800938878788 
 02/16  16:00:00,250297736.179337,371728741.13124,0.103242121848485 
 02/16  17:00:00,270984931.290153,281787488.661242,7.458981029292929E-002 
 02/16  18:00:00,485817047.84952,202651677.308933,3.717270088888888E-002 
 02/16  19:00:00,482700801.242074,192178164.809117,1.858635044444444E-002 
 02/16  20:00:00,168554793.242074,0.0,0.0 
 02/16  21:00:00,12964410.5814144,2235416.87718962,0.0 
 02/16  22:00:00,12964410.5814144,4964211.68139733,0.0 
 02/16  23:00:00,12167826.1189344,6464501.32370094,0.0 
 02/16  24:00:00,10574657.1939744,7664781.47012971,0.0 
 02/17  01:00:00,9761104.7920944,8486528.10178343,0.0 
 02/17  02:00:00,9761104.7920944,9213938.11609646,0.0 
 02/17  03:00:00,9761104.7920944,9826736.83654986,0.0 
 02/17  04:00:00,9761104.7920944,10469944.0298032,0.0 
 02/17  05:00:00,9761104.7920944,12029975.9385274,0.0 
 02/17  06:00:00,9761104.7920944,814009857.298578,0.0 
 02/17  07:00:00,14346905.2545744,696406128.887902,2.444085151515151E-004 
 02/17  08:00:00,424339863.039669,747690593.158697,4.797188754545453E-002 
 02/17  09:00:00,280695016.169694,707564920.961501,6.680264650505051E-002 
 02/17  10:00:00,256759209.034455,640591063.821579,0.103975347393939 
 02/17  11:00:00,252884054.717563,538046378.934645,0.103975347393939 
 02/17  12:00:00,251913035.969312,456142625.568455,0.134665347393939 
 02/17  13:00:00,250607733.016787,396822168.681306,0.208148996949495 
 02/17  14:00:00,250436217.418096,364593757.65293,0.208148996949495 
 02/17  15:00:00,250489467.611224,352306025.485529,0.195800938878788 
 02/17  16:00:00,250198411.253356,331199627.023982,0.103242121848485 
 02/17  17:00:00,268280220.337463,253696892.338091,7.458981029292930E-002 
 02/17  18:00:00,472483274.206403,177669600.504197,3.717270088888888E-002 
 02/17  19:00:00,482700801.242074,166719857.366659,1.858635044444444E-002 
 02/17  20:00:00,168554793.242074,0.0,0.0 
 02/17  21:00:00,12964410.5814144,1114668.97535524,0.0 
 02/17  22:00:00,12964410.5814144,3686307.47359916,0.0 
 02/17  23:00:00,12167826.1189344,5197199.10763393,0.0 
 02/17  24:00:00,10574657.1939744,6445553.75894208,0.0 
 02/18  01:00:00,9761104.7920944,7873369.41861402,0.0 
 02/18  02:00:00,9761104.7920944,9098818.20080981,0.0 
 02/18  03:00:00,9761104.7920944,10007693.7150707,0.0 
 02/18  04:00:00,9761104.7920944,10727118.1913987,0.0 
 02/18  05:00:00,9761104.7920944,11368610.7059062,0.0 
 02/18  06:00:00,9761104.7920944,12534095.3744578,0.0 
 02/18  07:00:00,9761104.7920944,15248895.0876677,0.0 
 02/18  08:00:00,9778072.7314944,16571033.6926382,0.0 
 02/18  09:00:00,10660430.5714944,13644249.3836632,0.0 
 02/18  10:00:00,10660430.5714944,12072331.0110892,0.0 
 02/18  11:00:00,10660430.5714944,9583049.92596851,0.0 
 02/18  12:00:00,10660430.5714944,7453091.93680342,0.0 
 02/18  13:00:00,10660430.5714944,6104158.37181063,0.0 
 02/18  14:00:00,10660430.5714944,5089747.19738916,0.0 
 02/18  15:00:00,10660430.5714944,5429507.92332636,0.0 
 02/18  16:00:00,10660430.5714944,6682707.17179476,0.0 
 02/18  17:00:00,10660430.5714944,7554402.18183293,0.0 
 02/18  18:00:00,10660430.5714944,8940722.17640983,0.0 
 02/18  19:00:00,9778072.7314944,9792747.8906598,0.0 
 02/18  20:00:00,9778072.7314944,10083137.999661,0.0 
 02/18  21:00:00,9778072.7314944,10428821.4089849,0.0 
 02/18  22:00:00,9778072.7314944,10494477.5052475,0.0 
 02/18  23:00:00,9778072.7314944,10486549.9654092,0.0 
 02/18  24:00:00,9778072.7314944,11014350.7236716,0.0 
 02/19  01:00:00,9761104.7920944,12675680.5319287,0.0 
 02/19  02:00:00,9761104.7920944,15511486.8635894,0.0 
 02/19  03:00:00,9761104.7920944,17799381.2307121,0.0 
 02/19  04:00:00,9761104.7920944,20581197.6162695,0.0 
 02/19  05:00:00,9761104.7920944,22615762.2977532,0.0 
 02/19  06:00:00,9761104.7920944,24016811.2659367,0.0 
 02/19  07:00:00,9761104.7920944,24954321.7213191,0.0 
 02/19  08:00:00,9778072.7314944,30546201.0984234,0.0 
 02/19  09:00:00,9778072.7314944,30089501.0075621,0.0 
 02/19  10:00:00,9778072.7314944,28232503.4706359,0.0 
 02/19  11:00:00,9778072.7314944,25213777.3265792,0.0 
 02/19  12:00:00,9778072.7314944,22648539.0145989,0.0 
 02/19  13:00:00,9778072.7314944,20911213.3561779,0.0 
 02/19  14:00:00,9778072.7314944,19678712.9472251,0.0 
 02/19  15:00:00,9778072.7314944,19987615.6926833,0.0 
 02/19  16:00:00,9778072.7314944,20341261.9422877,0.0 
 02/19  17:00:00,9778072.7314944,21782004.3024947,0.0 
 02/19  18:00:00,9778072.7314944,23821252.7855186,0.0 
 02/19  19:00:00,9778072.7314944,26833087.6932893,0.0 
 02/19  20:00:00,9778072.7314944,28063335.3917391,0.0 
 02/19  21:00:00,9778072.7314944,28938601.3340758,0.0 
 02/19  22:00:00,9778072.7314944,29152690.9239432,0.0 
 02/19  23:00:00,9778072.7314944,29540973.8443407,0.0 
 02/19  24:00:00,9778072.7314944,30423422.6896683,0.0 
 02/20  01:00:00,9761104.7920944,38299145.1878342,0.0 
 02/20  02:00:00,9761104.7920944,48158884.0241879,0.0 
 02/20  03:00:00,9761104.7920944,58964354.426984,0.0 
 02/20  04:00:00,9761104.7920944,64991620.6065449,0.0 
 02/20  05:00:00,9761104.7920944,64289778.2779211,0.0 
 02/20  06:00:00,9761104.7920944,873017229.025591,0.0 
 02/20  07:00:00,14346905.2545744,822649437.55514,2.444085151515151E-004 
 02/20  08:00:00,435748625.009655,986644620.946532,4.797188754545455E-002 
 02/20  09:00:00,294821304.075753,953133368.511374,6.680264650505051E-002 
 02/20  10:00:00,260015393.510976,868177048.690729,0.103975347393939 
 02/20  11:00:00,254320834.32327,740804032.171865,0.103975347393939 
 02/20  12:00:00,255173505.125926,643772004.604028,0.134665347393939 
 02/20  13:00:00,254127682.51614,550910666.186966,0.208148996949495 
 02/20  14:00:00,254239768.049341,485005591.77682,0.208148996949495 
 02/20  15:00:00,254979623.352162,457562592.048727,0.195800938878788 
 02/20  16:00:00,255945284.612908,423830159.497802,0.103242121848485 
 02/20  17:00:00,299926498.079607,323258521.735039,7.458981029292927E-002 
 02/20  18:00:00,478709260.46637,222058413.511998,3.717270088888888E-002 
 02/20  19:00:00,482700801.242074,193943972.047337,1.858635044444444E-002 
 02/20  20:00:00,168554793.242074,0.0,0.0 
 02/20  21:00:00,12964410.5814144,0.0,0.0 
 02/20  22:00:00,12964410.5814144,318943.459938725,0.0 
 02/20  23:00:00,12167826.1189344,2130774.9447801,0.0 
 02/20  24:00:00,10574657.1939744,3001268.18278272,0.0 
 02/21  01:00:00,9761104.7920944,3908797.45510165,0.0 
 02/21  02:00:00,9761104.7920944,4618564.68510771,0.0 
 02/21  03:00:00,9761104.7920944,5493251.05239595,0.0 
 02/21  04:00:00,9761104.7920944,5820973.55319762,0.0 
 02/21  05:00:00,9761104.7920944,6914957.32934278,0.0 
 02/21  06:00:00,9761104.7920944,775294932.59359,0.0 
 02/21  07:00:00,14346905.2545744,642406505.268487,2.444085151515151E-004 
 02/21  08:00:00,432454945.782332,658812404.523764,4.797188754545454E-002 
 02/21  09:00:00,295953957.087676,615627584.361631,6.680264650505051E-002 
 02/21  10:00:00,264005453.691194,563032458.434613,0.103975347393939 
 02/21  11:00:00,255016234.443458,480389112.012422,0.103975347393939 
 02/21  12:00:00,254742439.978828,402756532.089152,0.134665347393939 
 02/21  13:00:00,254189533.509402,354424222.828454,0.208148996949495 
 02/21  14:00:00,254265803.576941,319329191.45879,0.208148996949495 
 02/21  15:00:00,254817201.91511,300709080.758728,0.195800938878788 
 02/21  16:00:00,255506419.264719,282180855.706452,0.103242121848485 
 02/21  17:00:00,295155191.000475,225188241.11694,7.458981029292929E-002 
 02/21  18:00:00,473749457.117675,147602526.311235,3.717270088888888E-002 
 02/21  19:00:00,482700801.242074,130906872.637405,1.858635044444444E-002 
 02/21  20:00:00,168554793.242074,0.0,0.0 
 02/21  21:00:00,12964410.5814144,0.0,0.0 
 02/21  22:00:00,12964410.5814144,0.0,0.0 
 02/21  23:00:00,12167826.1189344,0.0,0.0 
 02/21  24:00:00,10574657.1939744,451028.257762823,0.0 
 02/22  01:00:00,9761104.7920944,1433837.670293,0.0 
 02/22  02:00:00,9761104.7920944,2251723.51847672,0.0 
 02/22  03:00:00,9761104.7920944,2770132.53787608,0.0 
 02/22  04:00:00,9761104.7920944,3311406.15011001,0.0 
 02/22  05:00:00,9761104.7920944,4574836.04756996,0.0 
 02/22  06:00:00,9761104.7920944,710824979.327204,0.0 
 02/22  07:00:00,14346905.2545744,566957572.93083,2.444085151515151E-004 
 02/22  08:00:00,399366062.462793,568397072.966975,4.797188754545455E-002 
 02/22  09:00:00,269780573.830567,524477696.315448,6.680264650505051E-002 
 02/22  10:00:00,258257079.684419,457675394.040478,0.103975347393939 
 02/22  11:00:00,253049291.025512,366185899.270702,0.103975347393939 
 02/22  12:00:00,253604948.427185,309190637.952155,0.134665347393939 
 02/22  13:00:00,255071257.356504,300756626.079859,0.208148996949495 
 02/22  14:00:00,259342414.73668,300185080.602475,0.208148996949495 
 02/22  15:00:00,262547406.028371,294878835.578213,0.195800938878788 
 02/22  16:00:00,278109789.499344,275521804.388632,0.103242121848485 
 02/22  17:00:00,345838334.694409,208078552.665032,7.458981029292929E-002 
 02/22  18:00:00,476941326.957415,135154245.140305,3.717270088888888E-002 
 02/22  19:00:00,482700801.242074,115722641.908048,1.858635044444444E-002 
 02/22  20:00:00,168554793.242074,0.0,0.0 
 02/22  21:00:00,12964410.5814144,0.0,0.0 
 02/22  22:00:00,12964410.5814144,0.0,0.0 
 02/22  23:00:00,12167826.1189344,0.0,0.0 
 02/22  24:00:00,10574657.1939744,0.0,0.0 
 02/23  01:00:00,9761104.7920944,379751.357674127,0.0 
 02/23  02:00:00,9761104.7920944,1045610.56197291,0.0 
 02/23  03:00:00,9761104.7920944,1266472.77901978,0.0 
 02/23  04:00:00,9761104.7920944,1490330.98052602,0.0 
 02/23  05:00:00,9761104.7920944,1827971.97765591,0.0 
 02/23  06:00:00,9761104.7920944,628498399.445071,0.0 
 02/23  07:00:00,14346905.2545744,487347879.336889,2.444085151515151E-004 
 02/23  08:00:00,424536266.487872,430333454.151102,4.797188754545453E-002 
 02/23  09:00:00,290337979.438184,404990144.084009,6.680264650505051E-002 
 02/23  10:00:00,262418961.6885,376377227.20844,0.103975347393939 
 02/23  11:00:00,254594279.969346,311107105.894366,0.103975347393939 
 02/23  12:00:00,255564993.723147,264489079.36325,0.134665347393939 
 02/23  13:00:00,257432506.223115,260807722.933947,0.208148996949495 
 02/23  14:00:00,254067580.538609,224036049.4234,0.208148996949495 
 02/23  15:00:00,254435432.927367,206062094.74827,0.195800938878788 
 02/23  16:00:00,254844316.961181,186976088.344583,0.103242121848485 
 02/23  17:00:00,290616345.216725,158711577.573943,7.458981029292927E-002 
 02/23  18:00:00,470354336.572183,86531237.6298025,3.717270088888888E-002 
 02/23  19:00:00,482700801.242074,71934795.0643504,1.858635044444444E-002 
 02/23  20:00:00,168554793.242074,0.0,0.0 
 02/23  21:00:00,12964410.5814144,0.0,0.0 
 02/23  22:00:00,12964410.5814144,0.0,0.0 
 02/23  23:00:00,12167826.1189344,0.0,0.0 
 02/23  24:00:00,10574657.1939744,0.0,0.0 
 02/24  01:00:00,9761104.7920944,0.0,0.0 
 02/24  02:00:00,9761104.7920944,0.0,0.0 
 02/24  03:00:00,9761104.7920944,0.0,0.0 
 02/24  04:00:00,9761104.7920944,584175.447326115,0.0 
 02/24  05:00:00,9761104.7920944,1030098.97904377,0.0 
 02/24  06:00:00,9761104.7920944,613063900.872202,0.0 
 02/24  07:00:00,14346905.2545744,480616883.429779,2.444085151515151E-004 
 02/24  08:00:00,396466338.174248,445826802.245411,4.797188754545454E-002 
 02/24  09:00:00,265002018.241255,414513141.462968,6.680264650505051E-002 
 02/24  10:00:00,255982899.819898,344475491.873124,0.103975347393939 
 02/24  11:00:00,253452768.416543,262818514.345263,0.103975347393939 
 02/24  12:00:00,252818514.552767,196358502.162032,0.134665347393939 
 02/24  13:00:00,251740842.326059,172308161.15922,0.208148996949495 
 02/24  14:00:00,251107703.314856,148661296.428919,0.208148996949495 
 02/24  15:00:00,250173885.924366,142282184.374133,0.195800938878788 
 02/24  16:00:00,248010181.813705,124423928.199693,0.103242121848485 
 02/24  17:00:00,254857351.775835,121218027.398985,7.458981029292930E-002 
 02/24  18:00:00,456666590.312565,58647430.4262015,3.717270088888888E-002 
 02/24  19:00:00,482700801.242074,44459480.5245986,1.858635044444444E-002 
 02/24  20:00:00,168554793.242074,0.0,0.0 
 02/24  21:00:00,12964410.5814144,0.0,0.0 
 02/24  22:00:00,12964410.5814144,0.0,0.0 
 02/24  23:00:00,12167826.1189344,0.0,0.0 
 02/24  24:00:00,10574657.1939744,0.0,0.0 
 02/25  01:00:00,9761104.7920944,0.0,0.0 
 02/25  02:00:00,9761104.7920944,0.0,0.0 
 02/25  03:00:00,9761104.7920944,0.0,0.0 
 02/25  04:00:00,9761104.7920944,410538.701620599,0.0 
 02/25  05:00:00,9761104.7920944,1038239.00304826,0.0 
 02/25  06:00:00,9761104.7920944,1597402.53380797,0.0 
 02/25  07:00:00,9761104.7920944,2257863.39960907,0.0 
 02/25  08:00:00,9778072.7314944,2678929.20104181,0.0 
 02/25  09:00:00,10660430.5714944,2335338.5694824,0.0 
 02/25  10:00:00,10660430.5714944,1380012.40474518,0.0 
 02/25  11:00:00,10660430.5714944,1159029.04320862,0.0 
 02/25  12:00:00,10660430.5714944,657520.294286685,0.0 
 02/25  13:00:00,10660430.5714944,244305.297773068,0.0 
 02/25  14:00:00,10660430.5714944,0.0,0.0 
 02/25  15:00:00,10660430.5714944,0.0,0.0 
 02/25  16:00:00,10660430.5714944,0.0,0.0 
 02/25  17:00:00,10660430.5714944,302979.110741031,0.0 
 02/25  18:00:00,10660430.5714944,1272527.71734946,0.0 
 02/25  19:00:00,9778072.7314944,2683880.90566532,0.0 
 02/25  20:00:00,9778072.7314944,3326747.36561499,0.0 
 02/25  21:00:00,9778072.7314944,3322123.78338245,0.0 
 02/25  22:00:00,9778072.7314944,3980962.99700898,0.0 
 02/25  23:00:00,9778072.7314944,4081039.77535868,0.0 
 02/25  24:00:00,9778072.7314944,4214302.45946923,0.0 
 02/26  01:00:00,9761104.7920944,4430490.75399743,0.0 
 02/26  02:00:00,9761104.7920944,5315909.13381422,0.0 
 02/26  03:00:00,9761104.7920944,5775096.33339699,0.0 
 02/26  04:00:00,9761104.7920944,6704197.04547656,0.0 
 02/26  05:00:00,9761104.7920944,7695178.9431471,0.0 
 02/26  06:00:00,9761104.7920944,8783871.18107902,0.0 
 02/26  07:00:00,9761104.7920944,10158514.7740858,0.0 
 02/26  08:00:00,9778072.7314944,10806550.2883652,0.0 
 02/26  09:00:00,9778072.7314944,7079902.30660133,0.0 
 02/26  10:00:00,9778072.7314944,4698486.73767547,0.0 
 02/26  11:00:00,9778072.7314944,2725522.35586645,0.0 
 02/26  12:00:00,9778072.7314944,779141.591993766,0.0 
 02/26  13:00:00,9778072.7314944,0.0,0.0 
 02/26  14:00:00,9778072.7314944,0.0,0.0 
 02/26  15:00:00,9778072.7314944,0.0,0.0 
 02/26  16:00:00,9778072.7314944,263988.195777946,0.0 
 02/26  17:00:00,9778072.7314944,1396693.22424618,0.0 
 02/26  18:00:00,9778072.7314944,2281888.98203139,0.0 
 02/26  19:00:00,9778072.7314944,2988263.99801474,0.0 
 02/26  20:00:00,9778072.7314944,3366475.57372938,0.0 
 02/26  21:00:00,9778072.7314944,3543539.48860341,0.0 
 02/26  22:00:00,9778072.7314944,4051504.09906619,0.0 
 02/26  23:00:00,9778072.7314944,4873585.07998449,0.0 
 02/26  24:00:00,9778072.7314944,5350202.54774219,0.0 
 02/27  01:00:00,9761104.7920944,6023388.58378258,0.0 
 02/27  02:00:00,9761104.7920944,6224131.15675622,0.0 
 02/27  03:00:00,9761104.7920944,5868693.55438979,0.0 
 02/27  04:00:00,9761104.7920944,5999419.85519094,0.0 
 02/27  05:00:00,9761104.7920944,7322737.0440749,0.0 
 02/27  06:00:00,9761104.7920944,804134940.167173,0.0 
 02/27  07:00:00,14346905.2545744,685299774.613877,2.444085151515151E-004 
 02/27  08:00:00,434147099.279533,737136577.739543,4.797188754545454E-002 
 02/27  09:00:00,309125816.62491,694399159.217507,6.680264650505051E-002 
 02/27  10:00:00,277446492.482406,638044024.611631,0.103975347393939 
 02/27  11:00:00,263375333.39804,578091992.736741,0.103975347393939 
 02/27  12:00:00,257608880.579064,510132433.228099,0.134665347393939 
 02/27  13:00:00,254468112.787188,433858703.908363,0.208148996949495 
 02/27  14:00:00,258389211.963892,421444926.546074,0.208148996949495 
 02/27  15:00:00,260575293.800277,413509381.692029,0.195800938878788 
 02/27  16:00:00,271095142.482405,388073385.256829,0.103242121848485 
 02/27  17:00:00,324489636.930818,287245453.446167,7.458981029292930E-002 
 02/27  18:00:00,473352380.848183,196229873.753611,3.717270088888888E-002 
 02/27  19:00:00,482700801.242074,156878843.659723,1.858635044444444E-002 
 02/27  20:00:00,168554793.242074,0.0,0.0 
 02/27  21:00:00,12964410.5814144,0.0,0.0 
 02/27  22:00:00,12964410.5814144,0.0,0.0 
 02/27  23:00:00,12167826.1189344,0.0,0.0 
 02/27  24:00:00,10574657.1939744,189007.782228502,0.0 
 02/28  01:00:00,9761104.7920944,1077685.98000316,0.0 
 02/28  02:00:00,9761104.7920944,1621475.17563577,0.0 
 02/28  03:00:00,9761104.7920944,1937278.27365852,0.0 
 02/28  04:00:00,9761104.7920944,2557135.4649747,0.0 
 02/28  05:00:00,9761104.7920944,3329548.4412597,0.0 
 02/28  06:00:00,9761104.7920944,685124376.645687,0.0 
 02/28  07:00:00,14346905.2545744,550073298.62634,2.444085151515151E-004 
 02/28  08:00:00,382945525.88659,533593522.741015,4.797188754545455E-002 
 02/28  09:00:00,267871118.106141,480413846.226841,6.680264650505051E-002 
 02/28  10:00:00,255203960.088475,419506217.141193,0.103975347393939 
 02/28  11:00:00,251799300.614744,340434007.462047,0.103975347393939 
