Date/Time,Electricity:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Water:Facility [m3](Hourly)
 07/18  01:00:00,9761104.792,0,0
 07/18  02:00:00,9761104.792,0,0
 07/18  03:00:00,9761104.792,0,0
 07/18  04:00:00,9761104.792,0,0
 07/18  05:00:00,9761104.792,100439246.2,0
 07/18  06:00:00,14011738.91,97012014.18,2.44E-04
 07/18  07:00:00,250102019.7,25493046.12,1.93E-02
 07/18  08:00:00,245881894.3,20233168.89,3.82E-02
 07/18  09:00:00,247920503.5,20972739.34,7.53E-02
 07/18  10:00:00,247160141.3,19142732.39,7.53E-02
 07/18  11:00:00,247811261.7,25894853.2,0.106013036
 07/18  12:00:00,248668132.8,41940274.18,0.179496685
 07/18  13:00:00,251675037.2,42733772.66,0.179496685
 07/18  14:00:00,250591682.9,40314486.08,0.167148627
 07/18  15:00:00,247646844.6,19274458.94,7.46E-02
 07/18  16:00:00,248290981.9,19752284.04,7.46E-02
 07/18  17:00:00,236283392.1,11206049.29,3.72E-02
 07/18  18:00:00,232754704.4,5959372.738,1.86E-02
 07/18  19:00:00,168554793.2,0,0
 07/18  20:00:00,12964410.58,0,0
 07/18  21:00:00,12964410.58,0,0
 07/18  22:00:00,12167826.12,0,0
 07/18  23:00:00,10574657.19,0,0
 07/18  24:00:00,9761104.792,0,0
 07/19  01:00:00,9761104.792,0,0
 07/19  02:00:00,9761104.792,0,0
 07/19  03:00:00,9761104.792,0,0
 07/19  04:00:00,9761104.792,0,0
 07/19  05:00:00,9761104.792,214690978.5,0
 07/19  06:00:00,14197981.41,158495924.8,2.44E-04
 07/19  07:00:00,271136339.6,61282152.29,1.93E-02
 07/19  08:00:00,255413275.1,61539827.3,3.82E-02
 07/19  09:00:00,254917047.1,61224989.45,7.53E-02
 07/19  10:00:00,252509297.4,47871517.35,7.53E-02
 07/19  11:00:00,252908441.6,48230513.16,0.106013036
 07/19  12:00:00,252080122.4,50437330.03,0.179496685
 07/19  13:00:00,251113521.3,44616772.4,0.179496685
 07/19  14:00:00,247538586.9,39479744.38,0.167148627
 07/19  15:00:00,244105444.5,17222650.11,7.46E-02
 07/19  16:00:00,244179242.2,17148201.98,7.46E-02
 07/19  17:00:00,231945031.1,8546006.222,3.72E-02
 07/19  18:00:00,231654182.5,4273003.111,1.86E-02
 07/19  19:00:00,168554793.2,0,0
 07/19  20:00:00,12964410.58,0,0
 07/19  21:00:00,12964410.58,0,0
 07/19  22:00:00,12167826.12,0,0
 07/19  23:00:00,10574657.19,0,0
 07/19  24:00:00,9761104.792,0,0
 07/20  01:00:00,9761104.792,0,0
 07/20  02:00:00,9761104.792,0,0
 07/20  03:00:00,9761104.792,0,0
 07/20  04:00:00,9761104.792,0,0
 07/20  05:00:00,9761104.792,199569204.4,0
 07/20  06:00:00,13762034.58,139068633,2.44E-04
 07/20  07:00:00,242495306.5,25765798.12,1.93E-02
 07/20  08:00:00,243027089.8,11082280.15,3.82E-02
 07/20  09:00:00,246009394.2,18361940.96,7.53E-02
 07/20  10:00:00,245303031.8,17316770.57,7.53E-02
 07/20  11:00:00,247564199.9,24372403.46,0.106013036
 07/20  12:00:00,248906025.3,41266299.02,0.179496685
 07/20  13:00:00,247475980.3,41266299.02,0.179496685
 07/20  14:00:00,245844454.7,38427479.71,0.167148627
 07/20  15:00:00,241905806.5,17148201.98,7.46E-02
 07/20  16:00:00,241635485.9,17148201.98,7.46E-02
 07/20  17:00:00,230845548.2,8546006.222,3.72E-02
 07/20  18:00:00,229443668.2,4273003.111,1.86E-02
 07/20  19:00:00,168554793.2,0,0
 07/20  20:00:00,12964410.58,0,0
 07/20  21:00:00,12964410.58,0,0
 07/20  22:00:00,12167826.12,0,0
 07/20  23:00:00,10574657.19,0,0
 07/20  24:00:00,9761104.792,0,0
 07/21  01:00:00,9761104.792,0,0
 07/21  02:00:00,9761104.792,0,0
 07/21  03:00:00,9761104.792,0,0
 07/21  04:00:00,9761104.792,0,0
 07/21  05:00:00,9761104.792,42261514.86,0
 07/21  06:00:00,14208175.94,47545109.77,2.44E-04
 07/21  07:00:00,272500753.6,5977681.062,1.93E-02
 07/21  08:00:00,256153227,10158747.68,3.82E-02
 07/21  09:00:00,253328686.9,17865244.55,7.53E-02
 07/21  10:00:00,247291408.6,17316770.57,7.53E-02
 07/21  11:00:00,247884353.5,24372403.46,0.106013036
 07/21  12:00:00,245996531.6,41266299.02,0.179496685
 07/21  13:00:00,245142927.1,41266299.02,0.179496685
 07/21  14:00:00,244138296.6,38427479.71,0.167148627
 07/21  15:00:00,240682641.2,17148201.98,7.46E-02
 07/21  16:00:00,240979323,17148201.98,7.46E-02
 07/21  17:00:00,230934821.6,8546006.222,3.72E-02
 07/21  18:00:00,230826969.4,4273003.111,1.86E-02
 07/21  19:00:00,168554793.2,0,0
 07/21  20:00:00,12964410.58,0,0
 07/21  21:00:00,12964410.58,0,0
 07/21  22:00:00,12167826.12,0,0
 07/21  23:00:00,10574657.19,0,0
 07/21  24:00:00,9761104.792,0,0
 07/22  01:00:00,9761104.792,0,0
 07/22  02:00:00,9761104.792,0,0
 07/22  03:00:00,9761104.792,0,0
 07/22  04:00:00,9761104.792,0,0
 07/22  05:00:00,9761104.792,0,0
 07/22  06:00:00,9761104.792,0,0
 07/22  07:00:00,9778072.731,0,0
 07/22  08:00:00,10660430.57,0,0
 07/22  09:00:00,10660430.57,0,0
 07/22  10:00:00,10660430.57,0,0
 07/22  11:00:00,10660430.57,0,0
 07/22  12:00:00,10660430.57,0,0
 07/22  13:00:00,10660430.57,0,0
 07/22  14:00:00,10660430.57,0,0
 07/22  15:00:00,10660430.57,0,0
 07/22  16:00:00,10660430.57,0,0
 07/22  17:00:00,10660430.57,0,0
 07/22  18:00:00,9778072.731,0,0
 07/22  19:00:00,9778072.731,0,0
 07/22  20:00:00,9778072.731,0,0
 07/22  21:00:00,9778072.731,0,0
 07/22  22:00:00,9778072.731,0,0
 07/22  23:00:00,9778072.731,0,0
 07/22  24:00:00,9761104.792,0,0
 07/23  01:00:00,9761104.792,0,0
 07/23  02:00:00,9761104.792,0,0
 07/23  03:00:00,9761104.792,0,0
 07/23  04:00:00,9761104.792,0,0
 07/23  05:00:00,9761104.792,0,0
 07/23  06:00:00,9761104.792,0,0
 07/23  07:00:00,9778072.731,0,0
 07/23  08:00:00,9778072.731,0,0
 07/23  09:00:00,9778072.731,0,0
 07/23  10:00:00,9778072.731,0,0
 07/23  11:00:00,9778072.731,0,0
 07/23  12:00:00,9778072.731,0,0
 07/23  13:00:00,9778072.731,0,0
 07/23  14:00:00,9778072.731,0,0
 07/23  15:00:00,9778072.731,0,0
 07/23  16:00:00,9778072.731,0,0
 07/23  17:00:00,9778072.731,0,0
 07/23  18:00:00,9778072.731,0,0
 07/23  19:00:00,9778072.731,0,0
 07/23  20:00:00,9778072.731,0,0
 07/23  21:00:00,9778072.731,0,0
 07/23  22:00:00,9778072.731,0,0
 07/23  23:00:00,9778072.731,0,0
 07/23  24:00:00,9761104.792,0,0
 07/24  01:00:00,9761104.792,0,0
 07/24  02:00:00,9761104.792,0,0
 07/24  03:00:00,9761104.792,0,0
 07/24  04:00:00,9761104.792,0,0
 07/24  05:00:00,9761104.792,20806159.55,0
 07/24  06:00:00,14145015.49,25486083.07,2.44E-04
 07/24  07:00:00,252775895.4,4441571.709,1.93E-02
 07/24  08:00:00,247366510.4,8770764.353,3.82E-02
 07/24  09:00:00,247719220.7,17316770.57,7.53E-02
 07/24  10:00:00,246030529.3,17316770.57,7.53E-02
 07/24  11:00:00,248294615.5,24372403.46,0.106013036
 07/24  12:00:00,247281850.6,41266299.02,0.179496685
 07/24  13:00:00,245801660.2,41266299.02,0.179496685
 07/24  14:00:00,244334663.6,38427479.71,0.167148627
 07/24  15:00:00,241029379.2,17148201.98,7.46E-02
 07/24  16:00:00,241634324.9,17148201.98,7.46E-02
 07/24  17:00:00,232313218.2,8546006.222,3.72E-02
 07/24  18:00:00,233231376.4,4273003.111,1.86E-02
 07/24  19:00:00,168554793.2,0,0
 07/24  20:00:00,12964410.58,0,0
 07/24  21:00:00,12964410.58,0,0
 07/24  22:00:00,12167826.12,0,0
 07/24  23:00:00,10574657.19,0,0
 07/24  24:00:00,9761104.792,0,0
 07/25  01:00:00,9761104.792,0,0
 07/25  02:00:00,9761104.792,0,0
 07/25  03:00:00,9761104.792,0,0
 07/25  04:00:00,9761104.792,0,0
 07/25  05:00:00,9761104.792,54940595.51,0
 07/25  06:00:00,14078994.5,58504414.61,2.44E-04
 07/25  07:00:00,252624468.4,7923065.441,1.93E-02
 07/25  08:00:00,246958880,10650493.92,3.82E-02
 07/25  09:00:00,248524858.4,18117588.14,7.53E-02
 07/25  10:00:00,247857980.4,17316770.57,7.53E-02
 07/25  11:00:00,248764331.1,24372403.46,0.106013036
 07/25  12:00:00,248169322.6,41266299.02,0.179496685
 07/25  13:00:00,247966023.1,41266299.02,0.179496685
 07/25  14:00:00,247192359.5,38427479.71,0.167148627
 07/25  15:00:00,244482628.8,17148201.98,7.46E-02
 07/25  16:00:00,245058013.4,17148201.98,7.46E-02
 07/25  17:00:00,232983187.5,8546006.222,3.72E-02
 07/25  18:00:00,230584430.8,4273003.111,1.86E-02
 07/25  19:00:00,168554793.2,0,0
 07/25  20:00:00,12964410.58,0,0
 07/25  21:00:00,12964410.58,0,0
 07/25  22:00:00,12167826.12,0,0
 07/25  23:00:00,10574657.19,0,0
 07/25  24:00:00,9761104.792,0,0
 07/26  01:00:00,9761104.792,0,0
 07/26  02:00:00,9761104.792,0,0
 07/26  03:00:00,9761104.792,0,0
 07/26  04:00:00,9761104.792,0,0
 07/26  05:00:00,9761104.792,87836825.64,0
 07/26  06:00:00,14226598.54,86884771.34,2.44E-04
 07/26  07:00:00,275223486,31177978.27,1.93E-02
 07/26  08:00:00,257476698.8,32429600.35,3.82E-02
 07/26  09:00:00,255498107.2,39111613.78,7.53E-02
 07/26  10:00:00,253005230.3,31087122.22,7.53E-02
 07/26  11:00:00,253331630.2,28462759.27,0.106013036
 07/26  12:00:00,251731847.6,43403532.42,0.179496685
 07/26  13:00:00,248840302.3,41266299.02,0.179496685
 07/26  14:00:00,247164013.5,38427479.71,0.167148627
 07/26  15:00:00,244306423.7,17148201.98,7.46E-02
 07/26  16:00:00,244914429.8,17148201.98,7.46E-02
 07/26  17:00:00,233556478.6,8546006.222,3.72E-02
 07/26  18:00:00,233461140.9,4273003.111,1.86E-02
 07/26  19:00:00,168554793.2,0,0
 07/26  20:00:00,12964410.58,0,0
 07/26  21:00:00,12964410.58,0,0
 07/26  22:00:00,12167826.12,0,0
 07/26  23:00:00,10574657.19,0,0
 07/26  24:00:00,9761104.792,0,0
 07/27  01:00:00,9761104.792,0,0
 07/27  02:00:00,9761104.792,0,0
 07/27  03:00:00,9761104.792,0,0
 07/27  04:00:00,9761104.792,0,0
 07/27  05:00:00,9761104.792,72763394.63,0
 07/27  06:00:00,14228085.26,71756865.67,2.44E-04
 07/27  07:00:00,275988145,10822181.49,1.93E-02
 07/27  08:00:00,257778515.9,12631630.81,3.82E-02
 07/27  09:00:00,253835493.2,19367580.03,7.53E-02
 07/27  10:00:00,248906204.6,17513449.28,7.53E-02
 07/27  11:00:00,253567798,24422319.72,0.106013036
 07/27  12:00:00,252563624.1,41266299.02,0.179496685
 07/27  13:00:00,252191459.2,41266299.02,0.179496685
 07/27  14:00:00,250097751.5,38427479.71,0.167148627
 07/27  15:00:00,244335016.6,17148201.98,7.46E-02
 07/27  16:00:00,244977873.4,17148201.98,7.46E-02
 07/27  17:00:00,233604228.3,8546006.222,3.72E-02
 07/27  18:00:00,233553391.7,4273003.111,1.86E-02
 07/27  19:00:00,168554793.2,0,0
 07/27  20:00:00,12964410.58,0,0
 07/27  21:00:00,12964410.58,0,0
 07/27  22:00:00,12167826.12,0,0
 07/27  23:00:00,10574657.19,0,0
 07/27  24:00:00,9761104.792,0,0
 07/28  01:00:00,9761104.792,0,0
 07/28  02:00:00,9761104.792,0,0
 07/28  03:00:00,9761104.792,0,0
 07/28  04:00:00,9761104.792,0,0
 07/28  05:00:00,9761104.792,80785076.79,0
 07/28  06:00:00,14233858.43,76314699.35,2.44E-04
 07/28  07:00:00,276903673.2,12791872.26,1.93E-02
 07/28  08:00:00,255629534.5,12433047.29,3.82E-02
 07/28  09:00:00,250526982.3,17877960.52,7.53E-02
 07/28  10:00:00,251634408.3,17511925.29,7.53E-02
 07/28  11:00:00,249707394.4,24372403.46,0.106013036
 07/28  12:00:00,252601431,41266299.02,0.179496685
 07/28  13:00:00,252235235.3,41266299.02,0.179496685
 07/28  14:00:00,250283636,38427479.71,0.167148627
 07/28  15:00:00,244352376.9,17148201.98,7.46E-02
 07/28  16:00:00,244570214.2,17148201.98,7.46E-02
 07/28  17:00:00,232512408.5,8546006.222,3.72E-02
 07/28  18:00:00,233618543.5,4273003.111,1.86E-02
 07/28  19:00:00,168554793.2,0,0
 07/28  20:00:00,12964410.58,0,0
 07/28  21:00:00,12964410.58,0,0
 07/28  22:00:00,12167826.12,0,0
 07/28  23:00:00,10574657.19,0,0
 07/28  24:00:00,9761104.792,0,0
 07/29  01:00:00,9761104.792,0,0
 07/29  02:00:00,9761104.792,0,0
 07/29  03:00:00,9761104.792,0,0
 07/29  04:00:00,9761104.792,0,0
 07/29  05:00:00,9761104.792,0,0
 07/29  06:00:00,9761104.792,0,0
 07/29  07:00:00,9778072.731,0,0
 07/29  08:00:00,10660430.57,0,0
 07/29  09:00:00,10660430.57,0,0
 07/29  10:00:00,10660430.57,0,0
 07/29  11:00:00,10660430.57,0,0
 07/29  12:00:00,10660430.57,0,0
 07/29  13:00:00,10660430.57,0,0
 07/29  14:00:00,10660430.57,0,0
 07/29  15:00:00,10660430.57,0,0
 07/29  16:00:00,10660430.57,0,0
 07/29  17:00:00,10660430.57,0,0
 07/29  18:00:00,9778072.731,0,0
 07/29  19:00:00,9778072.731,0,0
 07/29  20:00:00,9778072.731,0,0
 07/29  21:00:00,9778072.731,0,0
 07/29  22:00:00,9778072.731,0,0
 07/29  23:00:00,9778072.731,0,0
 07/29  24:00:00,9761104.792,0,0
 07/30  01:00:00,9761104.792,0,0
 07/30  02:00:00,9761104.792,0,0
 07/30  03:00:00,9761104.792,0,0
 07/30  04:00:00,9761104.792,0,0
 07/30  05:00:00,9761104.792,0,0
 07/30  06:00:00,9761104.792,0,0
 07/30  07:00:00,9778072.731,0,0
 07/30  08:00:00,9778072.731,0,0
 07/30  09:00:00,9778072.731,0,0
 07/30  10:00:00,9778072.731,0,0
 07/30  11:00:00,9778072.731,0,0
 07/30  12:00:00,9778072.731,0,0
 07/30  13:00:00,9778072.731,0,0
 07/30  14:00:00,9778072.731,0,0
 07/30  15:00:00,9778072.731,0,0
 07/30  16:00:00,9778072.731,0,0
 07/30  17:00:00,9778072.731,0,0
 07/30  18:00:00,9778072.731,0,0
 07/30  19:00:00,9778072.731,0,0
 07/30  20:00:00,9778072.731,0,0
 07/30  21:00:00,9778072.731,0,0
 07/30  22:00:00,9778072.731,0,0
 07/30  23:00:00,9778072.731,0,0
 07/30  24:00:00,9761104.792,0,0
 07/31  01:00:00,9761104.792,0,0
 07/31  02:00:00,9761104.792,0,0
 07/31  03:00:00,9761104.792,0,0
 07/31  04:00:00,9761104.792,0,0
 07/31  05:00:00,9761104.792,189331685.1,0
 07/31  06:00:00,14244844.91,143017407.7,2.44E-04
 07/31  07:00:00,278908927.8,41969250.23,1.93E-02
 07/31  08:00:00,259205428,33418465.89,3.82E-02
 07/31  09:00:00,256180615.5,27168919.26,7.53E-02
 07/31  10:00:00,251691091,20077171.76,7.53E-02
 07/31  11:00:00,248001446.4,24372403.46,0.106013036
 07/31  12:00:00,246560292.6,41266299.02,0.179496685
 07/31  13:00:00,249284963.6,41266299.02,0.179496685
 07/31  14:00:00,247538305.4,38427479.71,0.167148627
 07/31  15:00:00,244452026.3,17148201.98,7.46E-02
 07/31  16:00:00,245099123.9,17148201.98,7.46E-02
 07/31  17:00:00,233725619.8,8546006.222,3.72E-02
 07/31  18:00:00,232585566.5,4273003.111,1.86E-02
 07/31  19:00:00,168554793.2,0,0
 07/31  20:00:00,12964410.58,0,0
 07/31  21:00:00,12964410.58,0,0
 07/31  22:00:00,12167826.12,0,0
 07/31  23:00:00,10574657.19,0,0
 07/31  24:00:00,9761104.792,0,0
 08/01  01:00:00,9761104.792,0,0
 08/01  02:00:00,9761104.792,0,0
 08/01  03:00:00,9761104.792,0,0
 08/01  04:00:00,9761104.792,0,0
 08/01  05:00:00,9761104.792,103205176.6,0
 08/01  06:00:00,13830926.9,94682464.87,2.44E-04
 08/01  07:00:00,243619566.4,6908985.635,1.93E-02
 08/01  08:00:00,243767112.5,8770764.353,3.82E-02
 08/01  09:00:00,246667573.8,17316770.57,7.53E-02
 08/01  10:00:00,246653929.6,17316770.57,7.53E-02
 08/01  11:00:00,249270740.7,24372403.46,0.106013036
 08/01  12:00:00,249180129.6,41266299.02,0.179496685
 08/01  13:00:00,248001638.5,41266299.02,0.179496685
 08/01  14:00:00,246437271.9,38427479.71,0.167148627
 08/01  15:00:00,241930159.3,17148201.98,7.46E-02
 08/01  16:00:00,241557355,17148201.98,7.46E-02
 08/01  17:00:00,231354430.5,8546006.222,3.72E-02
 08/01  18:00:00,231413350.5,4273003.111,1.86E-02
 08/01  19:00:00,168554793.2,0,0
 08/01  20:00:00,12964410.58,0,0
 08/01  21:00:00,12964410.58,0,0
 08/01  22:00:00,12167826.12,0,0
 08/01  23:00:00,10574657.19,0,0
 08/01  24:00:00,9761104.792,0,0
 08/02  01:00:00,9761104.792,0,0
 08/02  02:00:00,9761104.792,0,0
 08/02  03:00:00,9761104.792,0,0
 08/02  04:00:00,9761104.792,0,0
 08/02  05:00:00,9761104.792,7419161.698,0
 08/02  06:00:00,14143887.82,11077965.1,2.44E-04
 08/02  07:00:00,256333227.9,4441571.709,1.93E-02
 08/02  08:00:00,248493401.3,8770764.353,3.82E-02
 08/02  09:00:00,249292496.1,17316770.57,7.53E-02
 08/02  10:00:00,247876792.4,17316770.57,7.53E-02
 08/02  11:00:00,248701647.5,24372403.46,0.106013036
 08/02  12:00:00,249024231.8,41266299.02,0.179496685
 08/02  13:00:00,248857040.7,41266299.02,0.179496685
 08/02  14:00:00,247613247.7,38427479.71,0.167148627
 08/02  15:00:00,244526977.7,17148201.98,7.46E-02
 08/02  16:00:00,245182532.3,17148201.98,7.46E-02
 08/02  17:00:00,233806511.9,8546006.222,3.72E-02
 08/02  18:00:00,234027465.8,4273003.111,1.86E-02
 08/02  19:00:00,168554793.2,0,0
 08/02  20:00:00,12964410.58,0,0
 08/02  21:00:00,12964410.58,0,0
 08/02  22:00:00,12167826.12,0,0
 08/02  23:00:00,10574657.19,0,0
 08/02  24:00:00,9761104.792,0,0
 08/03  01:00:00,9761104.792,0,0
 08/03  02:00:00,9761104.792,0,0
 08/03  03:00:00,9761104.792,0,0
 08/03  04:00:00,9761104.792,0,0
 08/03  05:00:00,9761104.792,60163115.35,0
 08/03  06:00:00,14257348.54,58314210.96,2.44E-04
 08/03  07:00:00,274558704,8138461.598,1.93E-02
 08/03  08:00:00,247961759.8,10279698.19,3.82E-02
 08/03  09:00:00,246702235.5,17397402.97,7.53E-02
 08/03  10:00:00,245495960,17316770.57,7.53E-02
 08/03  11:00:00,247155829.8,24372403.46,0.106013036
 08/03  12:00:00,247388070.6,41266299.02,0.179496685
 08/03  13:00:00,245853139.6,41266299.02,0.179496685
 08/03  14:00:00,244207004.3,38427479.71,0.167148627
 08/03  15:00:00,241104072.8,17148201.98,7.46E-02
 08/03  16:00:00,242059581.7,17148201.98,7.46E-02
 08/03  17:00:00,231059730.8,8546006.222,3.72E-02
 08/03  18:00:00,230331148.8,4273003.111,1.86E-02
 08/03  19:00:00,168554793.2,0,0
 08/03  20:00:00,12964410.58,0,0
 08/03  21:00:00,12964410.58,0,0
 08/03  22:00:00,12167826.12,0,0
 08/03  23:00:00,10574657.19,0,0
 08/03  24:00:00,9761104.792,0,0
 08/04  01:00:00,9761104.792,0,0
 08/04  02:00:00,9761104.792,0,0
 08/04  03:00:00,9761104.792,0,0
 08/04  04:00:00,9761104.792,0,0
 08/04  05:00:00,9761104.792,27626428.72,0
 08/04  06:00:00,13946029.01,28865395.98,2.44E-04
 08/04  07:00:00,246253997.6,4441571.709,1.93E-02
 08/04  08:00:00,245190762.1,8770764.353,3.82E-02
 08/04  09:00:00,249526810.5,17316770.57,7.53E-02
 08/04  10:00:00,247983373.1,17316770.57,7.53E-02
 08/04  11:00:00,249241327,24372403.46,0.106013036
 08/04  12:00:00,250553299.5,41266299.02,0.179496685
 08/04  13:00:00,252445337,41266299.02,0.179496685
 08/04  14:00:00,251576634.8,38427479.71,0.167148627
 08/04  15:00:00,248301569.8,17148201.98,7.46E-02
 08/04  16:00:00,249039793.5,17148201.98,7.46E-02
 08/04  17:00:00,239594361.5,8546006.222,3.72E-02
 08/04  18:00:00,244556805.9,4273003.111,1.86E-02
 08/04  19:00:00,168554793.2,0,0
 08/04  20:00:00,12964410.58,0,0
 08/04  21:00:00,12964410.58,0,0
 08/04  22:00:00,12167826.12,0,0
 08/04  23:00:00,10574657.19,0,0
 08/04  24:00:00,9761104.792,0,0
 08/05  01:00:00,9761104.792,0,0
 08/05  02:00:00,9761104.792,0,0
 08/05  03:00:00,9761104.792,0,0
 08/05  04:00:00,9761104.792,0,0
 08/05  05:00:00,9761104.792,0,0
 08/05  06:00:00,9761104.792,0,0
 08/05  07:00:00,9778072.731,0,0
 08/05  08:00:00,10660430.57,0,0
 08/05  09:00:00,10660430.57,0,0
 08/05  10:00:00,10660430.57,0,0
 08/05  11:00:00,10660430.57,0,0
 08/05  12:00:00,10660430.57,0,0
 08/05  13:00:00,10660430.57,0,0
 08/05  14:00:00,10660430.57,0,0
 08/05  15:00:00,10660430.57,0,0
 08/05  16:00:00,10660430.57,0,0
 08/05  17:00:00,10660430.57,0,0
 08/05  18:00:00,9778072.731,0,0
 08/05  19:00:00,9778072.731,0,0
 08/05  20:00:00,9778072.731,0,0
 08/05  21:00:00,9778072.731,0,0
 08/05  22:00:00,9778072.731,0,0
 08/05  23:00:00,9778072.731,0,0
 08/05  24:00:00,9761104.792,0,0
 08/06  01:00:00,9761104.792,0,0
 08/06  02:00:00,9761104.792,0,0
 08/06  03:00:00,9761104.792,0,0
 08/06  04:00:00,9761104.792,0,0
 08/06  05:00:00,9761104.792,0,0
 08/06  06:00:00,9761104.792,0,0
 08/06  07:00:00,9778072.731,0,0
 08/06  08:00:00,9778072.731,0,0
 08/06  09:00:00,9778072.731,0,0
 08/06  10:00:00,9778072.731,0,0
 08/06  11:00:00,9778072.731,0,0
 08/06  12:00:00,9778072.731,0,0
 08/06  13:00:00,9778072.731,0,0
 08/06  14:00:00,9778072.731,0,0
 08/06  15:00:00,9778072.731,0,0
 08/06  16:00:00,9778072.731,0,0
 08/06  17:00:00,9778072.731,0,0
 08/06  18:00:00,9778072.731,0,0
 08/06  19:00:00,9778072.731,0,0
 08/06  20:00:00,9778072.731,0,0
 08/06  21:00:00,9778072.731,0,0
 08/06  22:00:00,9778072.731,0,0
 08/06  23:00:00,9778072.731,0,0
 08/06  24:00:00,9761104.792,0,0
 08/07  01:00:00,9761104.792,0,0
 08/07  02:00:00,9761104.792,0,0
 08/07  03:00:00,9761104.792,0,0
 08/07  04:00:00,9761104.792,0,0
 08/07  05:00:00,9761104.792,105204326.1,0
 08/07  06:00:00,14264833.26,104627025.9,2.44E-04
 08/07  07:00:00,284449773,20176715.17,1.93E-02
 08/07  08:00:00,260872549.8,16628447.52,3.82E-02
 08/07  09:00:00,256848802.8,20382315.93,7.53E-02
 08/07  10:00:00,253709061.1,19593581.11,7.53E-02
 08/07  11:00:00,253854597.7,26092662.42,0.106013036
 08/07  12:00:00,252953717.4,42464086.07,0.179496685
 08/07  13:00:00,252596216.3,41880760.79,0.179496685
 08/07  14:00:00,250620711.1,38647416.23,0.167148627
 08/07  15:00:00,244653856.3,17148201.98,7.46E-02
 08/07  16:00:00,245287119.8,17148201.98,7.46E-02
 08/07  17:00:00,234856840.3,8546006.222,3.72E-02
 08/07  18:00:00,245820733.7,4273003.111,1.86E-02
 08/07  19:00:00,168554793.2,0,0
 08/07  20:00:00,12964410.58,0,0
 08/07  21:00:00,12964410.58,0,0
 08/07  22:00:00,12167826.12,0,0
 08/07  23:00:00,10574657.19,0,0
 08/07  24:00:00,9761104.792,0,0
 08/08  01:00:00,9761104.792,0,0
 08/08  02:00:00,9761104.792,0,0
 08/08  03:00:00,9761104.792,0,0
 08/08  04:00:00,9761104.792,0,0
 08/08  05:00:00,9761104.792,102130565.4,0
 08/08  06:00:00,14270237.02,101864408.2,2.44E-04
 08/08  07:00:00,285261490.9,29194272,1.93E-02
 08/08  08:00:00,261056619.4,28546913.66,3.82E-02
 08/08  09:00:00,256831211.6,33146556.59,7.53E-02
 08/08  10:00:00,252193029.3,24347220.43,7.53E-02
 08/08  11:00:00,250318853.1,25932398.48,0.106013036
 08/08  12:00:00,252854541,42432342.07,0.179496685
 08/08  13:00:00,252510856.1,43404517.22,0.179496685
 08/08  14:00:00,251661355.2,40748313.8,0.167148627
 08/08  15:00:00,248375456.8,19313168.06,7.46E-02
 08/08  16:00:00,249386497.8,19971191.47,7.46E-02
 08/08  17:00:00,239007845.4,11757487.04,3.72E-02
 08/08  18:00:00,237388045.1,7786196.412,1.86E-02
 08/08  19:00:00,168554793.2,0,0
 08/08  20:00:00,12964410.58,0,0
 08/08  21:00:00,12964410.58,0,0
 08/08  22:00:00,12167826.12,0,0
 08/08  23:00:00,10574657.19,0,0
 08/08  24:00:00,9761104.792,0,0
 08/09  01:00:00,9761104.792,0,0
 08/09  02:00:00,9761104.792,0,0
 08/09  03:00:00,9761104.792,0,0
 08/09  04:00:00,9761104.792,0,0
 08/09  05:00:00,9761104.792,233286553.5,0
 08/09  06:00:00,14281587.2,178162692.2,2.44E-04
 08/09  07:00:00,286795193.6,84682458.28,1.93E-02
 08/09  08:00:00,261323157.3,81755288.91,3.82E-02
 08/09  09:00:00,256697420.2,80561116.82,7.53E-02
 08/09  10:00:00,253602411.3,59100195.22,7.53E-02
 08/09  11:00:00,253668245,51049995.17,0.106013036
 08/09  12:00:00,252754932.1,63766936.6,0.179496685
 08/09  13:00:00,252337117,59031761.39,0.179496685
 08/09  14:00:00,251142654.9,51944838.33,0.167148627
 08/09  15:00:00,248231060.4,22692098.14,7.46E-02
 08/09  16:00:00,249309646,22564711.7,7.46E-02
 08/09  17:00:00,239973590.3,15335398.16,3.72E-02
 08/09  18:00:00,242248972.9,14628909.3,1.86E-02
 08/09  19:00:00,168554793.2,0,0
 08/09  20:00:00,12964410.58,0,0
 08/09  21:00:00,12964410.58,0,0
 08/09  22:00:00,12167826.12,0,0
 08/09  23:00:00,10574657.19,0,0
 08/09  24:00:00,9761104.792,0,0
 08/10  01:00:00,9761104.792,0,0
 08/10  02:00:00,9761104.792,0,0
 08/10  03:00:00,9761104.792,0,0
 08/10  04:00:00,9761104.792,0,0
 08/10  05:00:00,9761104.792,336072348,0
 08/10  06:00:00,14008981.75,232744060.6,2.44E-04
 08/10  07:00:00,246108362.3,96092910.87,1.93E-02
 08/10  08:00:00,244851434.8,54855727.32,3.82E-02
 08/10  09:00:00,247242876.3,31752674.9,7.53E-02
 08/10  10:00:00,247527647.1,22470391.82,7.53E-02
 08/10  11:00:00,249049090.4,28148226.22,0.106013036
 08/10  12:00:00,248844451.1,42649592.34,0.179496685
 08/10  13:00:00,247383151.3,41340071.69,0.179496685
 08/10  14:00:00,245389232,38427479.71,0.167148627
 08/10  15:00:00,241208827.8,17148201.98,7.46E-02
