Date/Time,Electricity:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Water:Facility [m3](Hourly) 
 08/01  03:00:00,9478623.9918672,0.0,0.0 
 08/01  04:00:00,9478623.9918672,0.0,0.0 
 08/01  05:00:00,9478623.9918672,209761404.535243,0.0 
 08/01  06:00:00,13370535.3125913,147922651.157905,2.444085151515151E-004 
 08/01  07:00:00,233992863.683172,14121512.2312743,1.576843065656566E-002 
 08/01  08:00:00,233945788.192706,7219903.11329625,3.104804428282828E-002 
 08/01  09:00:00,237820953.75693,14051136.452241,6.111845450505052E-002 
 08/01  10:00:00,237414790.022189,14051136.452241,6.111845450505052E-002 
 08/01  11:00:00,240561088.836343,18869581.1888192,8.207732117171714E-002 
 08/01  12:00:00,240291681.351728,29868320.8181691,0.129918716060606 
 08/01  13:00:00,238569888.167451,29868320.8181691,0.129918716060606 
 08/01  14:00:00,236503615.656768,28450281.1293003,0.123750645989899 
 08/01  15:00:00,231788781.530713,13882567.8542147,6.038522895959597E-002 
 08/01  16:00:00,231976059.545759,13882567.8542147,6.038522895959597E-002 
 08/01  17:00:00,222012958.730403,6913189.16076961,3.007041022222222E-002 
 08/01  18:00:00,222666680.436959,3456594.58038481,1.503520511111111E-002 
 08/01  19:00:00,163453733.055814,0.0,0.0 
 08/01  20:00:00,12249030.8975472,0.0,0.0 
 08/01  21:00:00,12249030.8975472,0.0,0.0 
 08/01  22:00:00,11560350.5404272,0.0,0.0 
 08/01  23:00:00,10182989.8261872,0.0,0.0 
 08/01  24:00:00,9478623.9918672,0.0,0.0 
 08/02  01:00:00,9478623.9918672,0.0,0.0 
 08/02  02:00:00,9478623.9918672,0.0,0.0 
 08/02  03:00:00,9478623.9918672,0.0,0.0 
 08/02  04:00:00,9478623.9918672,0.0,0.0 
 08/02  05:00:00,9478623.9918672,33204320.6727085,0.0 
 08/02  06:00:00,13782216.9460923,38974806.472029,2.444085151515151E-004 
 08/02  07:00:00,244697787.615839,3884084.42575613,1.576843065656566E-002 
 08/02  08:00:00,238304663.763803,7137947.29147135,3.104804428282828E-002 
 08/02  09:00:00,239936805.982413,14051136.452241,6.111845450505052E-002 
 08/02  10:00:00,238422051.248208,14051136.452241,6.111845450505052E-002 
 08/02  11:00:00,239733404.093923,18869581.1888192,8.207732117171714E-002 
 08/02  12:00:00,239568035.469942,29868320.8181691,0.129918716060606 
 08/02  13:00:00,239691899.508653,29868320.8181691,0.129918716060606 
 08/02  14:00:00,238966244.839077,28450281.1293003,0.123750645989899 
 08/02  15:00:00,235998252.410842,13882567.8542147,6.038522895959597E-002 
 08/02  16:00:00,236810210.840539,13882567.8542147,6.038522895959597E-002 
 08/02  17:00:00,225572270.751024,6913189.16076962,3.007041022222222E-002 
 08/02  18:00:00,225690138.845515,3456594.58038481,1.503520511111111E-002 
 08/02  19:00:00,163453733.055814,0.0,0.0 
 08/02  20:00:00,12249030.8975472,0.0,0.0 
 08/02  21:00:00,12249030.8975472,0.0,0.0 
 08/02  22:00:00,11560350.5404272,0.0,0.0 
 08/02  23:00:00,10182989.8261872,0.0,0.0 
 08/02  24:00:00,9478623.9918672,0.0,0.0 
 08/03  01:00:00,9478623.9918672,0.0,0.0 
 08/03  02:00:00,9478623.9918672,0.0,0.0 
 08/03  03:00:00,9478623.9918672,0.0,0.0 
 08/03  04:00:00,9478623.9918672,0.0,0.0 
 08/03  05:00:00,9478623.9918672,113624565.514839,0.0 
 08/03  06:00:00,13913604.5560989,109489991.536027,2.444085151515151E-004 
 08/03  07:00:00,260540463.121982,17180924.8752886,1.576843065656566E-002 
 08/03  08:00:00,237701566.848807,9531140.0589388,3.104804428282828E-002 
 08/03  09:00:00,237989378.033366,14051136.452241,6.111845450505052E-002 
 08/03  10:00:00,236808497.115684,14051136.452241,6.111845450505052E-002 
 08/03  11:00:00,237832419.519687,18869581.1888192,8.207732117171714E-002 
 08/03  12:00:00,237890029.833424,29868320.8181691,0.129918716060606 
 08/03  13:00:00,236319343.149962,29868320.8181691,0.129918716060606 
 08/03  14:00:00,234682333.787005,28450281.1293003,0.123750645989899 
 08/03  15:00:00,231368584.026653,13882567.8542147,6.038522895959597E-002 
 08/03  16:00:00,232422238.53141,13882567.8542147,6.038522895959597E-002 
 08/03  17:00:00,221433968.03748,6913189.16076961,3.007041022222222E-002 
 08/03  18:00:00,220895694.161823,3456594.58038481,1.503520511111111E-002 
 08/03  19:00:00,163453733.055814,0.0,0.0 
 08/03  20:00:00,12249030.8975472,0.0,0.0 
 08/03  21:00:00,12249030.8975472,0.0,0.0 
 08/03  22:00:00,11560350.5404272,0.0,0.0 
 08/03  23:00:00,10182989.8261872,0.0,0.0 
 08/03  24:00:00,9478623.9918672,0.0,0.0 
 08/04  01:00:00,9478623.9918672,0.0,0.0 
 08/04  02:00:00,9478623.9918672,0.0,0.0 
 08/04  03:00:00,9478623.9918672,0.0,0.0 
 08/04  04:00:00,9478623.9918672,0.0,0.0 
 08/04  05:00:00,9478623.9918672,64119284.9766503,0.0 
 08/04  06:00:00,13527399.6618942,60584148.4809548,2.444085151515151E-004 
 08/04  07:00:00,235417213.485709,3761867.50095004,1.576843065656566E-002 
 08/04  08:00:00,235596102.834935,7137947.29147135,3.104804428282829E-002 
 08/04  09:00:00,240132558.934837,14051136.452241,6.111845450505052E-002 
 08/04  10:00:00,238494561.097533,14051136.452241,6.111845450505052E-002 
 08/04  11:00:00,240108721.598379,18869581.1888192,8.207732117171714E-002 
 08/04  12:00:00,241451309.43766,29868320.8181691,0.129918716060606 
 08/04  13:00:00,243548169.353166,29868320.8181691,0.129918716060606 
 08/04  14:00:00,242976611.425933,28450281.1293003,0.123750645989899 
 08/04  15:00:00,240247652.297197,13882567.8542147,6.038522895959597E-002 
 08/04  16:00:00,241147206.372204,13882567.8542147,6.038522895959597E-002 
 08/04  17:00:00,230578429.724837,6913189.16076962,3.007041022222222E-002 
 08/04  18:00:00,233711322.042581,3456594.58038481,1.503520511111111E-002 
 08/04  19:00:00,163453733.055814,0.0,0.0 
 08/04  20:00:00,12249030.8975472,0.0,0.0 
 08/04  21:00:00,12249030.8975472,0.0,0.0 
 08/04  22:00:00,11560350.5404272,0.0,0.0 
 08/04  23:00:00,10182989.8261872,0.0,0.0 
 08/04  24:00:00,9478623.9918672,0.0,0.0 
 08/05  01:00:00,9478623.9918672,0.0,0.0 
 08/05  02:00:00,9478623.9918672,0.0,0.0 
 08/05  03:00:00,9478623.9918672,0.0,0.0 
 08/05  04:00:00,9478623.9918672,0.0,0.0 
 08/05  05:00:00,9478623.9918672,0.0,0.0 
 08/05  06:00:00,9478623.9918672,0.0,0.0 
 08/05  07:00:00,9494309.4690672,0.0,0.0 
 08/05  08:00:00,10387684.0290672,0.0,0.0 
 08/05  09:00:00,10387684.0290672,0.0,0.0 
 08/05  10:00:00,10387684.0290672,0.0,0.0 
 08/05  11:00:00,10387684.0290672,0.0,0.0 
 08/05  12:00:00,10387684.0290672,0.0,0.0 
 08/05  13:00:00,10387684.0290672,0.0,0.0 
 08/05  14:00:00,10387684.0290672,0.0,0.0 
 08/05  15:00:00,10387684.0290672,0.0,0.0 
 08/05  16:00:00,10387684.0290672,0.0,0.0 
 08/05  17:00:00,10387684.0290672,0.0,0.0 
 08/05  18:00:00,9494309.4690672,0.0,0.0 
 08/05  19:00:00,9494309.4690672,0.0,0.0 
 08/05  20:00:00,9494309.4690672,0.0,0.0 
 08/05  21:00:00,9494309.4690672,0.0,0.0 
 08/05  22:00:00,9494309.4690672,0.0,0.0 
 08/05  23:00:00,9494309.4690672,0.0,0.0 
 08/05  24:00:00,9478623.9918672,0.0,0.0 
 08/06  01:00:00,9478623.9918672,0.0,0.0 
 08/06  02:00:00,9478623.9918672,0.0,0.0 
 08/06  03:00:00,9478623.9918672,0.0,0.0 
 08/06  04:00:00,9478623.9918672,0.0,0.0 
 08/06  05:00:00,9478623.9918672,0.0,0.0 
 08/06  06:00:00,9478623.9918672,0.0,0.0 
 08/06  07:00:00,9494309.4690672,0.0,0.0 
 08/06  08:00:00,9494309.4690672,0.0,0.0 
 08/06  09:00:00,9494309.4690672,0.0,0.0 
 08/06  10:00:00,9494309.4690672,0.0,0.0 
 08/06  11:00:00,9494309.4690672,0.0,0.0 
 08/06  12:00:00,9494309.4690672,0.0,0.0 
 08/06  13:00:00,9494309.4690672,0.0,0.0 
 08/06  14:00:00,9494309.4690672,0.0,0.0 
 08/06  15:00:00,9494309.4690672,0.0,0.0 
 08/06  16:00:00,9494309.4690672,0.0,0.0 
 08/06  17:00:00,9494309.4690672,0.0,0.0 
 08/06  18:00:00,9494309.4690672,0.0,0.0 
 08/06  19:00:00,9494309.4690672,0.0,0.0 
 08/06  20:00:00,9494309.4690672,0.0,0.0 
 08/06  21:00:00,9494309.4690672,0.0,0.0 
 08/06  22:00:00,9494309.4690672,0.0,0.0 
 08/06  23:00:00,9494309.4690672,0.0,0.0 
 08/06  24:00:00,9478623.9918672,0.0,0.0 
 08/07  01:00:00,9478623.9918672,0.0,0.0 
 08/07  02:00:00,9478623.9918672,0.0,0.0 
 08/07  03:00:00,9478623.9918672,0.0,0.0 
 08/07  04:00:00,9478623.9918672,0.0,0.0 
 08/07  05:00:00,9478623.9918672,230792904.45372,0.0 
 08/07  06:00:00,13922312.3810358,182957887.900758,2.444085151515151E-004 
 08/07  07:00:00,270048638.957959,56931432.1952837,1.576843065656566E-002 
 08/07  08:00:00,248702552.076577,35764642.9726414,3.104804428282828E-002 
 08/07  09:00:00,247372567.222246,20137673.8914911,6.111845450505052E-002 
 08/07  10:00:00,244817294.951939,17782849.660611,6.111845450505052E-002 
 08/07  11:00:00,245052107.329398,21252097.3166427,8.207732117171714E-002 
 08/07  12:00:00,244306965.832471,31979376.9891788,0.129918716060606 
 08/07  13:00:00,243689966.98089,30991544.018388,0.129918716060606 
 08/07  14:00:00,241995527.003902,28612519.9377928,0.123750645989899 
 08/07  15:00:00,236161369.45093,13882567.8542147,6.038522895959597E-002 
 08/07  16:00:00,236993086.58116,13882567.8542147,6.038522895959597E-002 
 08/07  17:00:00,226514873.984476,6913189.16076962,3.007041022222222E-002 
 08/07  18:00:00,234785092.031677,3791624.1999228,1.503520511111111E-002 
 08/07  19:00:00,163453733.055814,0.0,0.0 
 08/07  20:00:00,12249030.8975472,0.0,0.0 
 08/07  21:00:00,12249030.8975472,0.0,0.0 
 08/07  22:00:00,11560350.5404272,0.0,0.0 
 08/07  23:00:00,10182989.8261872,0.0,0.0 
 08/07  24:00:00,9478623.9918672,0.0,0.0 
 08/08  01:00:00,9478623.9918672,0.0,0.0 
 08/08  02:00:00,9478623.9918672,0.0,0.0 
 08/08  03:00:00,9478623.9918672,0.0,0.0 
 08/08  04:00:00,9478623.9918672,0.0,0.0 
 08/08  05:00:00,9478623.9918672,201381955.79531,0.0 
 08/08  06:00:00,13928587.154959,158339253.815097,2.444085151515151E-004 
 08/08  07:00:00,270855848.797954,55676989.358198,1.576843065656566E-002 
 08/08  08:00:00,249134206.692188,41017361.4088086,3.104804428282828E-002 
 08/08  09:00:00,247357058.199633,24469652.5612132,6.111845450505052E-002 
 08/08  10:00:00,243147577.558535,21236566.3926585,6.111845450505052E-002 
 08/08  11:00:00,240911553.62698,20808835.0989899,8.207732117171714E-002 
 08/08  12:00:00,244182938.901944,31173942.6237466,0.129918716060606 
 08/08  13:00:00,243610712.627716,33506999.4757655,0.129918716060606 
 08/08  14:00:00,243056781.55969,31199287.6403662,0.123750645989899 
 08/08  15:00:00,240341731.362929,16224764.2168476,6.038522895959597E-002 
 08/08  16:00:00,241295653.56785,17088256.8092495,6.038522895959597E-002 
 08/08  17:00:00,229651683.708583,12473971.5405363,3.007041022222222E-002 
 08/08  18:00:00,228428669.419435,11069454.8464993,1.503520511111111E-002 
 08/08  19:00:00,163453733.055814,0.0,0.0 
 08/08  20:00:00,12249030.8975472,0.0,0.0 
 08/08  21:00:00,12249030.8975472,0.0,0.0 
 08/08  22:00:00,11560350.5404272,0.0,0.0 
 08/08  23:00:00,10182989.8261872,0.0,0.0 
 08/08  24:00:00,9478623.9918672,0.0,0.0 
 08/09  01:00:00,9478623.9918672,0.0,0.0 
 08/09  02:00:00,9478623.9918672,0.0,0.0 
 08/09  03:00:00,9478623.9918672,0.0,0.0 
 08/09  04:00:00,9478623.9918672,0.0,0.0 
 08/09  05:00:00,9478623.9918672,336137581.248331,0.0 
 08/09  06:00:00,13941668.3279953,249495697.314685,2.444085151515151E-004 
 08/09  07:00:00,271727310.97169,127615349.161092,1.576843065656566E-002 
 08/09  08:00:00,248936301.868476,107104568.855544,3.104804428282828E-002 
 08/09  09:00:00,247323497.241404,78648908.4734972,6.111845450505052E-002 
 08/09  10:00:00,244658121.943424,51839196.9418887,6.111845450505052E-002 
 08/09  11:00:00,244878307.137099,36428967.6372239,8.207732117171714E-002 
 08/09  12:00:00,243835152.057396,54712839.9281021,0.129918716060606 
 08/09  13:00:00,243416746.380095,49302465.4044684,0.129918716060606 
 08/09  14:00:00,242797337.759189,38998371.5352157,0.123750645989899 
 08/09  15:00:00,239841471.174634,20500797.5578285,6.038522895959597E-002 
 08/09  16:00:00,241168809.292891,20077198.1041359,6.038522895959597E-002 
 08/09  17:00:00,230918671.375324,16691970.1359722,3.007041022222222E-002 
 08/09  18:00:00,233058741.114032,27841609.2340442,1.503520511111111E-002 
 08/09  19:00:00,163453733.055814,0.0,0.0 
 08/09  20:00:00,12249030.8975472,0.0,0.0 
 08/09  21:00:00,12249030.8975472,0.0,0.0 
 08/09  22:00:00,11560350.5404272,0.0,0.0 
 08/09  23:00:00,10182989.8261872,0.0,0.0 
 08/09  24:00:00,9478623.9918672,0.0,0.0 
 08/10  01:00:00,9478623.9918672,0.0,0.0 
 08/10  02:00:00,9478623.9918672,0.0,0.0 
 08/10  03:00:00,9478623.9918672,0.0,0.0 
 08/10  04:00:00,9478623.9918672,0.0,0.0 
 08/10  05:00:00,9478623.9918672,432645591.982133,0.0 
 08/10  06:00:00,13581396.4899991,304882042.879966,2.444085151515151E-004 
 08/10  07:00:00,235328281.995137,134205300.071901,1.576843065656566E-002 
 08/10  08:00:00,235274529.781472,69105885.9798885,3.104804428282828E-002 
 08/10  09:00:00,238030103.660451,28514559.9815304,6.111845450505052E-002 
 08/10  10:00:00,237831311.835755,20927998.2859875,6.111845450505052E-002 
 08/10  11:00:00,240071685.53185,23091995.5604075,8.207732117171714E-002 
 08/10  12:00:00,239528157.845963,31366667.1386797,0.129918716060606 
 08/10  13:00:00,237380212.941987,29868320.8181691,0.129918716060606 
 08/10  14:00:00,234593682.164999,28450281.1293003,0.123750645989899 
 08/10  15:00:00,230718944.864573,13882567.8542147,6.038522895959597E-002 
 08/10  16:00:00,231442779.054045,13882567.8542147,6.038522895959597E-002 
 08/10  17:00:00,219802044.713068,6913189.16076961,3.007041022222222E-002 
 08/10  18:00:00,220667664.965383,3456594.58038481,1.503520511111111E-002 
 08/10  19:00:00,163453733.055814,0.0,0.0 
 08/10  20:00:00,12249030.8975472,0.0,0.0 
 08/10  21:00:00,12249030.8975472,0.0,0.0 
 08/10  22:00:00,11560350.5404272,0.0,0.0 
 08/10  23:00:00,10182989.8261872,0.0,0.0 
 08/10  24:00:00,9478623.9918672,0.0,0.0 
 08/11  01:00:00,9478623.9918672,0.0,0.0 
 08/11  02:00:00,9478623.9918672,0.0,0.0 
 08/11  03:00:00,9478623.9918672,0.0,0.0 
 08/11  04:00:00,9478623.9918672,0.0,0.0 
 08/11  05:00:00,9478623.9918672,174236238.225741,0.0 
 08/11  06:00:00,13870369.482665,133345275.852471,2.444085151515151E-004 
 08/11  07:00:00,249211668.851612,35620838.7653508,1.576843065656566E-002 
 08/11  08:00:00,239175559.33348,16317465.0109046,3.104804428282828E-002 
 08/11  09:00:00,240345822.850878,16528995.4209241,6.111845450505052E-002 
 08/11  10:00:00,238646042.094419,15399140.6480983,6.111845450505052E-002 
 08/11  11:00:00,238035685.798645,18900052.6769647,8.207732117171714E-002 
 08/11  12:00:00,236504436.431973,29868320.8181691,0.129918716060606 
 08/11  13:00:00,235336575.664164,29868320.8181691,0.129918716060606 
 08/11  14:00:00,233479308.207644,28450281.1293003,0.123750645989899 
 08/11  15:00:00,232556792.655675,13882567.8542147,6.038522895959597E-002 
 08/11  16:00:00,237205833.403177,13882567.8542147,6.038522895959597E-002 
 08/11  17:00:00,225995571.213872,6913189.16076962,3.007041022222222E-002 
 08/11  18:00:00,226724990.769188,3456594.58038481,1.503520511111111E-002 
 08/11  19:00:00,163453733.055814,0.0,0.0 
 08/11  20:00:00,12249030.8975472,0.0,0.0 
 08/11  21:00:00,12249030.8975472,0.0,0.0 
 08/11  22:00:00,11560350.5404272,0.0,0.0 
 08/11  23:00:00,10182989.8261872,0.0,0.0 
 08/11  24:00:00,9478623.9918672,0.0,0.0 
 08/12  01:00:00,9478623.9918672,0.0,0.0 
 08/12  02:00:00,9478623.9918672,0.0,0.0 
 08/12  03:00:00,9478623.9918672,0.0,0.0 
 08/12  04:00:00,9478623.9918672,0.0,0.0 
 08/12  05:00:00,9478623.9918672,0.0,0.0 
 08/12  06:00:00,9478623.9918672,0.0,0.0 
 08/12  07:00:00,9494309.4690672,0.0,0.0 
 08/12  08:00:00,10387684.0290672,0.0,0.0 
 08/12  09:00:00,10387684.0290672,0.0,0.0 
 08/12  10:00:00,10387684.0290672,0.0,0.0 
 08/12  11:00:00,10387684.0290672,0.0,0.0 
 08/12  12:00:00,10387684.0290672,0.0,0.0 
 08/12  13:00:00,10387684.0290672,0.0,0.0 
 08/12  14:00:00,10387684.0290672,0.0,0.0 
 08/12  15:00:00,10387684.0290672,0.0,0.0 
 08/12  16:00:00,10387684.0290672,0.0,0.0 
 08/12  17:00:00,10387684.0290672,0.0,0.0 
 08/12  18:00:00,9494309.4690672,0.0,0.0 
 08/12  19:00:00,9494309.4690672,0.0,0.0 
 08/12  20:00:00,9494309.4690672,0.0,0.0 
 08/12  21:00:00,9494309.4690672,0.0,0.0 
 08/12  22:00:00,9494309.4690672,0.0,0.0 
 08/12  23:00:00,9494309.4690672,0.0,0.0 
 08/12  24:00:00,9478623.9918672,0.0,0.0 
 08/13  01:00:00,9478623.9918672,0.0,0.0 
 08/13  02:00:00,9478623.9918672,0.0,0.0 
 08/13  03:00:00,9478623.9918672,0.0,0.0 
 08/13  04:00:00,9478623.9918672,0.0,0.0 
 08/13  05:00:00,9478623.9918672,0.0,0.0 
 08/13  06:00:00,9478623.9918672,0.0,0.0 
 08/13  07:00:00,9494309.4690672,0.0,0.0 
 08/13  08:00:00,9494309.4690672,0.0,0.0 
 08/13  09:00:00,9494309.4690672,0.0,0.0 
 08/13  10:00:00,9494309.4690672,0.0,0.0 
 08/13  11:00:00,9494309.4690672,0.0,0.0 
 08/13  12:00:00,9494309.4690672,0.0,0.0 
 08/13  13:00:00,9494309.4690672,0.0,0.0 
 08/13  14:00:00,9494309.4690672,0.0,0.0 
 08/13  15:00:00,9494309.4690672,0.0,0.0 
 08/13  16:00:00,9494309.4690672,0.0,0.0 
 08/13  17:00:00,9494309.4690672,0.0,0.0 
 08/13  18:00:00,9494309.4690672,0.0,0.0 
 08/13  19:00:00,9494309.4690672,0.0,0.0 
 08/13  20:00:00,9494309.4690672,0.0,0.0 
 08/13  21:00:00,9494309.4690672,0.0,0.0 
 08/13  22:00:00,9494309.4690672,0.0,0.0 
 08/13  23:00:00,9494309.4690672,0.0,0.0 
 08/13  24:00:00,9478623.9918672,0.0,0.0 
 08/14  01:00:00,9478623.9918672,0.0,0.0 
 08/14  02:00:00,9478623.9918672,0.0,0.0 
 08/14  03:00:00,9478623.9918672,0.0,0.0 
 08/14  04:00:00,9478623.9918672,0.0,0.0 
 08/14  05:00:00,9478623.9918672,346497222.510585,0.0 
 08/14  06:00:00,13886008.88108,257414321.284248,2.444085151515151E-004 
 08/14  07:00:00,250762746.73668,118487284.045647,1.576843065656566E-002 
 08/14  08:00:00,238493792.439616,69519440.8508026,3.104804428282828E-002 
 08/14  09:00:00,239097621.04205,23841238.5835728,6.111845450505052E-002 
 08/14  10:00:00,237616608.137134,23534369.7580754,6.111845450505052E-002 
 08/14  11:00:00,240092396.112486,25658714.5468143,8.207732117171714E-002 
 08/14  12:00:00,239398843.089219,32595398.4751781,0.129918716060606 
 08/14  13:00:00,238977321.119748,31260863.6911073,0.129918716060606 
 08/14  14:00:00,235974608.386003,28981090.890426,0.123750645989899 
 08/14  15:00:00,232179641.363703,13882567.8542147,6.038522895959597E-002 
 08/14  16:00:00,233956922.040789,13882567.8542147,6.038522895959597E-002 
 08/14  17:00:00,221828464.641104,6913189.16076961,3.007041022222222E-002 
 08/14  18:00:00,221644446.086841,3456594.58038481,1.503520511111111E-002 
 08/14  19:00:00,163453733.055814,0.0,0.0 
 08/14  20:00:00,12249030.8975472,0.0,0.0 
 08/14  21:00:00,12249030.8975472,0.0,0.0 
 08/14  22:00:00,11560350.5404272,0.0,0.0 
 08/14  23:00:00,10182989.8261872,0.0,0.0 
 08/14  24:00:00,9478623.9918672,0.0,0.0 
 08/15  01:00:00,9478623.9918672,0.0,0.0 
 08/15  02:00:00,9478623.9918672,0.0,0.0 
 08/15  03:00:00,9478623.9918672,0.0,0.0 
 08/15  04:00:00,9478623.9918672,0.0,0.0 
 08/15  05:00:00,9478623.9918672,368344407.544514,0.0 
 08/15  06:00:00,13634470.1867579,261780053.226303,2.444085151515151E-004 
 08/15  07:00:00,235814234.946057,109747862.432657,1.576843065656566E-002 
 08/15  08:00:00,235243565.793526,50268411.1332812,3.104804428282829E-002 
 08/15  09:00:00,238723836.864791,22447406.13756,6.111845450505052E-002 
 08/15  10:00:00,237197329.949137,18440844.9845099,6.111845450505052E-002 
 08/15  11:00:00,238326859.453336,20422534.6625386,8.207732117171714E-002 
 08/15  12:00:00,237217496.721432,30151663.5016569,0.129918716060606 
 08/15  13:00:00,236056918.047058,29868320.8181691,0.129918716060606 
 08/15  14:00:00,234823195.790968,28450281.1293003,0.123750645989899 
 08/15  15:00:00,231683817.334462,13882567.8542147,6.038522895959597E-002 
 08/15  16:00:00,232223171.050218,13882567.8542147,6.038522895959597E-002 
 08/15  17:00:00,220726841.184432,6913189.16076961,3.007041022222222E-002 
 08/15  18:00:00,221415394.460613,3456594.58038481,1.503520511111111E-002 
 08/15  19:00:00,163453733.055814,0.0,0.0 
 08/15  20:00:00,12249030.8975472,0.0,0.0 
 08/15  21:00:00,12249030.8975472,0.0,0.0 
 08/15  22:00:00,11560350.5404272,0.0,0.0 
 08/15  23:00:00,10182989.8261872,0.0,0.0 
 08/15  24:00:00,9478623.9918672,0.0,0.0 
 08/16  01:00:00,9478623.9918672,0.0,0.0 
 08/16  02:00:00,9478623.9918672,0.0,0.0 
 08/16  03:00:00,9478623.9918672,0.0,0.0 
 08/16  04:00:00,9478623.9918672,0.0,0.0 
 08/16  05:00:00,9478623.9918672,227052014.470588,0.0 
 08/16  06:00:00,13894184.3693135,181255515.823304,2.444085151515151E-004 
 08/16  07:00:00,252243629.754971,70305522.4925961,1.576843065656566E-002 
 08/16  08:00:00,237667155.592034,45537394.6203934,3.104804428282828E-002 
 08/16  09:00:00,238603610.644682,21040214.2152369,6.111845450505052E-002 
 08/16  10:00:00,237189646.821413,16915014.0886274,6.111845450505052E-002 
 08/16  11:00:00,238279239.883039,19613035.9037301,8.207732117171714E-002 
 08/16  12:00:00,238021946.734285,32972192.3819659,0.129918716060606 
 08/16  13:00:00,236493585.721791,30863325.0086496,0.129918716060606 
 08/16  14:00:00,234579926.149311,28450281.1293003,0.123750645989899 
 08/16  15:00:00,231134427.721366,13882567.8542147,6.038522895959597E-002 
 08/16  16:00:00,231664000.218994,13882567.8542147,6.038522895959597E-002 
 08/16  17:00:00,221077170.765442,6913189.16076962,3.007041022222222E-002 
 08/16  18:00:00,221951892.608911,3456594.58038481,1.503520511111111E-002 
 08/16  19:00:00,163453733.055814,0.0,0.0 
 08/16  20:00:00,12249030.8975472,0.0,0.0 
 08/16  21:00:00,12249030.8975472,0.0,0.0 
 08/16  22:00:00,11560350.5404272,0.0,0.0 
 08/16  23:00:00,10182989.8261872,0.0,0.0 
 08/16  24:00:00,9478623.9918672,0.0,0.0 
 08/17  01:00:00,9478623.9918672,0.0,0.0 
 08/17  02:00:00,9478623.9918672,0.0,0.0 
 08/17  03:00:00,9478623.9918672,0.0,0.0 
 08/17  04:00:00,9478623.9918672,0.0,0.0 
 08/17  05:00:00,9478623.9918672,246001145.856603,0.0 
 08/17  06:00:00,13960818.2537279,192459835.643803,2.444085151515151E-004 
 08/17  07:00:00,280610656.505184,86886787.9767517,1.576843065656566E-002 
 08/17  08:00:00,252293913.180317,73433862.236168,3.104804428282828E-002 
 08/17  09:00:00,248356514.982937,59732184.4717148,6.111845450505052E-002 
 08/17  10:00:00,245237190.244473,40335174.1953514,6.111845450505052E-002 
 08/17  11:00:00,243862952.172127,31399080.0311689,8.207732117171714E-002 
 08/17  12:00:00,239386513.645286,35550352.4030358,0.129918716060606 
 08/17  13:00:00,238293918.828938,32281936.5358276,0.129918716060606 
 08/17  14:00:00,236260396.035091,28721520.9686105,0.123750645989899 
 08/17  15:00:00,232532315.890732,13882567.8542147,6.038522895959597E-002 
 08/17  16:00:00,233429138.93982,13882567.8542147,6.038522895959597E-002 
 08/17  17:00:00,224064675.435607,6913189.16076962,3.007041022222222E-002 
 08/17  18:00:00,225311735.736787,3482267.04355952,1.503520511111111E-002 
 08/17  19:00:00,163453733.055814,0.0,0.0 
 08/17  20:00:00,12249030.8975472,0.0,0.0 
 08/17  21:00:00,12249030.8975472,0.0,0.0 
 08/17  22:00:00,11560350.5404272,0.0,0.0 
 08/17  23:00:00,10182989.8261872,0.0,0.0 
 08/17  24:00:00,9478623.9918672,0.0,0.0 
 08/18  01:00:00,9478623.9918672,0.0,0.0 
 08/18  02:00:00,9478623.9918672,0.0,0.0 
 08/18  03:00:00,9478623.9918672,0.0,0.0 
 08/18  04:00:00,9478623.9918672,0.0,0.0 
 08/18  05:00:00,9478623.9918672,300618355.42979,0.0 
 08/18  06:00:00,13904817.1654031,215262967.180611,2.444085151515151E-004 
 08/18  07:00:00,256360626.473565,90694524.6472065,1.576843065656566E-002 
 08/18  08:00:00,240969316.89541,58100522.4317128,3.104804428282828E-002 
 08/18  09:00:00,241122953.309329,23718403.9576139,6.111845450505052E-002 
 08/18  10:00:00,238293537.141148,17126037.2619444,6.111845450505052E-002 
 08/18  11:00:00,237695471.227466,19186842.0193909,8.207732117171714E-002 
 08/18  12:00:00,236968743.216273,29868320.8181691,0.129918716060606 
 08/18  13:00:00,235963557.869126,29868320.8181691,0.129918716060606 
 08/18  14:00:00,235550754.748031,28450281.1293003,0.123750645989899 
 08/18  15:00:00,236440579.750299,13882567.8542147,6.038522895959597E-002 
 08/18  16:00:00,237658583.231495,13882567.8542147,6.038522895959597E-002 
 08/18  17:00:00,226663773.902692,6913189.16076962,3.007041022222222E-002 
 08/18  18:00:00,228377029.868934,3456594.58038481,1.503520511111111E-002 
 08/18  19:00:00,163453733.055814,0.0,0.0 
 08/18  20:00:00,12249030.8975472,0.0,0.0 
 08/18  21:00:00,12249030.8975472,0.0,0.0 
 08/18  22:00:00,11560350.5404272,0.0,0.0 
 08/18  23:00:00,10182989.8261872,0.0,0.0 
 08/18  24:00:00,9478623.9918672,0.0,0.0 
 08/19  01:00:00,9478623.9918672,0.0,0.0 
 08/19  02:00:00,9478623.9918672,0.0,0.0 
 08/19  03:00:00,9478623.9918672,0.0,0.0 
 08/19  04:00:00,9478623.9918672,0.0,0.0 
 08/19  05:00:00,9478623.9918672,0.0,0.0 
 08/19  06:00:00,9478623.9918672,0.0,0.0 
 08/19  07:00:00,9494309.4690672,0.0,0.0 
