# ID,Name,Parameter Type,Description,Search String,Value Type,Value String,Selected Value Index
P133,XPS Extruded Polystyrene  - CO2 Blowing_0.03 Conductivity,PARAMETRICS,Material - XPS Extruded Polystyrene  - CO2 Blowing_0.03 Conductivity,@@tag133@@,DOUBLE,"{0.034, 0.0301277096883027, 0.0378722903116972}",0
P134,XPS Extruded Polystyrene  - CO2 Blowing_0.03 Density,PARAMETRICS,Material - XPS Extruded Polystyrene  - CO2 Blowing_0.03 Density,@@tag134@@,DOUBLE,"{35.0, 24.61522143681188, 45.38477856318812}",0
P135,XPS Extruded Polystyrene  - CO2 Blowing_0.03 Specific Heat,PARAMETRICS,Material - XPS Extruded Polystyrene  - CO2 Blowing_0.03 Specific Heat,@@tag135@@,DOUBLE,"{1400.0, 1373.0699810141057, 1426.9300189858943}",0
P136,XPS Extruded Polystyrene  - CO2 Blowing_0.03 Thermal Absorptance,PARAMETRICS,Material - XPS Extruded Polystyrene  - CO2 Blowing_0.03 Thermal Absorptance,@@tag136@@,DOUBLE,"{0.9, 0.8608, 0.9392}",0
P137,XPS Extruded Polystyrene  - CO2 Blowing_0.03 Solar Absorptance,PARAMETRICS,Material - XPS Extruded Polystyrene  - CO2 Blowing_0.03 Solar Absorptance,@@tag137@@,DOUBLE,"{0.6, 0.502, 0.698}",0
P138,XPS Extruded Polystyrene  - CO2 Blowing_0.03 Visible Absorptance,PARAMETRICS,Material - XPS Extruded Polystyrene  - CO2 Blowing_0.03 Visible Absorptance,@@tag138@@,DOUBLE,"{0.6, 0.502, 0.698}",0
P139,Plywood (Heavyweight)_0.006 Conductivity,PARAMETRICS,Material - Plywood (Heavyweight)_0.006 Conductivity,@@tag139@@,DOUBLE,"{0.15, 0.1425, 0.1575}",0
P140,Plywood (Heavyweight)_0.006 Density,PARAMETRICS,Material - Plywood (Heavyweight)_0.006 Density,@@tag140@@,DOUBLE,"{700.0, 693.0, 707.0}",0
P141,Plywood (Heavyweight)_0.006 Specific Heat,PARAMETRICS,Material - Plywood (Heavyweight)_0.006 Specific Heat,@@tag141@@,DOUBLE,"{1420.0, 1242.5, 1597.5}",0
P142,Plywood (Heavyweight)_0.006 Thermal Absorptance,PARAMETRICS,Material - Plywood (Heavyweight)_0.006 Thermal Absorptance,@@tag142@@,DOUBLE,"{0.9, 0.8608, 0.9392}",0
P143,Plywood (Heavyweight)_0.006 Solar Absorptance,PARAMETRICS,Material - Plywood (Heavyweight)_0.006 Solar Absorptance,@@tag143@@,DOUBLE,"{0.78, 0.682, 0.878}",0
P144,Plywood (Heavyweight)_0.006 Visible Absorptance,PARAMETRICS,Material - Plywood (Heavyweight)_0.006 Visible Absorptance,@@tag144@@,DOUBLE,"{0.78, 0.682, 0.878}",0
P145,19_RVAL_2 Thermal Resistance,PARAMETRICS,Material:NoMass - 19_RVAL_2 Thermal Resistance,@@tag145@@,DOUBLE,"{0.15, 0.1425, 0.1575}",0
P146,19_RVAL_2 Thermal Absorptance,PARAMETRICS,Material:NoMass - 19_RVAL_2 Thermal Absorptance,@@tag146@@,DOUBLE,"{0.9, 0.8608, 0.9392}",0
P147,19_RVAL_2 Solar Absorptance,PARAMETRICS,Material:NoMass - 19_RVAL_2 Solar Absorptance,@@tag147@@,DOUBLE,"{0.7, 0.6215999999999999, 0.7784}",0
P148,19_RVAL_2 Visible Absorptance,PARAMETRICS,Material:NoMass - 19_RVAL_2 Visible Absorptance,@@tag148@@,DOUBLE,"{0.7, 0.6215999999999999, 0.7784}",0
P149,20_RVAL_2 Thermal Resistance,PARAMETRICS,Material:NoMass - 20_RVAL_2 Thermal Resistance,@@tag149@@,DOUBLE,"{0.15, 0.1425, 0.1575}",0
P150,20_RVAL_2 Thermal Absorptance,PARAMETRICS,Material:NoMass - 20_RVAL_2 Thermal Absorptance,@@tag150@@,DOUBLE,"{0.9, 0.8608, 0.9392}",0
P151,20_RVAL_2 Solar Absorptance,PARAMETRICS,Material:NoMass - 20_RVAL_2 Solar Absorptance,@@tag151@@,DOUBLE,"{0.7, 0.6215999999999999, 0.7784}",0
P152,20_RVAL_2 Visible Absorptance,PARAMETRICS,Material:NoMass - 20_RVAL_2 Visible Absorptance,@@tag152@@,DOUBLE,"{0.7, 0.6215999999999999, 0.7784}",0
P153,People Level1:Zone14 Number of People,PARAMETRICS,People - People Level1:Zone14 Number of People,@@tag153@@,DOUBLE,"{18.70506875, 4.040294849999999, 33.369842649999995}",0
P154,People Level1:Zone14 Fraction Radiant,PARAMETRICS,People - People Level1:Zone14 Fraction Radiant,@@tag154@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P155,People Level1:Zone14 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone14 Carbon Dioxide Generation Rate,@@tag155@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P156,Level1:Zone14 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone14 General lighting Lighting Level,@@tag156@@,DOUBLE,"{797.091, 750.859722, 868.82919}",0
P157,Level1:Zone14 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone14 General lighting Fraction Radiant,@@tag157@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P158,Level1:Zone14 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone14 General lighting Fraction Visible,@@tag158@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P159,Level1:Zone14 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone14 General lighting Fraction Replaceable,@@tag159@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P160,Level1:Zone14 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone14 Equipment 1 Design Level,@@tag160@@,DOUBLE,"{294.9237, 261.5973219, 315.568359}",0
P161,Level1:Zone14 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone14 Equipment 1 Fraction Radiant,@@tag161@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P162,Level1:Zone14 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1:Zone14 Infiltration Design Flow Rate,@@tag162@@,DOUBLE,"{0.036398, 0.0363963288509802, 0.0363996711490197}",0
P163,People Level1:Zone1 Number of People,PARAMETRICS,People - People Level1:Zone1 Number of People,@@tag163@@,DOUBLE,"{0.427644799, 0.0923712765839999, 0.762918321416}",0
P164,People Level1:Zone1 Fraction Radiant,PARAMETRICS,People - People Level1:Zone1 Fraction Radiant,@@tag164@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P165,People Level1:Zone1 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone1 Carbon Dioxide Generation Rate,@@tag165@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P166,Level1:Zone1 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone1 General lighting Lighting Level,@@tag166@@,DOUBLE,"{18.2235, 17.166537, 19.863615000000003}",0
P167,Level1:Zone1 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone1 General lighting Fraction Radiant,@@tag167@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P168,Level1:Zone1 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone1 General lighting Fraction Visible,@@tag168@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P169,Level1:Zone1 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone1 General lighting Fraction Replaceable,@@tag169@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P170,Level1:Zone1 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone1 Equipment 1 Design Level,@@tag170@@,DOUBLE,"{6.7427, 5.9807749, 7.214689}",0
P171,Level1:Zone1 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone1 Equipment 1 Fraction Radiant,@@tag171@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P172,Level1:Zone1 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1:Zone1 Infiltration Design Flow Rate,@@tag172@@,DOUBLE,"{0.000815, 0.0008133288509802, 0.0008166711490197}",0
P173,People Level1:Zone6 Number of People,PARAMETRICS,People - People Level1:Zone6 Number of People,@@tag173@@,DOUBLE,"{4.1600025, 0.8985605400000001, 7.42144446}",0
P174,People Level1:Zone6 Fraction Radiant,PARAMETRICS,People - People Level1:Zone6 Fraction Radiant,@@tag174@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P175,People Level1:Zone6 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone6 Carbon Dioxide Generation Rate,@@tag175@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P176,Level1:Zone6 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone6 General lighting Lighting Level,@@tag176@@,DOUBLE,"{749.55, 706.0761, 817.0094999999999}",0
P177,Level1:Zone6 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone6 General lighting Fraction Radiant,@@tag177@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P178,Level1:Zone6 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone6 General lighting Fraction Visible,@@tag178@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P179,Level1:Zone6 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone6 General lighting Fraction Replaceable,@@tag179@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P180,Level1:Zone6 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone6 Computing gain 1 Design Level,@@tag180@@,DOUBLE,"{224.865, 199.455255, 240.60555}",0
P181,Level1:Zone6 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone6 Computing gain 1 Fraction Radiant,@@tag181@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P182,Level1:Zone6 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone6 Equipment 2 Design Level,@@tag182@@,DOUBLE,"{224.865, 199.455255, 240.60555}",0
P183,Level1:Zone6 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone6 Equipment 2 Fraction Radiant,@@tag183@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P184,DHW Level1:Zone6 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1:Zone6 Peak Flow Rate,@@tag184@@,DOUBLE,"{2.31e-07, 1.57542e-07, 3.38415e-07}",0
P185,Level1:Zone6 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1:Zone6 Infiltration Design Flow Rate,@@tag185@@,DOUBLE,"{0.00838, 0.0083783288509802, 0.0083816711490197}",0
P186,People Level1:Zone3 Number of People,PARAMETRICS,People - People Level1:Zone3 Number of People,@@tag186@@,DOUBLE,"{1.213896, 0.2622015359999999, 2.165590464}",0
P187,People Level1:Zone3 Fraction Radiant,PARAMETRICS,People - People Level1:Zone3 Fraction Radiant,@@tag187@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P188,People Level1:Zone3 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone3 Carbon Dioxide Generation Rate,@@tag188@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P189,Level1:Zone3 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone3 General lighting Lighting Level,@@tag189@@,DOUBLE,"{218.72, 206.03424, 238.4048}",0
P190,Level1:Zone3 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone3 General lighting Fraction Radiant,@@tag190@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P191,Level1:Zone3 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone3 General lighting Fraction Visible,@@tag191@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P192,Level1:Zone3 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone3 General lighting Fraction Replaceable,@@tag192@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P193,Level1:Zone3 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone3 Computing gain 1 Design Level,@@tag193@@,DOUBLE,"{65.616, 58.201392, 70.20912}",0
P194,Level1:Zone3 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone3 Computing gain 1 Fraction Radiant,@@tag194@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P195,Level1:Zone3 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone3 Equipment 2 Design Level,@@tag195@@,DOUBLE,"{65.616, 58.201392, 70.20912}",0
P196,Level1:Zone3 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone3 Equipment 2 Fraction Radiant,@@tag196@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P197,DHW Level1:Zone3 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1:Zone3 Peak Flow Rate,@@tag197@@,DOUBLE,"{6.75e-08, 4.6035e-08, 9.88875e-08}",0
P198,Level1:Zone3 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1:Zone3 Infiltration Design Flow Rate,@@tag198@@,DOUBLE,"{0.002445, 0.0024433288509802, 0.0024466711490197}",0
P199,People Level1:Zone2 Number of People,PARAMETRICS,People - People Level1:Zone2 Number of People,@@tag199@@,DOUBLE,"{1.0391376, 0.2244537216, 1.8538214784}",0
P200,People Level1:Zone2 Fraction Radiant,PARAMETRICS,People - People Level1:Zone2 Fraction Radiant,@@tag200@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P201,People Level1:Zone2 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone2 Carbon Dioxide Generation Rate,@@tag201@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P202,Level1:Zone2 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone2 General lighting Lighting Level,@@tag202@@,DOUBLE,"{187.232, 176.372544, 204.08288}",0
P203,Level1:Zone2 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone2 General lighting Fraction Radiant,@@tag203@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P204,Level1:Zone2 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone2 General lighting Fraction Visible,@@tag204@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P205,Level1:Zone2 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone2 General lighting Fraction Replaceable,@@tag205@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P206,Level1:Zone2 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone2 Computing gain 1 Design Level,@@tag206@@,DOUBLE,"{56.1696, 49.8224352, 60.101472}",0
P207,Level1:Zone2 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone2 Computing gain 1 Fraction Radiant,@@tag207@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P208,Level1:Zone2 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone2 Equipment 2 Design Level,@@tag208@@,DOUBLE,"{56.1696, 49.8224352, 60.101472}",0
P209,Level1:Zone2 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone2 Equipment 2 Fraction Radiant,@@tag209@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P210,DHW Level1:Zone2 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1:Zone2 Peak Flow Rate,@@tag210@@,DOUBLE,"{5.78e-08, 3.94196e-08, 8.467700000000001e-08}",0
P211,Level1:Zone2 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1:Zone2 Infiltration Design Flow Rate,@@tag211@@,DOUBLE,"{0.002093, 0.0020913288509802, 0.0020946711490197}",0
P212,People Level1:Zone4 Number of People,PARAMETRICS,People - People Level1:Zone4 Number of People,@@tag212@@,DOUBLE,"{1.7741463, 0.3832156007999998, 3.1650769992}",0
P213,People Level1:Zone4 Fraction Radiant,PARAMETRICS,People - People Level1:Zone4 Fraction Radiant,@@tag213@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P214,People Level1:Zone4 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone4 Carbon Dioxide Generation Rate,@@tag214@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P215,Level1:Zone4 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone4 General lighting Lighting Level,@@tag215@@,DOUBLE,"{319.666, 301.125372, 348.43594}",0
P216,Level1:Zone4 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone4 General lighting Fraction Radiant,@@tag216@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P217,Level1:Zone4 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone4 General lighting Fraction Visible,@@tag217@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P218,Level1:Zone4 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone4 General lighting Fraction Replaceable,@@tag218@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P219,Level1:Zone4 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone4 Computing gain 1 Design Level,@@tag219@@,DOUBLE,"{95.8998, 85.0631226, 102.612786}",0
P220,Level1:Zone4 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone4 Computing gain 1 Fraction Radiant,@@tag220@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P221,Level1:Zone4 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone4 Equipment 2 Design Level,@@tag221@@,DOUBLE,"{95.8998, 85.0631226, 102.612786}",0
P222,Level1:Zone4 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone4 Equipment 2 Fraction Radiant,@@tag222@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P223,DHW Level1:Zone4 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1:Zone4 Peak Flow Rate,@@tag223@@,DOUBLE,"{9.87e-08, 6.731340000000001e-08, 1.445955e-07}",0
P224,Level1:Zone4 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1:Zone4 Infiltration Design Flow Rate,@@tag224@@,DOUBLE,"{0.003574, 0.0035723288509802, 0.0035756711490197}",0
P225,People Level1:Zone5 Number of People,PARAMETRICS,People - People Level1:Zone5 Number of People,@@tag225@@,DOUBLE,"{0.7265283, 0.1569301128, 1.2961264872}",0
P226,People Level1:Zone5 Fraction Radiant,PARAMETRICS,People - People Level1:Zone5 Fraction Radiant,@@tag226@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P227,People Level1:Zone5 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone5 Carbon Dioxide Generation Rate,@@tag227@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P228,Level1:Zone5 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone5 General lighting Lighting Level,@@tag228@@,DOUBLE,"{130.906, 123.313452, 142.68754}",0
P229,Level1:Zone5 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone5 General lighting Fraction Radiant,@@tag229@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P230,Level1:Zone5 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone5 General lighting Fraction Visible,@@tag230@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P231,Level1:Zone5 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone5 General lighting Fraction Replaceable,@@tag231@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P232,Level1:Zone5 Computing gain 1 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone5 Computing gain 1 Design Level,@@tag232@@,DOUBLE,"{39.2718, 34.8340866, 42.020826}",0
P233,Level1:Zone5 Computing gain 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone5 Computing gain 1 Fraction Radiant,@@tag233@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P234,Level1:Zone5 Equipment 2 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone5 Equipment 2 Design Level,@@tag234@@,DOUBLE,"{39.2718, 34.8340866, 42.020826}",0
P235,Level1:Zone5 Equipment 2 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone5 Equipment 2 Fraction Radiant,@@tag235@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P236,DHW Level1:Zone5 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level1:Zone5 Peak Flow Rate,@@tag236@@,DOUBLE,"{4.04e-08, 2.75528e-08, 5.9186e-08}",0
P237,Level1:Zone5 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1:Zone5 Infiltration Design Flow Rate,@@tag237@@,DOUBLE,"{0.001464, 0.0014623288509802, 0.0014656711490197}",0
P238,People Level1:Zone10 Fraction Radiant,PARAMETRICS,People - People Level1:Zone10 Fraction Radiant,@@tag238@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P239,People Level1:Zone10 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone10 Carbon Dioxide Generation Rate,@@tag239@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P240,Level1:Zone10 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone10 General lighting Lighting Level,@@tag240@@,DOUBLE,"{106.8893, 100.6897206, 116.509337}",0
P241,Level1:Zone10 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone10 General lighting Fraction Radiant,@@tag241@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P242,Level1:Zone10 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone10 General lighting Fraction Visible,@@tag242@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P243,Level1:Zone10 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone10 General lighting Fraction Replaceable,@@tag243@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P244,Level1:Zone10 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level1:Zone10 Infiltration Design Flow Rate,@@tag244@@,DOUBLE,"{0.003187, 0.0031853288509802, 0.0031886711490197}",0
P245,People Level1:Zone7 Number of People,PARAMETRICS,People - People Level1:Zone7 Number of People,@@tag245@@,DOUBLE,"{48.33607666, 10.44059255856, 86.23156076144001}",0
P246,People Level1:Zone7 Fraction Radiant,PARAMETRICS,People - People Level1:Zone7 Fraction Radiant,@@tag246@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P247,People Level1:Zone7 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level1:Zone7 Carbon Dioxide Generation Rate,@@tag247@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P248,Level1:Zone7 General lighting Lighting Level,PARAMETRICS,Lights - Level1:Zone7 General lighting Lighting Level,@@tag248@@,DOUBLE,"{2059.776, 1940.308992, 2245.15584}",0
P249,Level1:Zone7 General lighting Fraction Radiant,PARAMETRICS,Lights - Level1:Zone7 General lighting Fraction Radiant,@@tag249@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P250,Level1:Zone7 General lighting Fraction Visible,PARAMETRICS,Lights - Level1:Zone7 General lighting Fraction Visible,@@tag250@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P251,Level1:Zone7 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level1:Zone7 General lighting Fraction Replaceable,@@tag251@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P252,Level1:Zone7 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level1:Zone7 Equipment 1 Design Level,@@tag252@@,DOUBLE,"{762.1171, 675.9978677, 815.4652970000001}",0
P253,Level1:Zone7 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level1:Zone7 Equipment 1 Fraction Radiant,@@tag253@@,DOUBLE,"{0.2, 0.19, 0.21}",0
