,Class,Object,Field,Default,Minimum,Maximum,Type,Group
1146,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone33 Infiltration,Design Flow Rate,0.000983,0.0009813288509802427,0.0009846711490197572,Float,G335
1152,People,People Level1Z1:Zone34,Number of People,0.437600043,0.09452160928799996,0.7806784767120001,Float,G308
1153,People,People Level1Z1:Zone34,Fraction Radiant,0.3,0.285,0.315,Float,G309
1154,People,People Level1Z1:Zone34,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1155,Lights,Level1Z1:Zone34 General lighting,Lighting Level,38.917,36.659814000000004,42.41953,Float,G298
1156,Lights,Level1Z1:Zone34 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1157,Lights,Level1Z1:Zone34 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1158,Lights,Level1Z1:Zone34 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1159,ElectricEquipment,Level1Z1:Zone34 Equipment 1,Design Level,21.3265,18.9166055,22.819354999999998,Float,G351
1160,ElectricEquipment,Level1Z1:Zone34 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G352
1173,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone34 Infiltration,Design Flow Rate,0.000845,0.0008433288509802427,0.0008466711490197574,Float,G228
1179,People,People Level1Z1:Zone3,Number of People,6.533016,1.4111314559999997,11.654900544,Float,G319
1180,People,People Level1Z1:Zone3,Fraction Radiant,0.3,0.285,0.315,Float,G320
1181,People,People Level1Z1:Zone3,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G321
1182,Lights,Level1Z1:Zone3 General lighting,Lighting Level,1177.12,1108.8470399999999,1283.0608,Float,G322
1183,Lights,Level1Z1:Zone3 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G323
1184,Lights,Level1Z1:Zone3 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G324
1185,Lights,Level1Z1:Zone3 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G325
1186,ElectricEquipment,Level1Z1:Zone3 Computing gain 1,Design Level,353.136,313.231632,377.85552,Float,G326
1187,ElectricEquipment,Level1Z1:Zone3 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G327
1188,ElectricEquipment,Level1Z1:Zone3 Equipment 2,Design Level,353.136,313.231632,377.85552,Float,G328
1189,ElectricEquipment,Level1Z1:Zone3 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G329
1190,WaterUse:Equipment,DHW Level1Z1:Zone3,Peak Flow Rate,3.63e-07,2.47566e-07,5.31795e-07,Float,G330
1203,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone3 Infiltration,Design Flow Rate,0.012785,0.012783328850980243,0.012786671149019756,Float,G335
1209,People,People Level1Z1:Zone5,Number of People,5.129088,1.107883008,9.150292992,Float,G296
1210,People,People Level1Z1:Zone5,Fraction Radiant,0.3,0.285,0.315,Float,G297
1211,People,People Level1Z1:Zone5,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1212,Lights,Level1Z1:Zone5 General lighting,Lighting Level,924.16,870.55872,1007.3344,Float,G298
1213,Lights,Level1Z1:Zone5 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1214,Lights,Level1Z1:Zone5 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1215,Lights,Level1Z1:Zone5 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1216,ElectricEquipment,Level1Z1:Zone5 Computing gain 1,Design Level,277.248,245.918976,296.65536,Float,G299
1217,ElectricEquipment,Level1Z1:Zone5 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G300
1218,ElectricEquipment,Level1Z1:Zone5 Equipment 2,Design Level,277.248,245.918976,296.65536,Float,G301
1219,ElectricEquipment,Level1Z1:Zone5 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G302
1220,WaterUse:Equipment,DHW Level1Z1:Zone5,Peak Flow Rate,2.85e-07,1.9437e-07,4.175250000000001e-07,Float,G303
1233,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone5 Infiltration,Design Flow Rate,0.010037,0.010035328850980244,0.010038671149019757,Float,G228
1239,People,People Level1Z1:Zone6,Number of People,5.0860311,1.0985827175999994,9.0734794824,Float,G365
1240,People,People Level1Z1:Zone6,Fraction Radiant,0.3,0.285,0.315,Float,G366
1241,People,People Level1Z1:Zone6,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G321
1242,Lights,Level1Z1:Zone6 General lighting,Lighting Level,916.402,863.2506840000001,998.87818,Float,G322
1243,Lights,Level1Z1:Zone6 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G323
1244,Lights,Level1Z1:Zone6 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G324
1245,Lights,Level1Z1:Zone6 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G325
1246,ElectricEquipment,Level1Z1:Zone6 Computing gain 1,Design Level,274.9206,243.85457219999998,294.16504199999997,Float,G299
1247,ElectricEquipment,Level1Z1:Zone6 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G300
1248,ElectricEquipment,Level1Z1:Zone6 Equipment 2,Design Level,274.9206,243.85457219999998,294.16504199999997,Float,G301
1249,ElectricEquipment,Level1Z1:Zone6 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G302
1250,WaterUse:Equipment,DHW Level1Z1:Zone6,Peak Flow Rate,2.83e-07,1.93006e-07,4.14595e-07,Float,G393
1263,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone6 Infiltration,Design Flow Rate,0.009953,0.009951328850980243,0.009954671149019757,Float,G335
1269,People,People Level1Z1:Zone8,Number of People,5.356416,1.1569858560000004,9.555846144,Float,G371
1270,People,People Level1Z1:Zone8,Fraction Radiant,0.3,0.285,0.315,Float,G372
1271,People,People Level1Z1:Zone8,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G321
1272,Lights,Level1Z1:Zone8 General lighting,Lighting Level,965.12,909.14304,1051.9808,Float,G322
1273,Lights,Level1Z1:Zone8 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G323
1274,Lights,Level1Z1:Zone8 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G324
1275,Lights,Level1Z1:Zone8 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G325
1276,ElectricEquipment,Level1Z1:Zone8 Computing gain 1,Design Level,289.536,256.81843200000003,309.80352,Float,G326
1277,ElectricEquipment,Level1Z1:Zone8 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G327
1278,ElectricEquipment,Level1Z1:Zone8 Equipment 2,Design Level,289.536,256.81843200000003,309.80352,Float,G328
1279,ElectricEquipment,Level1Z1:Zone8 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G329
1280,WaterUse:Equipment,DHW Level1Z1:Zone8,Peak Flow Rate,2.98e-07,2.03236e-07,4.3657e-07,Float,G330
1293,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone8 Infiltration,Design Flow Rate,0.010482,0.010480328850980243,0.010483671149019757,Float,G335
1299,People,People Level1Z1:Zone10,Number of People,5.1683043,1.1163537287999992,9.220254871200002,Float,G296
1300,People,People Level1Z1:Zone10,Fraction Radiant,0.3,0.285,0.315,Float,G297
1301,People,People Level1Z1:Zone10,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1302,Lights,Level1Z1:Zone10 General lighting,Lighting Level,931.226,877.214892,1015.03634,Float,G298
1303,Lights,Level1Z1:Zone10 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1304,Lights,Level1Z1:Zone10 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1305,Lights,Level1Z1:Zone10 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1306,ElectricEquipment,Level1Z1:Zone10 Computing gain 1,Design Level,279.3678,247.7992386,298.923546,Float,G299
1307,ElectricEquipment,Level1Z1:Zone10 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G300
1308,ElectricEquipment,Level1Z1:Zone10 Equipment 2,Design Level,279.3678,247.7992386,298.923546,Float,G301
1309,ElectricEquipment,Level1Z1:Zone10 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G302
1310,WaterUse:Equipment,DHW Level1Z1:Zone10,Peak Flow Rate,2.87e-07,1.9573400000000002e-07,4.2045500000000007e-07,Float,G303
1323,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone10 Infiltration,Design Flow Rate,0.010114,0.010112328850980243,0.010115671149019756,Float,G228
1329,People,People Level1Z1:Zone29,Number of People,0.204462,0.04416379200000001,0.364760208,Float,G319
1330,People,People Level1Z1:Zone29,Fraction Radiant,0.3,0.285,0.315,Float,G320
1331,People,People Level1Z1:Zone29,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G321
1332,Lights,Level1Z1:Zone29 General lighting,Lighting Level,36.84,34.70328000000001,40.15560000000001,Float,G322
1333,Lights,Level1Z1:Zone29 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G323
1334,Lights,Level1Z1:Zone29 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G324
1335,Lights,Level1Z1:Zone29 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G325
1336,ElectricEquipment,Level1Z1:Zone29 Computing gain 1,Design Level,11.052,9.803124,11.82564,Float,G326
1337,ElectricEquipment,Level1Z1:Zone29 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G327
1338,ElectricEquipment,Level1Z1:Zone29 Equipment 2,Design Level,11.052,9.803124,11.82564,Float,G328
1339,ElectricEquipment,Level1Z1:Zone29 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G329
1340,WaterUse:Equipment,DHW Level1Z1:Zone29,Peak Flow Rate,1.14e-08,7.7748e-09,1.6701e-08,Float,G330
1353,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone29 Infiltration,Design Flow Rate,0.0004,0.00039832885098024275,0.0004016711490197573,Float,G335
1359,People,People Level1Z1:Zone28,Number of People,0.8927286,0.19282937759999996,1.5926278224,Float,G296
1360,People,People Level1Z1:Zone28,Fraction Radiant,0.3,0.285,0.315,Float,G297
1361,People,People Level1Z1:Zone28,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1362,Lights,Level1Z1:Zone28 General lighting,Lighting Level,160.852,151.522584,175.32868,Float,G298
1363,Lights,Level1Z1:Zone28 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1364,Lights,Level1Z1:Zone28 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1365,Lights,Level1Z1:Zone28 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1366,ElectricEquipment,Level1Z1:Zone28 Computing gain 1,Design Level,48.2556,42.802717200000004,51.633492000000004,Float,G299
1367,ElectricEquipment,Level1Z1:Zone28 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G300
1368,ElectricEquipment,Level1Z1:Zone28 Equipment 2,Design Level,48.2556,42.802717200000004,51.633492000000004,Float,G301
1369,ElectricEquipment,Level1Z1:Zone28 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G302
1370,WaterUse:Equipment,DHW Level1Z1:Zone28,Peak Flow Rate,4.96e-08,3.38272e-08,7.2664e-08,Float,G303
1383,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone28 Infiltration,Design Flow Rate,0.001747,0.0017453288509802429,0.0017486711490197573,Float,G228
1389,People,People Level1Z1:Zone11,Number of People,4.0709361,0.8793221976000001,7.262550002399999,Float,G296
1390,People,People Level1Z1:Zone11,Fraction Radiant,0.3,0.285,0.315,Float,G297
1391,People,People Level1Z1:Zone11,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1392,Lights,Level1Z1:Zone11 General lighting,Lighting Level,733.502,690.9588839999999,799.5171799999999,Float,G298
1393,Lights,Level1Z1:Zone11 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1394,Lights,Level1Z1:Zone11 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1395,Lights,Level1Z1:Zone11 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1396,ElectricEquipment,Level1Z1:Zone11 Computing gain 1,Design Level,220.0506,195.1848822,235.454142,Float,G299
1397,ElectricEquipment,Level1Z1:Zone11 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G300
1398,ElectricEquipment,Level1Z1:Zone11 Equipment 2,Design Level,220.0506,195.1848822,235.454142,Float,G301
1399,ElectricEquipment,Level1Z1:Zone11 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G302
1400,WaterUse:Equipment,DHW Level1Z1:Zone11,Peak Flow Rate,2.26e-07,1.5413200000000002e-07,3.3109000000000004e-07,Float,G303
1413,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone11 Infiltration,Design Flow Rate,0.007967,0.007965328850980244,0.007968671149019757,Float,G228
1419,People,People Level1Z1:Zone13,Number of People,5.1442728,1.1111629248000003,9.1773826752,Float,G296
1420,People,People Level1Z1:Zone13,Fraction Radiant,0.3,0.285,0.315,Float,G297
1421,People,People Level1Z1:Zone13,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1422,Lights,Level1Z1:Zone13 General lighting,Lighting Level,926.896,873.136032,1010.31664,Float,G298
1423,Lights,Level1Z1:Zone13 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1424,Lights,Level1Z1:Zone13 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1425,Lights,Level1Z1:Zone13 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1426,ElectricEquipment,Level1Z1:Zone13 Computing gain 1,Design Level,278.0688,246.6470256,297.533616,Float,G299
1427,ElectricEquipment,Level1Z1:Zone13 Computing gain 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G300
1428,ElectricEquipment,Level1Z1:Zone13 Equipment 2,Design Level,278.0688,246.6470256,297.533616,Float,G301
1429,ElectricEquipment,Level1Z1:Zone13 Equipment 2,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G302
1430,WaterUse:Equipment,DHW Level1Z1:Zone13,Peak Flow Rate,2.86e-07,1.95052e-07,4.1898999999999997e-07,Float,G303
1443,ZoneInfiltration:DesignFlowRate,Level1Z1:Zone13 Infiltration,Design Flow Rate,0.009863,0.009861328850980244,0.009864671149019757,Float,G228
1449,People,People Level2:Zone4,Number of People,6.1040343,1.3184714087999998,10.8895971912,Float,G410
1450,People,People Level2:Zone4,Fraction Radiant,0.3,0.285,0.315,Float,G411
1451,People,People Level2:Zone4,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1452,Lights,Level2:Zone4 General lighting,Lighting Level,1099.826,1036.036092,1198.81034,Float,G412
1453,Lights,Level2:Zone4 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1454,Lights,Level2:Zone4 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1455,Lights,Level2:Zone4 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1456,ElectricEquipment,Level2:Zone4 Equipment 1,Design Level,647.2476,574.1086212,692.554932,Float,G413
1457,ElectricEquipment,Level2:Zone4 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G414
1458,WaterUse:Equipment,DHW Level2:Zone4,Peak Flow Rate,3.39e-07,2.31198e-07,4.96635e-07,Float,G415
1471,ZoneInfiltration:DesignFlowRate,Level2:Zone4 Infiltration,Design Flow Rate,0.011945,0.011943328850980244,0.011946671149019757,Float,G228
1477,People,People Level2:Zone5,Number of People,5.8526193,1.2641657687999999,10.4410728312,Float,G420
1478,People,People Level2:Zone5,Fraction Radiant,0.3,0.285,0.315,Float,G421
1479,People,People Level2:Zone5,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1480,Lights,Level2:Zone5 General lighting,Lighting Level,1054.526,993.3634920000001,1149.43334,Float,G422
1481,Lights,Level2:Zone5 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1482,Lights,Level2:Zone5 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1483,Lights,Level2:Zone5 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1484,ElectricEquipment,Level2:Zone5 Equipment 1,Design Level,620.5886,550.4620882,664.029802,Float,G413
1485,ElectricEquipment,Level2:Zone5 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G414
1486,WaterUse:Equipment,DHW Level2:Zone5,Peak Flow Rate,3.25e-07,2.2165e-07,4.7612500000000004e-07,Float,G423
1499,ZoneInfiltration:DesignFlowRate,Level2:Zone5 Infiltration,Design Flow Rate,0.011221,0.011219328850980244,0.011222671149019757,Float,G228
1505,People,People Level2:Zone10,Number of People,2.554276259,0.551723671944,4.556828846056,Float,G428
1506,People,People Level2:Zone10,Fraction Radiant,0.3,0.285,0.315,Float,G429
1507,People,People Level2:Zone10,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1508,Lights,Level2:Zone10 General lighting,Lighting Level,108.847,102.533874,118.64322999999999,Float,G430
1509,Lights,Level2:Zone10 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1510,Lights,Level2:Zone10 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1511,Lights,Level2:Zone10 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1512,ElectricEquipment,Level2:Zone10 Equipment 1,Design Level,40.2734,35.7225058,43.092538000000005,Float,G431
1513,ElectricEquipment,Level2:Zone10 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G432
1526,ZoneInfiltration:DesignFlowRate,Level2:Zone10 Infiltration,Design Flow Rate,0.004729,0.004727328850980242,0.004730671149019757,Float,G228
1532,People,People Level2:Zone17,Number of People,0.838205863,0.181052466408,1.495359259592,Float,G437
1533,People,People Level2:Zone17,Fraction Radiant,0.3,0.285,0.315,Float,G438
1534,People,People Level2:Zone17,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1535,Lights,Level2:Zone17 General lighting,Lighting Level,74.544,70.22044799999999,81.25296,Float,G439
1536,Lights,Level2:Zone17 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1537,Lights,Level2:Zone17 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1538,Lights,Level2:Zone17 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1539,ElectricEquipment,Level2:Zone17 Equipment 1,Design Level,40.8501,36.2340387,43.709607,Float,G431
1540,ElectricEquipment,Level2:Zone17 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G432
1553,ZoneInfiltration:DesignFlowRate,Level2:Zone17 Infiltration,Design Flow Rate,0.001619,0.0016173288509802428,0.0016206711490197572,Float,G228
1559,People,People Level2:Zone3,Number of People,5.5555167,1.1999916071999994,9.9110417928,Float,G444
1560,People,People Level2:Zone3,Fraction Radiant,0.3,0.285,0.315,Float,G445
1561,People,People Level2:Zone3,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1562,Lights,Level2:Zone3 General lighting,Lighting Level,1000.994,942.9363480000001,1091.08346,Float,G446
1563,Lights,Level2:Zone3 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1564,Lights,Level2:Zone3 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1565,Lights,Level2:Zone3 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1566,ElectricEquipment,Level2:Zone3 Equipment 1,Design Level,589.085,522.518395,630.32095,Float,G413
1567,ElectricEquipment,Level2:Zone3 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G414
1568,WaterUse:Equipment,DHW Level2:Zone3,Peak Flow Rate,3.09e-07,2.10738e-07,4.52685e-07,Float,G447
1581,ZoneInfiltration:DesignFlowRate,Level2:Zone3 Infiltration,Design Flow Rate,0.010652,0.010650328850980243,0.010653671149019757,Float,G228
1587,People,People Level2:Zone15,Number of People,0.791147864,0.17088793862399998,1.4114077893760002,Float,G420
1588,People,People Level2:Zone15,Fraction Radiant,0.3,0.285,0.315,Float,G421
1589,People,People Level2:Zone15,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1590,Lights,Level2:Zone15 General lighting,Lighting Level,70.359,66.278178,76.69130999999999,Float,G422
1591,Lights,Level2:Zone15 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1592,Lights,Level2:Zone15 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1593,Lights,Level2:Zone15 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1594,ElectricEquipment,Level2:Zone15 Equipment 1,Design Level,38.5567,34.1997929,41.255669,Float,G413
1595,ElectricEquipment,Level2:Zone15 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G414
1608,ZoneInfiltration:DesignFlowRate,Level2:Zone15 Infiltration,Design Flow Rate,0.001528,0.0015263288509802428,0.0015296711490197573,Float,G228
1614,People,People Level2:Zone36,Number of People,8.523715176,1.8411224780159996,15.206307873983999,Float,G444
1615,People,People Level2:Zone36,Fraction Radiant,0.3,0.285,0.315,Float,G445
1616,People,People Level2:Zone36,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1617,Lights,Level2:Zone36 General lighting,Lighting Level,363.2265,342.159363,395.916885,Float,G446
1618,Lights,Level2:Zone36 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1619,Lights,Level2:Zone36 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1620,Lights,Level2:Zone36 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1621,ElectricEquipment,Level2:Zone36 Equipment 1,Design Level,134.3938,119.2073006,143.801366,Float,G413
1622,ElectricEquipment,Level2:Zone36 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G414
1635,ZoneInfiltration:DesignFlowRate,Level2:Zone36 Infiltration,Design Flow Rate,0.01578,0.015778328850980242,0.015781671149019755,Float,G228
1641,People,People Level2:Zone6,Number of People,7.1795133,1.5507748728,12.8082517272,Float,G444
1642,People,People Level2:Zone6,Fraction Radiant,0.3,0.285,0.315,Float,G445
1643,People,People Level2:Zone6,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1644,Lights,Level2:Zone6 General lighting,Lighting Level,1293.606,1218.576852,1410.03054,Float,G446
1645,Lights,Level2:Zone6 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1646,Lights,Level2:Zone6 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1647,Lights,Level2:Zone6 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1648,ElectricEquipment,Level2:Zone6 Equipment 1,Design Level,761.2871,675.2616577,814.5771970000001,Float,G413
1649,ElectricEquipment,Level2:Zone6 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G414
1650,WaterUse:Equipment,DHW Level2:Zone6,Peak Flow Rate,3.99e-07,2.72118e-07,5.84535e-07,Float,G454
1663,ZoneInfiltration:DesignFlowRate,Level2:Zone6 Infiltration,Design Flow Rate,0.01405,0.014048328850980243,0.014051671149019757,Float,G228
1669,People,People Level2:Zone12,Number of People,7.1795133,1.5507748728,12.8082517272,Float,G459
1670,People,People Level2:Zone12,Fraction Radiant,0.3,0.285,0.315,Float,G460
1671,People,People Level2:Zone12,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1672,Lights,Level2:Zone12 General lighting,Lighting Level,1293.606,1218.576852,1410.03054,Float,G461
1673,Lights,Level2:Zone12 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1674,Lights,Level2:Zone12 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1675,Lights,Level2:Zone12 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1676,ElectricEquipment,Level2:Zone12 Equipment 1,Design Level,761.2871,675.2616577,814.5771970000001,Float,G431
1677,ElectricEquipment,Level2:Zone12 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G432
1678,WaterUse:Equipment,DHW Level2:Zone12,Peak Flow Rate,3.99e-07,2.72118e-07,5.84535e-07,Float,G462
1691,ZoneInfiltration:DesignFlowRate,Level2:Zone12 Infiltration,Design Flow Rate,0.01405,0.014048328850980243,0.014051671149019757,Float,G228
1697,People,People Level2:Zone26,Number of People,1.2223986,0.26403809759999997,2.1807591024,Float,G444
1698,People,People Level2:Zone26,Fraction Radiant,0.3,0.285,0.315,Float,G445
1699,People,People Level2:Zone26,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1700,Lights,Level2:Zone26 General lighting,Lighting Level,220.252,207.477384,240.07468,Float,G446
1701,Lights,Level2:Zone26 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1702,Lights,Level2:Zone26 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1703,Lights,Level2:Zone26 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1704,ElectricEquipment,Level2:Zone26 Equipment 1,Design Level,129.6183,114.9714321,138.691581,Float,G413
1705,ElectricEquipment,Level2:Zone26 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G414
1706,WaterUse:Equipment,DHW Level2:Zone26,Peak Flow Rate,6.8e-08,4.6376000000000004e-08,9.962e-08,Float,G454
1719,ZoneInfiltration:DesignFlowRate,Level2:Zone26 Infiltration,Design Flow Rate,0.002392,0.0023903288509802426,0.0023936711490197575,Float,G228
1725,People,People Level2:Zone7,Number of People,5.9473356,1.2846244895999996,10.610046710399999,Float,G437
1726,People,People Level2:Zone7,Fraction Radiant,0.3,0.285,0.315,Float,G438
1727,People,People Level2:Zone7,Carbon Dioxide Generation Rate,3.82e-08,3.3e-08,4.4e-08,Float,G211
1728,Lights,Level2:Zone7 General lighting,Lighting Level,1071.592,1009.4396640000001,1168.03528,Float,G439
1729,Lights,Level2:Zone7 General lighting,Fraction Radiant,0.42,0.39899999999999997,0.441,Float,G213
1730,Lights,Level2:Zone7 General lighting,Fraction Visible,0.18,0.17099999999999999,0.189,Float,G214
1731,Lights,Level2:Zone7 General lighting,Fraction Replaceable,1.0,0.95,1.0,Float,G215
1732,ElectricEquipment,Level2:Zone7 Equipment 1,Design Level,630.6319,559.3704953,674.776133,Float,G431
1733,ElectricEquipment,Level2:Zone7 Equipment 1,Fraction Radiant,0.2,0.19,0.21000000000000002,Float,G432
1734,WaterUse:Equipment,DHW Level2:Zone7,Peak Flow Rate,3.31e-07,2.2574199999999998e-07,4.84915e-07,Float,G467
