Date/Time,Electricity:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Water:Facility [m3](Hourly)
 04/08  09:00:00,11071659.94,3513669.006,0
 04/08  10:00:00,11071659.94,2462588.702,0
 04/08  11:00:00,11071659.94,1685299.071,0
 04/08  12:00:00,11071659.94,524824.497,0
 04/08  13:00:00,11071659.94,0,0
 04/08  14:00:00,11071659.94,0,0
 04/08  15:00:00,11071659.94,0,0
 04/08  16:00:00,11071659.94,0,0
 04/08  17:00:00,11071659.94,0,0
 04/08  18:00:00,10189302.1,0,0
 04/08  19:00:00,10189302.1,0,0
 04/08  20:00:00,10189302.1,0,0
 04/08  21:00:00,10189302.1,0,0
 04/08  22:00:00,10189302.1,453476.6153,0
 04/08  23:00:00,10189302.1,1509086.474,0
 04/08  24:00:00,10172196.09,2379016.065,0
 04/09  01:00:00,10172196.09,3284139.805,0
 04/09  02:00:00,10172196.09,3988137.5,0
 04/09  03:00:00,10172196.09,4494775.815,0
 04/09  04:00:00,10172196.09,5053441.226,0
 04/09  05:00:00,10172196.09,5591533.943,0
 04/09  06:00:00,10172196.09,6138094.757,0
 04/09  07:00:00,10189302.1,5920516.168,0
 04/09  08:00:00,10189302.1,4210615.291,0
 04/09  09:00:00,10189302.1,2366188.073,0
 04/09  10:00:00,10189302.1,1150590.238,0
 04/09  11:00:00,10189302.1,0,0
 04/09  12:00:00,10189302.1,0,0
 04/09  13:00:00,10189302.1,0,0
 04/09  14:00:00,10189302.1,0,0
 04/09  15:00:00,10189302.1,0,0
 04/09  16:00:00,10189302.1,0,0
 04/09  17:00:00,10189302.1,0,0
 04/09  18:00:00,10189302.1,0,0
 04/09  19:00:00,10189302.1,0,0
 04/09  20:00:00,10189302.1,231939.4203,0
 04/09  21:00:00,10189302.1,847548.9573,0
 04/09  22:00:00,10189302.1,1729772.868,0
 04/09  23:00:00,10189302.1,2435481.835,0
 04/09  24:00:00,10172196.09,3000991.381,0
 04/10  01:00:00,10172196.09,4272975.504,0
 04/10  02:00:00,10172196.09,4888735.537,0
 04/10  03:00:00,10172196.09,5064913.852,0
 04/10  04:00:00,10172196.09,5472356.131,0
 04/10  05:00:00,10172196.09,5927769.832,0
 04/10  06:00:00,10172196.09,6074596.227,0
 04/10  07:00:00,10189302.1,5685079.922,0
 04/10  08:00:00,10189302.1,4421373.829,0
 04/10  09:00:00,10189302.1,2711052.942,0
 04/10  10:00:00,10189302.1,1353742.263,0
 04/10  11:00:00,10189302.1,455690.6874,0
 04/10  12:00:00,10189302.1,0,0
 04/10  13:00:00,10189302.1,0,0
 04/10  14:00:00,10189302.1,0,0
 04/10  15:00:00,10189302.1,0,0
 04/10  16:00:00,10189302.1,0,0
 04/10  17:00:00,10189302.1,0,0
 04/10  18:00:00,10189302.1,0,0
 04/10  19:00:00,10189302.1,0,0
 04/10  20:00:00,10189302.1,181499.1321,0
 04/10  21:00:00,10189302.1,1247514.538,0
 04/10  22:00:00,10189302.1,1631606.53,0
 04/10  23:00:00,10189302.1,2244039.826,0
 04/10  24:00:00,10172196.09,2626219.998,0
 04/11  01:00:00,10172196.09,3186478.979,0
 04/11  02:00:00,10172196.09,3735607.359,0
 04/11  03:00:00,10172196.09,4093535.294,0
 04/11  04:00:00,10172196.09,5898310.337,0
 04/11  05:00:00,10172196.09,829941744.8,0
 04/11  06:00:00,14726607.12,714884722.6,2.44E-04
 04/11  07:00:00,310572064.7,818367594.4,4.33E-02
 04/11  08:00:00,282384364.7,716341372.9,5.85E-02
 04/11  09:00:00,266160566.8,610000132.2,8.86E-02
 04/11  10:00:00,257652832.7,493647884,8.86E-02
 04/11  11:00:00,258443286.3,407259032.5,0.109565663
 04/11  12:00:00,256986458.1,386229633.9,0.157407058
 04/11  13:00:00,254445789.9,264978631,0.157407058
 04/11  14:00:00,253740173.1,226775385.6,0.151238988
 04/11  15:00:00,250964960.6,189297145.4,8.79E-02
 04/11  16:00:00,252469837.6,139538057.4,6.04E-02
 04/11  17:00:00,242221397.7,159250205,3.01E-02
 04/11  18:00:00,241444697.9,169288978.8,1.50E-02
 04/11  19:00:00,175777015.5,0,0
 04/11  20:00:00,13294952.55,0,0
 04/11  21:00:00,13294952.55,621106.7081,0
 04/11  22:00:00,12518539.94,2821556.633,0
 04/11  23:00:00,10965714.72,4254112.037,0
 04/11  24:00:00,10172196.09,5391855.863,0
 04/12  01:00:00,10172196.09,6617139.404,0
 04/12  02:00:00,10172196.09,7592920.949,0
 04/12  03:00:00,10172196.09,8476706.002,0
 04/12  04:00:00,10172196.09,10512057.55,0
 04/12  05:00:00,10172196.09,864628094.9,0
 04/12  06:00:00,14720248.83,718299087,2.44E-04
 04/12  07:00:00,297537822.8,779752013.4,4.33E-02
 04/12  08:00:00,265285136.2,669606985.5,5.85E-02
 04/12  09:00:00,267783211.4,570182899.5,8.86E-02
 04/12  10:00:00,262319216.6,505174779.8,8.86E-02
 04/12  11:00:00,262205284.5,457865433.7,0.109565663
 04/12  12:00:00,260984899.5,397528453.9,0.157407058
 04/12  13:00:00,259553307.8,346081492.8,0.157407058
 04/12  14:00:00,255945977.9,239551636.5,0.151238988
 04/12  15:00:00,251575712.2,168837405.8,8.79E-02
 04/12  16:00:00,249099826.1,96551005.91,6.04E-02
 04/12  17:00:00,239357273,101664639.8,3.01E-02
 04/12  18:00:00,241065833.2,113141665,1.50E-02
 04/12  19:00:00,175777015.5,0,0
 04/12  20:00:00,13294952.55,0,0
 04/12  21:00:00,13294952.55,0,0
 04/12  22:00:00,12518539.94,0,0
 04/12  23:00:00,10965714.72,0,0
 04/12  24:00:00,10172196.09,340204.5387,0
 04/13  01:00:00,10172196.09,2389376.383,0
 04/13  02:00:00,10172196.09,3344788.222,0
 04/13  03:00:00,10172196.09,4055044.115,0
 04/13  04:00:00,10172196.09,5877517.593,0
 04/13  05:00:00,10172196.09,762412871.5,0
 04/13  06:00:00,14672299.51,605005019.3,2.44E-04
 04/13  07:00:00,281819004.6,629323884.6,4.33E-02
 04/13  08:00:00,261300112.9,536715890.2,5.85E-02
 04/13  09:00:00,259275451.4,417937896,8.86E-02
 04/13  10:00:00,256834689.4,359077477.9,8.86E-02
 04/13  11:00:00,257451511.5,294925733.8,0.109565663
 04/13  12:00:00,255588931.7,234037211.9,0.157407058
 04/13  13:00:00,257025877.4,232210115.1,0.157407058
 04/13  14:00:00,255798235.9,194504997.4,0.151238988
 04/13  15:00:00,252855055.7,154647880.6,8.79E-02
 04/13  16:00:00,253746310.9,127183507.6,6.04E-02
 04/13  17:00:00,242550994.4,141317640.2,3.01E-02
 04/13  18:00:00,243213206.9,161152711.6,1.50E-02
 04/13  19:00:00,175777015.5,0,0
 04/13  20:00:00,13294952.55,0,0
 04/13  21:00:00,13294952.55,0,0
 04/13  22:00:00,12518539.94,191717.7437,0
 04/13  23:00:00,10965714.72,1047301.321,0
 04/13  24:00:00,10172196.09,1939208.332,0
 04/14  01:00:00,10172196.09,2944764.521,0
 04/14  02:00:00,10172196.09,3866622.628,0
 04/14  03:00:00,10172196.09,4523971.63,0
 04/14  04:00:00,10172196.09,5943495.056,0
 04/14  05:00:00,10172196.09,763247230.8,0
 04/14  06:00:00,14636656.83,612455797.5,2.44E-04
 04/14  07:00:00,272347607.3,628078013.7,4.33E-02
 04/14  08:00:00,254848362.8,468833001.8,5.85E-02
 04/14  09:00:00,259542522.5,363207060.3,8.86E-02
 04/14  10:00:00,255117315,252404314.1,8.86E-02
 04/14  11:00:00,255954230.1,163343684.8,0.109565663
 04/14  12:00:00,255607208.3,126083813.6,0.157407058
 04/14  13:00:00,253620074.8,92007689,0.157407058
 04/14  14:00:00,252320755.2,69770580.6,0.151238988
 04/14  15:00:00,249341584.2,44523201.91,8.79E-02
 04/14  16:00:00,250568092.5,26968578.28,6.04E-02
 04/14  17:00:00,240025965,25257741.64,3.01E-02
 04/14  18:00:00,241439329.5,37753789.66,1.50E-02
 04/14  19:00:00,175777015.5,0,0
 04/14  20:00:00,13294952.55,0,0
 04/14  21:00:00,13294952.55,0,0
 04/14  22:00:00,12518539.94,0,0
 04/14  23:00:00,10965714.72,0,0
 04/14  24:00:00,10172196.09,0,0
 04/15  01:00:00,10172196.09,0,0
 04/15  02:00:00,10172196.09,0,0
 04/15  03:00:00,10172196.09,0,0
 04/15  04:00:00,10172196.09,0,0
 04/15  05:00:00,10172196.09,699780.5939,0
 04/15  06:00:00,10172196.09,874156.2146,0
 04/15  07:00:00,10189302.1,601449.9135,0
 04/15  08:00:00,11071659.94,0,0
 04/15  09:00:00,11071659.94,0,0
 04/15  10:00:00,11071659.94,0,0
 04/15  11:00:00,11071659.94,0,0
 04/15  12:00:00,11071659.94,0,0
 04/15  13:00:00,11071659.94,0,0
 04/15  14:00:00,11071659.94,0,0
 04/15  15:00:00,11071659.94,0,0
 04/15  16:00:00,11071659.94,0,0
 04/15  17:00:00,11071659.94,0,0
 04/15  18:00:00,10189302.1,0,0
 04/15  19:00:00,10189302.1,0,0
 04/15  20:00:00,10189302.1,0,0
 04/15  21:00:00,10189302.1,0,0
 04/15  22:00:00,10189302.1,0,0
 04/15  23:00:00,10189302.1,0,0
 04/15  24:00:00,10172196.09,0,0
 04/16  01:00:00,10172196.09,0,0
 04/16  02:00:00,10172196.09,0,0
 04/16  03:00:00,10172196.09,0,0
 04/16  04:00:00,10172196.09,0,0
 04/16  05:00:00,10172196.09,0,0
 04/16  06:00:00,10172196.09,0,0
 04/16  07:00:00,10189302.1,0,0
 04/16  08:00:00,10189302.1,0,0
 04/16  09:00:00,10189302.1,0,0
 04/16  10:00:00,10189302.1,0,0
 04/16  11:00:00,10189302.1,0,0
 04/16  12:00:00,10189302.1,0,0
 04/16  13:00:00,10189302.1,0,0
 04/16  14:00:00,10189302.1,0,0
 04/16  15:00:00,10189302.1,0,0
 04/16  16:00:00,10189302.1,0,0
 04/16  17:00:00,10189302.1,0,0
 04/16  18:00:00,10189302.1,0,0
 04/16  19:00:00,10189302.1,0,0
 04/16  20:00:00,10189302.1,0,0
 04/16  21:00:00,10189302.1,0,0
 04/16  22:00:00,10189302.1,0,0
 04/16  23:00:00,10189302.1,0,0
 04/16  24:00:00,10172196.09,0,0
 04/17  01:00:00,10172196.09,0,0
 04/17  02:00:00,10172196.09,0,0
 04/17  03:00:00,10172196.09,0,0
 04/17  04:00:00,10172196.09,0,0
 04/17  05:00:00,10172196.09,475803775.1,0
 04/17  06:00:00,14698630.12,362063930.9,2.44E-04
 04/17  07:00:00,284348844.7,258309303.5,4.33E-02
 04/17  08:00:00,255205927.8,152244545.8,5.85E-02
 04/17  09:00:00,256528632.8,62470752.28,8.86E-02
 04/17  10:00:00,255057770.4,38498526.96,8.86E-02
 04/17  11:00:00,257932597.2,33234970.91,0.109565663
 04/17  12:00:00,256903005.2,42438225.64,0.157407058
 04/17  13:00:00,256598658.5,40651475.28,0.157407058
 04/17  14:00:00,255443963.2,37126133.1,0.151238988
 04/17  15:00:00,252135343.4,21170020.95,8.79E-02
 04/17  16:00:00,252053839.4,13882567.85,6.04E-02
 04/17  17:00:00,242666606.5,7671603.174,3.01E-02
 04/17  18:00:00,248079145.8,6399696.26,1.50E-02
 04/17  19:00:00,175777015.5,0,0
 04/17  20:00:00,13294952.55,0,0
 04/17  21:00:00,13294952.55,0,0
 04/17  22:00:00,12518539.94,0,0
 04/17  23:00:00,10965714.72,0,0
 04/17  24:00:00,10172196.09,0,0
 04/18  01:00:00,10172196.09,0,0
 04/18  02:00:00,10172196.09,0,0
 04/18  03:00:00,10172196.09,0,0
 04/18  04:00:00,10172196.09,0,0
 04/18  05:00:00,10172196.09,467627034.7,0
 04/18  06:00:00,14584500.6,352862854.7,2.44E-04
 04/18  07:00:00,266923002.7,277368006.1,4.33E-02
 04/18  08:00:00,254458522.4,170310789.3,5.85E-02
 04/18  09:00:00,259356126.9,115647981.2,8.86E-02
 04/18  10:00:00,256115445.5,72554071.39,8.86E-02
 04/18  11:00:00,256930150.6,48927505.98,0.109565663
 04/18  12:00:00,254398166.2,48698625.69,0.157407058
 04/18  13:00:00,253697042.8,43208657.67,0.157407058
 04/18  14:00:00,252487171,38738051.58,0.151238988
 04/18  15:00:00,249861230.6,22554424.53,8.79E-02
 04/18  16:00:00,249293943.3,14011269.12,6.04E-02
 04/18  17:00:00,238813880,7016355.539,3.01E-02
 04/18  18:00:00,239686252.6,3511604.002,1.50E-02
 04/18  19:00:00,175777015.5,0,0
 04/18  20:00:00,13294952.55,0,0
 04/18  21:00:00,13294952.55,0,0
 04/18  22:00:00,12518539.94,0,0
 04/18  23:00:00,10965714.72,0,0
 04/18  24:00:00,10172196.09,0,0
 04/19  01:00:00,10172196.09,0,0
 04/19  02:00:00,10172196.09,0,0
 04/19  03:00:00,10172196.09,0,0
 04/19  04:00:00,10172196.09,0,0
 04/19  05:00:00,10172196.09,403300872.9,0
 04/19  06:00:00,14688374.7,295984493.3,2.44E-04
 04/19  07:00:00,290434780.6,211416104.2,4.33E-02
 04/19  08:00:00,270286541,159902039.3,5.85E-02
 04/19  09:00:00,259383452.1,105737690.8,8.86E-02
 04/19  10:00:00,256564617.4,68414253.21,8.86E-02
 04/19  11:00:00,257610130.1,43476897.21,0.109565663
 04/19  12:00:00,256780898.7,49633829.71,0.157407058
 04/19  13:00:00,256499491.5,45178392.52,0.157407058
 04/19  14:00:00,255328684.6,40778583.46,0.151238988
 04/19  15:00:00,253367225.4,25769063.75,8.79E-02
 04/19  16:00:00,256861050.1,20662695.21,6.04E-02
 04/19  17:00:00,242710374.3,15621923.41,3.01E-02
 04/19  18:00:00,246966986.9,25790393.01,1.50E-02
 04/19  19:00:00,175777015.5,0,0
 04/19  20:00:00,13294952.55,0,0
 04/19  21:00:00,13294952.55,0,0
 04/19  22:00:00,12518539.94,0,0
 04/19  23:00:00,10965714.72,0,0
 04/19  24:00:00,10172196.09,0,0
 04/20  01:00:00,10172196.09,0,0
 04/20  02:00:00,10172196.09,0,0
 04/20  03:00:00,10172196.09,0,0
 04/20  04:00:00,10172196.09,1065175.417,0
 04/20  05:00:00,10172196.09,624168101.9,0
 04/20  06:00:00,14459635.69,472714457.4,2.44E-04
 04/20  07:00:00,263393034.4,427702206.8,4.33E-02
 04/20  08:00:00,252274968.3,309072589.2,5.85E-02
 04/20  09:00:00,256470901.2,224355473.1,8.86E-02
 04/20  10:00:00,256316705.1,197072309.2,8.86E-02
 04/20  11:00:00,256399623.7,172057189.9,0.109565663
 04/20  12:00:00,255985256.2,138236374.7,0.157407058
 04/20  13:00:00,255172693.7,112652243.1,0.157407058
 04/20  14:00:00,252585982.3,81923768.72,0.151238988
 04/20  15:00:00,249033565.9,62462770.03,8.79E-02
 04/20  16:00:00,250782744.4,58511612.62,6.04E-02
 04/20  17:00:00,239933573.6,59167769.04,3.01E-02
 04/20  18:00:00,239499036.5,67655082.46,1.50E-02
 04/20  19:00:00,175777015.5,0,0
 04/20  20:00:00,13294952.55,0,0
 04/20  21:00:00,13294952.55,0,0
 04/20  22:00:00,12518539.94,0,0
 04/20  23:00:00,10965714.72,0,0
 04/20  24:00:00,10172196.09,0,0
 04/21  01:00:00,10172196.09,387018.8938,0
 04/21  02:00:00,10172196.09,1788784.037,0
 04/21  03:00:00,10172196.09,2893486.298,0
 04/21  04:00:00,10172196.09,4217350.893,0
 04/21  05:00:00,10172196.09,693179718,0
 04/21  06:00:00,14677946.44,533863134,2.44E-04
 04/21  07:00:00,285948782.8,540418098.8,4.33E-02
 04/21  08:00:00,271693470.8,456767432.5,5.85E-02
 04/21  09:00:00,264383523.8,384115655.6,8.86E-02
 04/21  10:00:00,261285485.9,331852217.1,8.86E-02
 04/21  11:00:00,260301557.7,285828391.3,0.109565663
 04/21  12:00:00,256026325.6,204134047.4,0.157407058
 04/21  13:00:00,253680706.6,150963196,0.157407058
 04/21  14:00:00,252863283.6,127951463.7,0.151238988
 04/21  15:00:00,249678221.1,89237875.66,8.79E-02
 04/21  16:00:00,253360160.1,84751924.29,6.04E-02
 04/21  17:00:00,242125768.5,96038080.02,3.01E-02
 04/21  18:00:00,246349902.3,110597315,1.50E-02
 04/21  19:00:00,175777015.5,0,0
 04/21  20:00:00,13294952.55,0,0
 04/21  21:00:00,13294952.55,0,0
 04/21  22:00:00,12518539.94,0,0
 04/21  23:00:00,10965714.72,0,0
 04/21  24:00:00,10172196.09,0,0
 04/22  01:00:00,10172196.09,216829.9644,0
 04/22  02:00:00,10172196.09,1051161.436,0
 04/22  03:00:00,10172196.09,1907553.693,0
 04/22  04:00:00,10172196.09,2817241.315,0
 04/22  05:00:00,10172196.09,3497170.405,0
 04/22  06:00:00,10172196.09,3363879.13,0
 04/22  07:00:00,10189302.1,2187256.443,0
 04/22  08:00:00,11071659.94,683424.694,0
 04/22  09:00:00,11071659.94,39108.38041,0
 04/22  10:00:00,11071659.94,0,0
 04/22  11:00:00,11071659.94,0,0
 04/22  12:00:00,11071659.94,0,0
 04/22  13:00:00,11071659.94,0,0
 04/22  14:00:00,11071659.94,0,0
 04/22  15:00:00,11071659.94,0,0
 04/22  16:00:00,11071659.94,0,0
 04/22  17:00:00,11071659.94,0,0
 04/22  18:00:00,10189302.1,0,0
 04/22  19:00:00,10189302.1,0,0
 04/22  20:00:00,10189302.1,0,0
 04/22  21:00:00,10189302.1,0,0
 04/22  22:00:00,10189302.1,0,0
 04/22  23:00:00,10189302.1,0,0
 04/22  24:00:00,10172196.09,0,0
 04/23  01:00:00,10172196.09,0,0
 04/23  02:00:00,10172196.09,216126.8463,0
 04/23  03:00:00,10172196.09,761054.4829,0
 04/23  04:00:00,10172196.09,1577717.533,0
 04/23  05:00:00,10172196.09,2456385.112,0
 04/23  06:00:00,10172196.09,2418986.431,0
 04/23  07:00:00,10189302.1,1630265.991,0
 04/23  08:00:00,10189302.1,957597.972,0
 04/23  09:00:00,10189302.1,54784.72486,0
 04/23  10:00:00,10189302.1,0,0
 04/23  11:00:00,10189302.1,0,0
 04/23  12:00:00,10189302.1,0,0
 04/23  13:00:00,10189302.1,0,0
 04/23  14:00:00,10189302.1,0,0
 04/23  15:00:00,10189302.1,0,0
 04/23  16:00:00,10189302.1,0,0
 04/23  17:00:00,10189302.1,0,0
 04/23  18:00:00,10189302.1,0,0
 04/23  19:00:00,10189302.1,0,0
 04/23  20:00:00,10189302.1,0,0
 04/23  21:00:00,10189302.1,0,0
 04/23  22:00:00,10189302.1,0,0
 04/23  23:00:00,10189302.1,977729.7882,0
 04/23  24:00:00,10172196.09,1621378.175,0
 04/24  01:00:00,10172196.09,2456228.018,0
 04/24  02:00:00,10172196.09,3486709.34,0
 04/24  03:00:00,10172196.09,4248406.218,0
 04/24  04:00:00,10172196.09,6495756.467,0
 04/24  05:00:00,10172196.09,844998034.3,0
 04/24  06:00:00,14468611.66,692967872.3,2.44E-04
 04/24  07:00:00,254773680.2,696398249.4,4.33E-02
 04/24  08:00:00,251852561.8,486735851,5.85E-02
 04/24  09:00:00,257088228,335931321.7,8.86E-02
 04/24  10:00:00,257544081.6,222475541.2,8.86E-02
 04/24  11:00:00,257543434.8,139315122.2,0.109565663
 04/24  12:00:00,256096425.2,102326462.9,0.157407058
 04/24  13:00:00,255531834,77381062.53,0.157407058
 04/24  14:00:00,253525066.9,57915605.54,0.151238988
 04/24  15:00:00,249981627.7,32221765.81,8.79E-02
 04/24  16:00:00,249914629.5,17309066.1,6.04E-02
 04/24  17:00:00,238188503.9,8167305.163,3.01E-02
 04/24  18:00:00,238270396.1,4228218.835,1.50E-02
 04/24  19:00:00,175777015.5,0,0
 04/24  20:00:00,13294952.55,0,0
 04/24  21:00:00,13294952.55,0,0
 04/24  22:00:00,12518539.94,0,0
 04/24  23:00:00,10965714.72,0,0
 04/24  24:00:00,10172196.09,0,0
 04/25  01:00:00,10172196.09,0,0
 04/25  02:00:00,10172196.09,0,0
 04/25  03:00:00,10172196.09,0,0
 04/25  04:00:00,10172196.09,0,0
 04/25  05:00:00,10172196.09,417936814.1,0
 04/25  06:00:00,14655980.86,313004007.8,2.44E-04
 04/25  07:00:00,272507573.8,250063786.3,4.33E-02
 04/25  08:00:00,256279994,180527245.4,5.85E-02
 04/25  09:00:00,257304760.7,116694527.3,8.86E-02
 04/25  10:00:00,256059018.9,88035347.08,8.86E-02
 04/25  11:00:00,256449714.8,65274985.78,0.109565663
 04/25  12:00:00,254684450,59944753.65,0.157407058
 04/25  13:00:00,253743584.2,51208502.54,0.157407058
 04/25  14:00:00,250816528,42721457.69,0.151238988
 04/25  15:00:00,248525454.6,26635100.89,8.79E-02
 04/25  16:00:00,250314427.2,17818873.79,6.04E-02
 04/25  17:00:00,238414235.7,9426371.22,3.01E-02
 04/25  18:00:00,244054169.3,11541664.96,1.50E-02
 04/25  19:00:00,175777015.5,0,0
 04/25  20:00:00,13294952.55,0,0
 04/25  21:00:00,13294952.55,0,0
 04/25  22:00:00,12518539.94,0,0
 04/25  23:00:00,10965714.72,0,0
 04/25  24:00:00,10172196.09,0,0
 04/26  01:00:00,10172196.09,0,0
 04/26  02:00:00,10172196.09,0,0
 04/26  03:00:00,10172196.09,0,0
 04/26  04:00:00,10172196.09,0,0
 04/26  05:00:00,10172196.09,508816562.9,0
 04/26  06:00:00,14649913.75,382602459.8,2.44E-04
 04/26  07:00:00,270733232.3,333812530.7,4.33E-02
 04/26  08:00:00,256000266.4,244820831.5,5.85E-02
 04/26  09:00:00,257137772,177331173.3,8.86E-02
 04/26  10:00:00,255968206.9,122315964.1,8.86E-02
 04/26  11:00:00,256983498.7,89495894.43,0.109565663
 04/26  12:00:00,255910926.8,74968869.97,0.157407058
 04/26  13:00:00,253890068.8,54542571.81,0.157407058
 04/26  14:00:00,253410247.1,43891909.84,0.151238988
 04/26  15:00:00,252142711.8,28384582.88,8.79E-02
 04/26  16:00:00,253159617.9,19876588.82,6.04E-02
 04/26  17:00:00,241792689.1,13961259.31,3.01E-02
 04/26  18:00:00,246085969.9,15073044.88,1.50E-02
 04/26  19:00:00,175777015.5,0,0
 04/26  20:00:00,13294952.55,0,0
 04/26  21:00:00,13294952.55,0,0
 04/26  22:00:00,12518539.94,0,0
 04/26  23:00:00,10965714.72,0,0
 04/26  24:00:00,10172196.09,0,0
 04/27  01:00:00,10172196.09,0,0
 04/27  02:00:00,10172196.09,0,0
 04/27  03:00:00,10172196.09,0,0
 04/27  04:00:00,10172196.09,700.1623372,0
 04/27  05:00:00,10172196.09,539127223.1,0
 04/27  06:00:00,14645484.78,406744330.6,2.44E-04
 04/27  07:00:00,268437410.1,368089298.2,4.33E-02
 04/27  08:00:00,254401902.2,273787358.9,5.85E-02
 04/27  09:00:00,254453430.8,167242318.1,8.86E-02
 04/27  10:00:00,255460063.8,133744199.3,8.86E-02
 04/27  11:00:00,255736109.4,78659380.64,0.109565663
 04/27  12:00:00,256064961.4,94156804.29,0.157407058
 04/27  13:00:00,254616097.7,72920090.89,0.157407058
 04/27  14:00:00,253990391.8,60714892.65,0.151238988
 04/27  15:00:00,249319641.4,41225290.56,8.79E-02
 04/27  16:00:00,248787806.5,27749272.12,6.04E-02
 04/27  17:00:00,237371133.9,31305285.02,3.01E-02
 04/27  18:00:00,237443172.2,43428549.3,1.50E-02
 04/27  19:00:00,175777015.5,0,0
 04/27  20:00:00,13294952.55,0,0
 04/27  21:00:00,13294952.55,0,0
 04/27  22:00:00,12518539.94,0,0
 04/27  23:00:00,10965714.72,0,0
 04/27  24:00:00,10172196.09,0,0
 04/28  01:00:00,10172196.09,1086834.553,0
 04/28  02:00:00,10172196.09,3234036.673,0
 04/28  03:00:00,10172196.09,4758330.098,0
 04/28  04:00:00,10172196.09,6876486.541,0
 04/28  05:00:00,10172196.09,747740743.8,0
 04/28  06:00:00,14623363.52,581734266.2,2.44E-04
 04/28  07:00:00,267008108.1,608866657.7,4.33E-02
 04/28  08:00:00,257390660.5,501515898.4,5.85E-02
 04/28  09:00:00,263265824.2,426129836.2,8.86E-02
 04/28  10:00:00,260604407.6,370433848.3,8.86E-02
 04/28  11:00:00,260678922,380454089.7,0.109565663
 04/28  12:00:00,259928291.2,365831878,0.157407058
 04/28  13:00:00,259556909.6,348363556.7,0.157407058
 04/28  14:00:00,258468942.8,329847952.3,0.151238988
 04/28  15:00:00,255718264.2,300753310.8,8.79E-02
 04/28  16:00:00,257284473.7,216010722.3,6.04E-02
 04/28  17:00:00,247841610.3,207483645.9,3.01E-02
 04/28  18:00:00,262537854,204852617.4,1.50E-02
 04/28  19:00:00,175777015.5,0,0
 04/28  20:00:00,13294952.55,0,0
 04/28  21:00:00,13294952.55,0,0
 04/28  22:00:00,12518539.94,0,0
 04/28  23:00:00,10965714.72,155039.722,0
 04/28  24:00:00,10172196.09,336754.1533,0
 04/29  01:00:00,10172196.09,520120.3053,0
 04/29  02:00:00,10172196.09,804837.3248,0
 04/29  03:00:00,10172196.09,981283.8519,0
 04/29  04:00:00,10172196.09,1348653.98,0
 04/29  05:00:00,10172196.09,1510261.375,0
 04/29  06:00:00,10172196.09,1433078.971,0
 04/29  07:00:00,10189302.1,918304.3609,0
 04/29  08:00:00,11071659.94,370092.2553,0
 04/29  09:00:00,11071659.94,0,0
 04/29  10:00:00,11071659.94,0,0
 04/29  11:00:00,11071659.94,0,0
 04/29  12:00:00,11071659.94,0,0
 04/29  13:00:00,11071659.94,0,0
 04/29  14:00:00,11071659.94,0,0
 04/29  15:00:00,11071659.94,0,0
 04/29  16:00:00,11071659.94,0,0
 04/29  17:00:00,11071659.94,0,0
 04/29  18:00:00,10189302.1,0,0
 04/29  19:00:00,10189302.1,0,0
 04/29  20:00:00,10189302.1,0,0
 04/29  21:00:00,10189302.1,0,0
 04/29  22:00:00,10189302.1,0,0
 04/29  23:00:00,10189302.1,0,0
 04/29  24:00:00,10172196.09,0,0
 04/30  01:00:00,10172196.09,0,0
 04/30  02:00:00,10172196.09,0,0
 04/30  03:00:00,10172196.09,21307.40553,0
 04/30  04:00:00,10172196.09,318909.9964,0
 04/30  05:00:00,10172196.09,666503.6237,0
 04/30  06:00:00,10172196.09,565968.3611,0
 04/30  07:00:00,10189302.1,0,0
 04/30  08:00:00,10189302.1,0,0
 04/30  09:00:00,10189302.1,0,0
 04/30  10:00:00,10189302.1,0,0
 04/30  11:00:00,10189302.1,0,0
 04/30  12:00:00,10189302.1,0,0
 04/30  13:00:00,10189302.1,0,0
 04/30  14:00:00,10189302.1,0,0
 04/30  15:00:00,10189302.1,0,0
 04/30  16:00:00,10189302.1,0,0
 04/30  17:00:00,10189302.1,0,0
 04/30  18:00:00,10189302.1,0,0
 04/30  19:00:00,10189302.1,0,0
 04/30  20:00:00,10189302.1,0,0
 04/30  21:00:00,10189302.1,0,0
 04/30  22:00:00,10189302.1,0,0
 04/30  23:00:00,10189302.1,514350.1077,0
 04/30  24:00:00,10172196.09,1353754.482,0
 05/01  01:00:00,10172196.09,2305022.028,0
 05/01  02:00:00,10172196.09,2565856.888,0
 05/01  03:00:00,10172196.09,3319270.373,0
 05/01  04:00:00,10172196.09,4860613.064,0
 05/01  05:00:00,10172196.09,799804666.6,0
 05/01  06:00:00,14378662.01,651223603.8,2.44E-04
 05/01  07:00:00,250483929,660953681,4.33E-02
 05/01  08:00:00,250855464,488354609.4,5.85E-02
 05/01  09:00:00,254933798,351364739.1,8.86E-02
 05/01  10:00:00,255646837.5,272433754.2,8.86E-02
 05/01  11:00:00,255971763.4,215492278.7,0.109565663
 05/01  12:00:00,254839910.2,139646220.4,0.157407058
 05/01  13:00:00,254664395.8,102747022.1,0.157407058
 05/01  14:00:00,253235567.4,84515470.42,0.151238988
 05/01  15:00:00,250122330.9,57584432.93,8.79E-02
 05/01  16:00:00,250770150.3,36670053.45,6.04E-02
 05/01  17:00:00,238971704.2,41279738.75,3.01E-02
