#,Job_ID,Reserved,Water
328,Job2129,,246.59
329,Job2136,,246.59
330,Job2132,,246.59
331,Job2130,,246.59
332,Job2134,,246.59
333,Job2133,,246.59
334,Job2135,,246.59
335,Job2131,,246.59
336,Job2137,,246.59
337,Job2138,,246.59
338,Job2139,,246.59
339,Job2140,,246.59
340,Job2141,,246.59
341,Job2142,,245.99
342,Job2144,,246.59
343,Job2143,,247.47
344,Job2145,,246.59
345,Job2146,,246.59
346,Job2147,,246.59
347,Job2148,,246.59
348,Job2162,,246.59
349,Job2161,,246.59
350,Job2149,,246.59
351,Job2150,,246.59
352,Job2164,,246.59
353,Job2152,,246.59
354,Job2151,,246.59
355,Job2153,,246.59
356,Job2166,,246.59
357,Job2165,,246.59
358,Job2155,,246.59
359,Job2154,,246.59
360,Job2156,,246.59
361,Job2157,,246.59
362,Job2158,,246.59
363,Job2159,,246.59
364,Job2160,,246.59
365,Job2163,,246.59
366,Job2173,,246.59
367,Job2174,,246.59
368,Job2175,,246.59
369,Job2169,,246.59
370,Job2170,,246.59
371,Job2168,,246.59
372,Job2167,,246.59
373,Job2171,,246.59
374,Job2172,,246.59
375,Job2176,,246.59
376,Job2187,,246.59
377,Job2188,,246.59
378,Job2189,,246.59
379,Job2186,,246.59
380,Job2190,,246.59
381,Job2191,,246.59
382,Job2192,,246.59
383,Job2194,,246.59
384,Job2193,,246.59
385,Job2177,,246.59
386,Job2178,,246.59
387,Job2180,,246.59
388,Job2181,,246.59
389,Job2179,,246.59
390,Job2182,,246.59
391,Job2185,,247.58
392,Job2183,,246.59
393,Job2184,,245.91
394,Job2195,,246.59
395,Job2196,,246.59
396,Job2197,,246.59
397,Job2198,,246.59
398,Job2199,,246.59
399,Job2200,,246.59
400,Job2201,,246.59
401,Job2202,,246.59
402,Job2203,,246.59
403,Job2204,,246.59
404,Job2214,,246.59
405,Job2215,,246.59
406,Job2205,,246.59
407,Job2206,,246.37
408,Job2208,,246.59
409,Job2209,,246.59
410,Job2210,,246.59
411,Job2207,,246.91
412,Job2212,,246.59
413,Job2213,,246.59
414,Job2211,,246.59
415,Job2234,,246.59
416,Job2233,,246.59
417,Job2216,,246.59
418,Job2219,,246.59
419,Job2218,,246.59
420,Job2220,,246.59
421,Job2217,,246.59
422,Job2222,,246.59
423,Job2221,,246.59
424,Job2224,,246.59
425,Job2223,,246.59
426,Job2225,,246.59
427,Job2226,,246.59
428,Job2228,,246.02
429,Job2227,,246.59
430,Job2229,,247.42
431,Job2230,,246.59
432,Job2231,,246.59
433,Job2232,,246.59
434,Job2235,,246.59
435,Job2236,,246.59
436,Job2237,,246.59
437,Job2238,,246.59
438,Job2239,,246.59
439,Job2243,,246.59
440,Job2240,,246.59
441,Job2242,,246.59
442,Job2241,,246.59
443,Job2270,,246.59
444,Job2271,,246.59
445,Job2272,,245.86
446,Job2244,,246.59
447,Job2245,,246.59
448,Job2247,,246.59
449,Job2246,,246.59
450,Job2248,,246.59
451,Job2249,,246.59
452,Job2250,,246.11
453,Job2252,,246.59
454,Job2251,,247.29
455,Job2257,,246.59
456,Job2253,,246.59
457,Job2255,,246.59
458,Job2256,,246.59
459,Job2259,,246.59
460,Job2254,,246.59
461,Job2258,,246.59
462,Job2260,,246.59
463,Job2261,,246.59
464,Job2262,,246.59
465,Job2263,,246.59
466,Job2265,,246.59
467,Job2264,,246.59
468,Job2267,,246.59
469,Job2266,,246.59
470,Job2269,,246.59
471,Job2268,,246.59
472,Job2282,,246.59
473,Job2283,,246.59
474,Job2284,,246.59
475,Job2285,,246.59
476,Job2273,,247.66
477,Job2274,,246.59
478,Job2275,,246.59
479,Job2276,,246.59
480,Job2277,,246.59
481,Job2278,,246.59
482,Job2280,,246.59
483,Job2279,,246.59
484,Job2281,,246.59
485,Job2286,,246.59
486,Job2288,,246.59
487,Job2287,,246.59
488,Job2289,,246.59
489,Job2290,,246.59
490,Job2294,,246.17
491,Job2295,,247.19
492,Job2296,,246.59
493,Job2297,,246.59
494,Job2298,,246.59
495,Job2293,,246.59
496,Job2291,,246.59
497,Job2292,,246.59
498,Job2299,,246.59
499,Job2300,,246.59
500,Job2301,,246.59
501,Job2303,,246.59
502,Job2302,,246.59
503,Job2312,,246.59
504,Job2304,,246.59
505,Job2305,,246.59
506,Job2306,,246.59
507,Job2307,,246.59
508,Job2308,,246.59
509,Job2309,,246.59
510,Job2313,,246.59
511,Job2314,,246.59
512,Job2310,,246.59
513,Job2311,,246.59
514,Job2315,,246.59
515,Job2317,,247.58
516,Job2316,,245.91
517,Job2320,,246.59
518,Job2318,,246.59
519,Job2319,,246.59
520,Job2321,,246.59
521,Job2322,,246.59
522,Job2323,,246.59
523,Job2325,,246.59
524,Job2324,,246.59
525,Job2337,,246.59
526,Job2338,,246.34
527,Job2339,,246.95
528,Job2326,,246.59
529,Job2340,,246.59
530,Job2341,,246.59
531,Job2342,,246.59
532,Job2327,,246.59
533,Job2343,,246.59
534,Job2328,,246.59
535,Job2344,,246.59
536,Job2329,,246.59
537,Job2330,,246.59
538,Job2345,,246.59
539,Job2332,,246.59
540,Job2333,,246.59
541,Job2331,,246.59
542,Job2334,,246.59
543,Job2335,,246.59
544,Job2336,,246.59
545,Job2346,,246.59
546,Job2347,,246.59
547,Job2349,,246.59
548,Job2350,,246.59
549,Job2348,,246.59
550,Job2351,,246.59
551,Job2356,,246.59
552,Job2352,,246.59
553,Job2353,,246.59
554,Job2355,,246.59
555,Job2354,,246.59
556,Job2357,,246.59
557,Job2358,,246.59
558,Job2359,,246.59
559,Job2360,,246.59
560,Job2361,,246.59
561,Job2362,,246.59
562,Job2363,,246.59
563,Job2364,,246.59
564,Job2366,,246.59
565,Job2369,,246.59
566,Job2387,,246.59
567,Job2368,,246.59
568,Job2367,,246.59
569,Job2365,,246.59
570,Job2388,,246.59
571,Job2371,,246.59
572,Job2378,,246.59
573,Job2374,,246.59
574,Job2389,,246.59
575,Job2392,,246.59
576,Job2391,,246.59
577,Job2390,,246.59
578,Job2393,,246.59
579,Job2373,,246.59
580,Job2394,,246.59
581,Job2375,,246.59
582,Job2380,,246.59
583,Job2377,,246.59
584,Job2379,,246.59
585,Job2383,,246.59
586,Job2376,,246.59
587,Job2395,,246.59
588,Job2396,,246.59
589,Job2397,,246.59
590,Job2370,,246.59
591,Job2372,,246.59
592,Job2382,,246.59
593,Job2381,,246.59
594,Job2398,,246.59
595,Job2384,,246.59
596,Job2385,,246.59
597,Job2386,,246.59
598,Job2400,,246.36
599,Job2399,,246.59
