#,Job_ID,Reserved,Electricity
221,Job2022,,284950.61
222,Job2024,,284950.61
223,Job2021,,285088.14
224,Job2025,,284950.61
225,Job2026,,284950.61
226,Job2027,,284950.61
227,Job2028,,284950.61
228,Job2030,,284950.61
229,Job2034,,284950.61
230,Job2031,,284950.61
231,Job2029,,284950.61
232,Job2033,,284983.60
233,Job2032,,284929.35
234,Job2038,,284950.61
235,Job2035,,284950.61
236,Job2036,,284950.61
237,Job2037,,284950.61
238,Job2040,,284950.61
239,Job2039,,284950.61
240,Job2042,,284950.61
241,Job2043,,284950.61
242,Job2041,,284950.61
243,Job2044,,284950.61
244,Job2045,,284950.61
245,Job2046,,284950.61
246,Job2047,,284950.61
247,Job2048,,284948.20
248,Job2049,,284954.35
249,Job2065,,284950.61
250,Job2064,,284950.61
251,Job2050,,284950.61
252,Job2052,,284950.61
253,Job2051,,284950.61
254,Job2053,,284950.61
255,Job2054,,284950.61
256,Job2056,,284948.23
257,Job2055,,284950.61
258,Job2058,,284950.61
259,Job2057,,284952.09
260,Job2059,,284950.61
261,Job2060,,284950.61
262,Job2062,,284950.61
263,Job2061,,284950.61
264,Job2063,,284950.61
265,Job2071,,284950.61
266,Job2072,,284950.61
267,Job2066,,284950.61
268,Job2067,,284950.61
269,Job2068,,284919.89
270,Job2070,,284950.61
271,Job2069,,284998.29
272,Job2074,,284950.61
273,Job2073,,284950.61
274,Job2075,,284950.61
275,Job2076,,284918.52
276,Job2095,,284950.61
277,Job2094,,284950.61
278,Job2093,,284950.61
279,Job2097,,284953.54
280,Job2096,,284945.88
281,Job2077,,284970.49
282,Job2079,,284950.61
283,Job2078,,284950.61
284,Job2080,,284950.61
285,Job2081,,284950.61
286,Job2082,,284950.61
287,Job2085,,284950.61
288,Job2083,,284950.61
289,Job2084,,284950.61
290,Job2087,,284950.61
291,Job2086,,284950.61
292,Job2090,,284950.61
293,Job2088,,284945.04
294,Job2089,,284959.25
295,Job2105,,284950.61
296,Job2092,,284950.61
297,Job2091,,284950.61
298,Job2106,,284950.61
299,Job2098,,284950.61
300,Job2101,,284950.61
301,Job2102,,284950.61
302,Job2099,,284950.61
303,Job2104,,284950.61
304,Job2100,,284950.61
305,Job2103,,284950.61
306,Job2108,,284918.66
307,Job2107,,284950.61
308,Job2109,,285000.19
309,Job2110,,284950.61
310,Job2111,,284950.61
311,Job2112,,284950.61
312,Job2113,,284950.61
313,Job2114,,284950.61
314,Job2115,,284950.61
315,Job2116,,284906.46
316,Job2117,,284977.96
317,Job2118,,284950.61
318,Job2120,,284950.61
319,Job2119,,284950.61
320,Job2121,,284950.61
321,Job2122,,284950.61
322,Job2124,,284950.61
323,Job2125,,284950.61
324,Job2123,,284950.61
325,Job2127,,284950.61
326,Job2126,,284950.61
327,Job2128,,284950.61
328,Job2129,,284950.61
329,Job2136,,284950.61
330,Job2132,,284950.61
331,Job2130,,284819.39
332,Job2134,,284950.61
333,Job2133,,284950.61
334,Job2135,,284950.61
335,Job2131,,285154.24
336,Job2137,,284950.61
337,Job2138,,284773.27
338,Job2139,,285060.47
339,Job2140,,284950.61
340,Job2141,,284950.61
341,Job2142,,284950.61
342,Job2144,,284950.61
343,Job2143,,284950.61
344,Job2145,,284950.61
345,Job2146,,284950.61
346,Job2147,,284950.61
347,Job2148,,284950.61
348,Job2162,,284950.61
349,Job2161,,284952.16
350,Job2149,,284950.61
351,Job2150,,284950.61
352,Job2164,,284950.61
353,Job2152,,284948.09
354,Job2151,,284950.61
355,Job2153,,284954.53
356,Job2166,,284950.61
357,Job2165,,284950.61
358,Job2155,,284950.61
359,Job2154,,284950.61
360,Job2156,,284950.61
361,Job2157,,284950.61
362,Job2158,,284950.61
363,Job2159,,284950.61
364,Job2160,,284948.12
365,Job2163,,284950.61
366,Job2173,,285134.33
367,Job2174,,284950.61
368,Job2175,,284950.61
369,Job2169,,284950.61
370,Job2170,,284950.61
371,Job2168,,284950.61
372,Job2167,,284950.61
373,Job2171,,284950.61
374,Job2172,,284832.22
375,Job2176,,284950.61
376,Job2187,,284950.61
377,Job2188,,284950.61
378,Job2189,,284950.61
379,Job2186,,284950.61
380,Job2190,,284950.61
381,Job2191,,284950.61
382,Job2192,,284950.61
383,Job2194,,284902.61
384,Job2193,,284950.61
385,Job2177,,284950.61
386,Job2178,,284950.61
387,Job2180,,284748.88
388,Job2181,,285075.57
389,Job2179,,284950.61
390,Job2182,,284950.61
391,Job2185,,284950.61
392,Job2183,,284950.61
393,Job2184,,284950.61
394,Job2195,,285025.10
395,Job2196,,284950.61
396,Job2197,,284950.61
397,Job2198,,284950.61
398,Job2199,,284950.61
399,Job2200,,284950.61
400,Job2201,,284950.61
401,Job2202,,284885.73
402,Job2203,,284990.80
403,Job2204,,284950.61
404,Job2214,,284950.61
405,Job2215,,284950.61
406,Job2205,,284950.61
407,Job2206,,284950.61
408,Job2208,,284950.61
409,Job2209,,284950.61
410,Job2210,,284950.61
411,Job2207,,284950.61
412,Job2212,,284950.61
413,Job2213,,284950.61
414,Job2211,,284950.61
415,Job2234,,284950.61
416,Job2233,,284950.61
417,Job2216,,284831.40
418,Job2219,,284950.61
419,Job2218,,284950.61
420,Job2220,,284950.61
421,Job2217,,285135.60
422,Job2222,,284950.61
423,Job2221,,284950.61
424,Job2224,,284782.34
425,Job2223,,284950.61
426,Job2225,,285054.85
427,Job2226,,284950.61
428,Job2228,,284950.61
429,Job2227,,284950.61
430,Job2229,,284950.61
431,Job2230,,284950.61
432,Job2231,,284950.61
433,Job2232,,284950.61
434,Job2235,,284950.61
435,Job2236,,284950.61
436,Job2237,,284950.61
437,Job2238,,284847.49
438,Job2239,,285110.62
439,Job2243,,284950.61
440,Job2240,,284950.61
441,Job2242,,284950.61
442,Job2241,,284950.61
443,Job2270,,284950.61
444,Job2271,,284950.61
445,Job2272,,284950.61
446,Job2244,,284950.61
447,Job2245,,284950.61
448,Job2247,,285038.38
449,Job2246,,284808.94
450,Job2248,,284950.61
451,Job2249,,284950.61
452,Job2250,,284950.61
453,Job2252,,284950.61
454,Job2251,,284950.61
455,Job2257,,284950.61
456,Job2253,,284950.61
457,Job2255,,284950.61
458,Job2256,,284950.61
459,Job2259,,284950.61
460,Job2254,,284950.61
461,Job2258,,284950.61
462,Job2260,,284846.71
463,Job2261,,285111.83
464,Job2262,,284950.61
465,Job2263,,284950.61
466,Job2265,,284950.61
467,Job2264,,284950.61
468,Job2267,,284950.61
469,Job2266,,284950.61
470,Job2269,,285084.63
471,Job2268,,284734.26
472,Job2282,,284875.46
473,Job2283,,285067.23
474,Job2284,,284950.61
475,Job2285,,284950.61
476,Job2273,,284950.61
477,Job2274,,284950.61
478,Job2275,,284950.61
479,Job2276,,284950.61
480,Job2277,,284950.61
481,Job2278,,284950.61
482,Job2280,,284950.61
483,Job2279,,284950.61
484,Job2281,,284950.61
485,Job2286,,284950.61
486,Job2288,,284950.61
487,Job2287,,284950.61
488,Job2289,,284950.61
489,Job2290,,284828.08
490,Job2294,,284950.61
491,Job2295,,284950.61
492,Job2296,,284950.61
493,Job2297,,284950.61
494,Job2298,,284950.61
495,Job2293,,284950.61
496,Job2291,,285026.51
497,Job2292,,284950.61
498,Job2299,,284950.61
499,Job2300,,284950.61
500,Job2301,,284950.61
501,Job2303,,284950.61
502,Job2302,,284950.61
503,Job2312,,284749.62
504,Job2304,,284801.89
505,Job2305,,285181.38
506,Job2306,,284950.61
507,Job2307,,284950.61
508,Job2308,,284950.61
509,Job2309,,284950.61
510,Job2313,,285075.12
511,Job2314,,284950.61
512,Job2310,,284950.61
513,Job2311,,284950.61
514,Job2315,,284950.61
515,Job2317,,284950.61
516,Job2316,,284950.61
517,Job2320,,284950.61
518,Job2318,,284950.61
519,Job2319,,284950.61
520,Job2321,,284950.61
521,Job2322,,284950.61
522,Job2323,,284950.61
523,Job2325,,284950.61
524,Job2324,,284950.61
525,Job2337,,284950.61
526,Job2338,,284950.61
527,Job2339,,284950.61
528,Job2326,,284915.09
529,Job2340,,284950.61
530,Job2341,,284950.61
531,Job2342,,284950.61
532,Job2327,,285005.73
533,Job2343,,284950.61
534,Job2328,,284950.61
535,Job2344,,284950.61
536,Job2329,,284950.61
537,Job2330,,284950.61
538,Job2345,,284950.61
539,Job2332,,284950.61
540,Job2333,,284950.61
541,Job2331,,284950.61
542,Job2334,,284878.20
543,Job2335,,284995.47
544,Job2336,,284950.61
545,Job2346,,284950.61
546,Job2347,,284950.61
547,Job2349,,284978.10
548,Job2350,,284950.61
549,Job2348,,284932.90
550,Job2351,,284950.61
551,Job2356,,284921.62
552,Job2352,,284950.61
553,Job2353,,284950.61
554,Job2355,,284950.61
555,Job2354,,284950.61
556,Job2357,,284968.57
557,Job2358,,284950.61
558,Job2359,,284950.61
559,Job2360,,284950.61
560,Job2361,,284950.61
561,Job2362,,284950.61
562,Job2363,,284950.61
563,Job2364,,284950.61
564,Job2366,,284950.61
565,Job2369,,284956.41
566,Job2387,,284950.61
567,Job2368,,284946.88
568,Job2367,,284950.61
569,Job2365,,284950.61
570,Job2388,,284917.95
571,Job2371,,284950.61
572,Job2378,,284950.61
573,Job2374,,284950.61
574,Job2389,,285001.29
575,Job2392,,284950.61
576,Job2391,,284950.61
577,Job2390,,284950.61
578,Job2393,,284950.61
579,Job2373,,284950.61
580,Job2394,,284950.61
581,Job2375,,284950.61
582,Job2380,,284950.61
583,Job2377,,284952.90
584,Job2379,,284950.61
585,Job2383,,284950.61
586,Job2376,,284946.92
587,Job2395,,284950.61
588,Job2396,,284753.06
589,Job2397,,285072.99
590,Job2370,,284950.61
591,Job2372,,284950.61
592,Job2382,,284950.61
593,Job2381,,284950.61
594,Job2398,,284950.61
595,Job2384,,284950.61
596,Job2385,,284950.61
597,Job2386,,284950.61
598,Job2400,,284950.61
599,Job2399,,284950.61
