#,Job_ID,Reserved,NaturalGas
252,Job269,,0.00
253,Job253,,0.00
254,Job254,,0.00
255,Job270,,0.00
256,Job255,,0.00
257,Job271,,0.00
258,Job256,,0.00
259,Job261,,0.00
260,Job259,,0.00
261,Job260,,0.00
262,Job272,,0.00
263,Job257,,0.00
264,Job258,,0.00
265,Job264,,0.00
266,Job262,,0.00
267,Job263,,0.00
268,Job267,,0.00
269,Job266,,0.00
270,Job268,,0.00
271,Job265,,0.00
272,Job273,,0.00
273,Job274,,0.00
274,Job275,,0.00
275,Job276,,0.00
276,Job277,,0.00
277,Job279,,0.00
278,Job278,,0.00
279,Job280,,0.00
280,Job283,,0.00
281,Job281,,0.00
282,Job282,,0.00
283,Job284,,0.00
284,Job291,,0.00
285,Job293,,0.00
286,Job292,,0.00
287,Job294,,0.00
288,Job304,,0.00
289,Job305,,0.00
290,Job307,,0.00
291,Job308,,0.00
292,Job310,,0.00
293,Job309,,0.00
294,Job311,,0.00
295,Job312,,0.00
296,Job285,,0.00
297,Job287,,0.00
298,Job290,,0.00
299,Job286,,0.00
300,Job288,,0.00
301,Job289,,0.00
302,Job297,,0.00
303,Job295,,0.00
304,Job298,,0.00
305,Job296,,0.00
306,Job299,,0.00
307,Job300,,0.00
308,Job301,,0.00
309,Job302,,0.00
310,Job303,,0.00
311,Job323,,0.00
312,Job306,,0.00
313,Job326,,0.00
314,Job327,,0.00
315,Job328,,0.00
316,Job329,,0.00
317,Job330,,0.00
318,Job313,,0.00
319,Job314,,0.00
320,Job321,,0.00
321,Job317,,0.00
322,Job318,,0.00
323,Job315,,0.00
324,Job322,,0.00
325,Job319,,0.00
326,Job316,,0.00
327,Job320,,0.00
328,Job331,,0.00
329,Job332,,0.00
330,Job334,,0.00
331,Job333,,0.00
332,Job335,,0.00
333,Job350,,0.00
334,Job351,,0.00
335,Job352,,0.00
336,Job353,,0.00
337,Job354,,0.00
338,Job324,,0.00
339,Job325,,0.00
340,Job372,,0.00
341,Job336,,0.00
342,Job338,,0.00
343,Job337,,0.00
344,Job339,,0.00
345,Job341,,0.00
346,Job340,,0.00
347,Job342,,0.00
348,Job343,,0.00
349,Job344,,0.00
350,Job380,,0.00
351,Job348,,0.00
352,Job345,,0.00
353,Job347,,0.00
354,Job349,,0.00
355,Job346,,0.00
356,Job355,,0.00
357,Job356,,0.00
358,Job357,,0.00
359,Job358,,0.00
360,Job359,,0.00
361,Job361,,0.00
362,Job364,,0.00
363,Job367,,0.00
364,Job360,,0.00
365,Job363,,0.00
366,Job362,,0.00
367,Job365,,0.00
368,Job366,,0.00
369,Job368,,0.00
370,Job369,,0.00
371,Job370,,0.00
372,Job371,,0.00
373,Job381,,0.00
374,Job373,,0.00
375,Job374,,0.00
376,Job375,,0.00
377,Job382,,0.00
378,Job377,,0.00
379,Job378,,0.00
380,Job376,,0.00
381,Job379,,0.00
382,Job383,,0.00
383,Job384,,0.00
384,Job385,,0.00
385,Job386,,0.00
386,Job388,,0.00
387,Job387,,0.00
388,Job390,,0.00
389,Job389,,0.00
390,Job392,,0.00
391,Job391,,0.00
392,Job393,,0.00
393,Job394,,0.00
394,Job395,,0.00
395,Job396,,0.00
396,Job397,,0.00
397,Job398,,0.00
398,Job399,,0.00
399,Job400,,0.00
400,Job401,,0.00
401,Job403,,0.00
402,Job407,,0.00
403,Job402,,0.00
404,Job404,,0.00
405,Job405,,0.00
406,Job406,,0.00
407,Job408,,0.00
408,Job409,,0.00
409,Job410,,0.00
410,Job411,,0.00
411,Job412,,0.00
412,Job413,,0.00
413,Job414,,0.00
414,Job416,,0.00
415,Job415,,0.00
416,Job420,,0.00
417,Job418,,0.00
418,Job417,,0.00
419,Job419,,0.00
420,Job421,,0.00
421,Job422,,0.00
422,Job431,,0.00
423,Job430,,0.00
424,Job432,,0.00
425,Job433,,0.00
426,Job434,,0.00
427,Job424,,0.00
428,Job425,,0.00
429,Job423,,0.00
430,Job426,,0.00
431,Job427,,0.00
432,Job428,,0.00
433,Job429,,0.00
434,Job435,,0.00
435,Job436,,0.00
436,Job460,,0.00
437,Job461,,0.00
438,Job462,,0.00
439,Job463,,0.00
440,Job464,,0.00
441,Job465,,0.00
442,Job466,,0.00
443,Job475,,0.00
444,Job437,,0.00
445,Job438,,0.00
446,Job444,,0.00
447,Job439,,0.00
448,Job451,,0.00
449,Job440,,0.00
450,Job447,,0.00
451,Job445,,0.00
452,Job450,,0.00
453,Job449,,0.00
454,Job446,,0.00
455,Job441,,0.00
456,Job443,,0.00
457,Job442,,0.00
458,Job452,,0.00
459,Job448,,0.00
460,Job476,,0.00
461,Job453,,0.00
462,Job455,,0.00
463,Job477,,0.00
464,Job458,,0.00
465,Job478,,0.00
466,Job481,,0.00
467,Job480,,0.00
468,Job459,,0.00
469,Job456,,0.00
470,Job454,,0.00
471,Job479,,0.00
472,Job482,,0.00
473,Job457,,0.00
474,Job469,,0.00
475,Job468,,0.00
476,Job467,,0.00
477,Job470,,0.00
478,Job471,,0.00
479,Job472,,0.00
480,Job483,,0.00
481,Job473,,0.00
482,Job484,,0.00
483,Job485,,0.00
484,Job486,,0.00
485,Job489,,0.00
486,Job474,,0.00
487,Job521,,0.00
488,Job522,,0.00
489,Job524,,0.00
490,Job523,,0.00
491,Job525,,0.00
492,Job526,,0.00
493,Job490,,0.00
494,Job491,,0.00
495,Job488,,0.00
496,Job494,,0.00
497,Job496,,0.00
498,Job487,,0.00
499,Job495,,0.00
500,Job499,,0.00
501,Job492,,0.00
502,Job493,,0.00
503,Job497,,0.00
504,Job527,,0.00
505,Job498,,0.00
506,Job500,,0.00
507,Job511,,0.00
508,Job501,,0.00
509,Job509,,0.00
510,Job508,,0.00
511,Job513,,0.00
512,Job506,,0.00
513,Job502,,0.00
514,Job504,,0.00
515,Job505,,0.00
516,Job503,,0.00
517,Job510,,0.00
518,Job512,,0.00
519,Job528,,0.00
520,Job507,,0.00
521,Job530,,0.00
522,Job529,,0.00
523,Job531,,0.00
524,Job514,,0.00
525,Job532,,0.00
526,Job515,,0.00
527,Job519,,0.00
528,Job516,,0.00
529,Job517,,0.00
530,Job518,,0.00
531,Job520,,0.00
532,Job533,,0.00
533,Job567,,0.00
534,Job569,,0.00
535,Job568,,0.00
536,Job570,,0.00
537,Job573,,0.00
538,Job575,,0.00
539,Job574,,0.00
540,Job576,,0.00
541,Job535,,0.00
542,Job534,,0.00
543,Job536,,0.00
544,Job537,,0.00
545,Job541,,0.00
546,Job539,,0.00
547,Job538,,0.00
548,Job542,,0.00
549,Job540,,0.00
550,Job544,,0.00
551,Job543,,0.00
552,Job545,,0.00
553,Job546,,0.00
554,Job547,,0.00
555,Job548,,0.00
556,Job552,,0.00
557,Job550,,0.00
558,Job549,,0.00
559,Job555,,0.00
560,Job554,,0.00
561,Job551,,0.00
562,Job553,,0.00
563,Job557,,0.00
564,Job558,,0.00
565,Job556,,0.00
566,Job563,,0.00
567,Job559,,0.00
568,Job561,,0.00
569,Job562,,0.00
570,Job560,,0.00
571,Job566,,0.00
572,Job564,,0.00
573,Job565,,0.00
574,Job571,,0.00
575,Job572,,0.00
576,Job577,,0.00
577,Job578,,0.00
578,Job579,,0.00
579,Job580,,0.00
580,Job581,,0.00
581,Job582,,0.00
582,Job583,,0.00
583,Job584,,0.00
584,Job585,,0.00
585,Job587,,0.00
586,Job586,,0.00
587,Job588,,0.00
588,Job589,,0.00
589,Job592,,0.00
590,Job591,,0.00
591,Job590,,0.00
592,Job593,,0.00
593,Job594,,0.00
594,Job595,,0.00
595,Job596,,0.00
596,Job597,,0.00
597,Job598,,0.00
598,Job599,,0.00
599,Job600,,0.00
